@relation tce_half-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
6.30923,133.995,0.025244,29.447032,88.78,0.6281,1.326,0.0531,687,0.550986,0.083776,0.271182,-0.110224,208,1,22.8,2706,3058,22.29,2665,204,1874,397.1,1.46,0.05393,606,1,4380,4.71,-0.92,0.53,12.09,18.74,-3.426,0.7695,4.05,24.36,1.217,0.1828,PC
0.746579,131.526,0.003803,3.116359,86.02,0.2165,1.794,0.007129,16.14,0.61566,-0.007294,-0.018845,0.000247,1795,1,9.164,25440,27250,10.96,23010,1769,25030,3194,1.837,0.02386,6440,0,10715,3.66,0.07,4.426,6.33,8.753,-7.793,1.782,0.922,4.911,1.047,0.8903,AFP
24.5694,155.906,0.016277,13.402533,89.98,0.005823,14.23,0.228,317.8,0.372297,0.562347,-0.224417,0.001522,56,1,9.906,6115,7169,57.19,702,53,1335,3860,1.698,0.1635,638,1,5977,4.46,-0.22,0.956,5.261,10.77,-2.734,0.7698,0.05387,14,0.9195,0.2538,NTP
2.1008,132.271,0.011852,7.251143,88.77,0.1562,2.213,0.02656,168.8,0.465952,0.227648,0.22099,-0.176372,622,1,15.15,10550,12770,15.08,7969,612,5187,842.4,1.187,0.03181,1380,2,5815,4.5,-0.08,0.918,6.958,14.64,-2.713,0.5944,0.000458,24.63,1.035,0.1853,PC
4.14785,135.539,0.011544,7.761264,86.3,0.5011,3.587,0.05446,149.8,0.464937,0.437202,-0.189252,0.008627,319,1,14.63,9024,10760,15.21,4082,313,2479,487.9,1.509,0.0546,1310,1,6337,4.38,0.21,1.198,4.811,14.81,-2.196,0.5502,0.8146,26.91,0.9882,0.1483,PC
0.67535,131.973,0.034732,3.542329,88.38,0.1,1.5,0.05084,1408,0.408259,0.694723,-0.597157,0.187707,502,0,-1,-1,-1,10.58,5005,384,8411,956.5,4.901,0.0166,2600,0,6675,4.34,0.07,1.293,4.642,7.501,-6.009,2.415,0,3.106,-0.1333,0.8011,NTP
1.87358,131.987,0.004384,6.723194,88.12,0.2204,2.086,0.009569,22.2,0.435645,0.71703,-0.712777,0.247876,711,1,9.603,11150,13520,9.477,9048,695,11530,1411,0.7976,0.0341,2160,0,6987,4.17,0.12,1.667,7.91,7.746,-4.876,2.088,0.008766,3.709,1.24,0.6294,NTP
27.0723,139.113,0.021309,29.016414,89.42,0.2955,6.968,0.159,542.3,0.436311,0.229062,0.291868,-0.217088,50,1,37.58,2807,3238,46.04,637,48,1486,664.4,1.944,0.1655,554,1,5589,4.51,-0.3,0.836,20.41,38.23,-3.799,0.668,0.4098,57.23,0.983,0.09938,PC
1.84562,131.803,0.022726,4.600753,78.72,0.9,1.489,0.1598,440.2,0.29839,0.837241,-0.600637,0.167694,189,1,37.16,2267,2794,36.03,2392,183,3023,249.5,7.385,0.03302,2500,1,5974,3.64,-0.26,2.978,6.924,30.51,-5.08,1.114,0.01874,27.38,1.218,0.1665,AFP
10.5006,135.659,0.020133,1.537362,49.9,0.9903,12.78,7.562,164.5,0.718689,-0.731283,1.414192,-0.560333,125,1,19.9,13830,16170,40.3,1547,118,2067,826.6,9.293,0.103,1370,2,4840,3.31,0.2,4.23,4.875,20.4,-2.623,0.7851,0.05516,25.99,0.9756,0.1286,PC
0.561279,131.573,0.004953,3.061985,88.13,0.1001,1.4,0.006971,28.48,0.342628,0.873452,-0.825064,0.28148,2380,1,13.61,28540,34780,13.02,30420,2339,52400,3983,0.7443,0.01459,2920,0,6823,4.28,-0.1,1.377,11.44,11.9,-5.091,2.212,0.03924,5.379,1.144,0.4278,NTP
2.12626,133.409,0.005478,2.377431,89.57,0.01789,6.869,0.03744,34.83,0.496947,0.219274,-0.046324,-0.028164,628,1,5.758,32650,42110,16.96,8008,615,15880,3079,1.851,0.04092,3260,0,8485,3.76,-0.16,3.096,9.305,7.412,-8.142,5.205,0.5499,1.424,0.7769,1.099,NTP
12.2183,140.321,0.04183,28.337535,88.64,0.6744,2.616,0.1866,1849,0.460481,0.25379,0.18336,-0.159598,84,1,81.83,1824,2066,87.34,1079,82,1052,150.9,4.934,0.1023,835,2,5822,4.35,-0.06,1.081,15.36,84.37,-3.459,0.7271,1.088,116,0.9698,0.04099,PC
2.71408,133.712,0.010432,15.750485,89.99,0.00293,1.33,0.01373,129.2,0.239904,0.925228,-0.622046,0.152886,493,1,36.41,5925,7181,38.56,6305,484,3894,710.3,0.9312,0.03435,1230,1,5709,4.48,-0.7,0.818,8.711,33.6,-3.44,0.6978,0.4651,48.15,1.084,0.1024,PC
0.630084,132.139,0.009194,3.120931,76.9,0.7073,1.11,0.02006,86.57,0.352247,0.731436,-0.536667,0.146332,1796,1,10.6,21580,26310,10.55,23080,1774,19170,2461,1.122,0.01475,2430,0,6328,4.37,-0.14,1.118,6.732,9.955,-6.027,2.014,0.001389,4.943,1.065,0.6054,AFP
4.3067,135.226,0.00781,1.125829,33.9,0.9345,11.03,0.641,50.08,0.21344,1.156205,-1.096182,0.382794,312,1,9.191,30190,36430,37.57,3978,305,9588,7829,1.439,0.05356,1640,0,6602,4.03,-0.52,1.689,11.05,8.125,-5.03,2.994,0.000023,2.714,1.131,0.6191,NTP
71.0546,134.735,0.064903,288.31971,89.95,0.2646,1.942,0.1267,5125,0.57052,-0.271412,0.930708,-0.44704,18,1,98.31,303.1,333.7,104.7,234,17,199.4,42.69,6.126,0.3101,390,1,5290,4.46,-0.1,0.865,42.6,106.1,-3.764,0.737,0.9601,143.9,0.9268,0.03549,PC
0.959773,131.627,0.011636,3.181621,84.33,0.3144,2.216,0.02825,157,0.34375,0.766601,-0.585341,0.168988,1398,1,16.53,24120,31210,15.18,17850,1372,65950,4732,1.783,0.01971,2350,1,6300,4.19,-0.14,1.404,33.09,18.67,-15.31,5.06,0.06938,3.69,0.885,0.8197,AFP
2.53918,131.588,0.01831,8.017647,88.14,0.26,2.382,0.04588,395.8,0.42067,0.43387,-0.084748,-0.048928,527,1,38.63,9717,11680,39.34,6747,518,4523,705.6,1.91,0.03677,1350,1,5996,4.49,-0.1,0.956,10.1,35.88,-2.755,0.7237,1.301,49.57,1.077,0.0768,PC
3.2053,133.482,0.018147,11.186349,90,0.000281,2.229,0.03972,415.8,0.635639,-0.522229,1.226847,-0.534177,332,1,16.17,5675,6692,18.18,4095,314,2863,513.3,1.556,0.03989,999,4,5099,4.56,0.04,0.786,4.184,16.5,-3.802,0.9503,0.000084,17.36,0.9804,0.2304,PC
4.57954,135.089,0.017508,4.075396,76.58,0.9459,3.219,0.4632,232.1,0.43016,0.339494,0.083946,-0.124456,290,1,21.52,7047,8635,21.51,3705,284,2134,421.1,1.67,0.05341,1040,2,5845,4.54,-0.16,0.874,5.639,20.23,-3.027,0.9074,3.432,22.29,1.064,0.1496,PC
1.54498,132.14,0.00691,1.49184,62.02,0.7,5.726,0.07655,49.7,0.359086,0.731342,-0.55196,0.157852,692,1,18.18,16470,18790,22.98,8853,680,11430,1894,1.089,0.02759,2010,1,6308,4.19,-0.1,1.444,5.161,16.71,-10.49,2.893,0.000014,5.776,1.088,0.6277,AFP
179.61,295.336,0.0348,79.018094,89.5,0.6841,13.48,0.8285,1277,0.492413,0.17667,0.265103,-0.188249,7,1,116.2,739.6,845.5,208.5,91,6,207.9,63.69,5.453,0.6422,386,2,5845,4.16,0.07,1.436,52.48,118.4,-2.793,0.6846,0.0179,173,0.9809,0.02358,PC
459.146,260.334,0.012988,194.06768,89.91,0.292,17.53,0.2454,221.4,0.859936,-1.099688,1.669348,-0.511129,3,1,2.355,204.1,293.1,36.41,39,2,355.7,69.2,31.96,1.146,796,0,4068,1.71,0.12,22.55,225.5,13.38,-7.714,0.659,0.08427,20.31,0.176,0.5764,NTP
0.539914,131.554,0.009568,2.422098,71.73,0.7593,1.133,0.02504,90.09,0.478099,-0.065932,0.750772,-0.394794,1911,1,18.1,23130,27940,18.06,24430,1878,37900,3126,0.7079,0.01179,1730,1,5166,4.65,-0.42,0.678,8.11,15.47,-1.936,0.6927,0.0265,22.33,1.17,0.1252,PC
0.566779,131.809,0.005014,1.809838,67.25,0.7,1.725,0.0168,26.15,0.74031,-0.790386,1.447402,-0.550593,2364,1,5.179,32160,39300,10.79,30250,2326,35820,3353,0.4727,0.01252,1790,0,4879,4.48,0.48,0.864,5.006,8.725,-3.522,1.06,0,8.228,0.5936,0.4037,NTP
0.69014,131.813,0.003262,1.892788,80.88,0.3,2.667,0.009526,12.22,0.240252,1.127515,-1.09823,0.385689,1544,1,6.418,24080,26310,13.4,19640,1510,40200,4394,0.5938,0.01645,3030,0,6813,4.09,-0.4,1.668,5.105,8.27,-5.277,2.202,0.003011,3.756,0.776,0.638,AFP
516.139,379.727,0.009427,399.58002,89.9,0.7181,7.001,0.1337,92.01,0.612953,0.519829,-0.462958,0.155832,3,1,5.513,213.2,190.8,47.49,39,2,220.8,17.39,0.5174,1.003,120,0,3837,4.74,-0.22,0.503,83.39,9.407,-12.22,0.6058,10.7,15.53,0.586,1.299,NTP
1.13335,132.645,0.008681,1.370962,49.03,0.8988,2.891,0.1251,65.98,0.265424,1.021216,-0.925109,0.308773,321,1,7.872,7344,8740,7.589,4108,315,7046,379.8,1.451,0.02214,2390,0,6501,4.12,-0.3,1.532,4.927,7.715,-3.239,0.9625,0.184,8.016,1.02,0.4198,NTP
2.94542,133.955,0.024994,9.163489,89.43,0.09142,2.507,0.06163,808.8,0.690258,-0.7062,1.407257,-0.545073,454,1,186,9565,10770,237.3,5863,450,53210,9335,52.52,0.05127,3920,1,4584,2.19,-0.08,19.25,27.52,205.6,-2.672,0.7774,21.62,264.5,0.9045,0.013,AFP
10.307,138.748,0.416641,4.242176,76.38,0.9992,18.64,9.32,71520,0.340368,0.648474,-0.318799,0.038554,136,1,1316,77990,19680,307.1,1430,109,6216000,87150,55.33,0.08974,960,1,5912,4.22,-0.3,1.217,199.6,460.6,-658.4,33.14,0.000001,13.9,2.857,1.429,AFP
459.267,260.315,0.0178,978.53405,90,0.00094,3.649,0.06382,426.5,0.897894,-1.157308,1.723197,-0.543307,3,1,3.869,63.55,64.31,26.39,39,2,77.12,13.09,24.07,1.156,609,0,4216,2.24,0.4,12.39,23.73,9.122,-5.043,0.6452,0.004693,14.14,0.4241,0.5529,NTP
0.747714,132.294,0.005638,1.038946,30.89,0.8916,2.558,0.06844,28.16,0.256433,1.084913,-1.030145,0.360704,317,1,11.1,6870,5321,13.28,3640,279,16940,1128,1.725,0.01821,3560,0,6502,3.7,-0.3,2.804,4.757,9.028,-8.097,2.538,0.2034,3.557,1.23,0.8969,NTP
497.618,131.521,0.01116,637.5177,89.99,0.1,6,0.06688,148.5,0.344526,0.686162,-0.412089,0.085655,2,0,-1,-1,-1,9.897,39,2,78.05,2.837,1.685,1.235,284,0,6074,4.16,-0.2,1.384,9.896,9.828,-4.773,0.7283,0,13.49,-0.1018,0.4857,NTP
5.46757,133.423,0.008108,11.98803,87.99,0.4195,3.194,0.03112,76.24,0.474992,0.206722,0.239456,-0.182617,236,1,8.792,5948,7092,9.064,2977,228,1611,351.5,0.8122,0.06088,1000,2,5851,4.51,-0.04,0.918,4.023,8.925,-3.234,0.7798,1.828,11.45,0.9851,0.3624,PC
0.500744,131.783,0.010983,2.458068,82.99,0.2999,1.503,0.01792,138.1,0.236171,1.114341,-1.062863,0.368308,1258,1,5.81,9840,10650,16.4,14200,1091,12350,1863,1.66,0.01296,3070,0,6728,4.22,-0.42,1.385,5.445,11.16,-8.013,6.002,0,1.859,0.5207,0.7181,AFP
16.3298,144.636,0.031661,20.782374,89.18,0.2961,5.932,0.199,1188,0.455961,0.279644,0.142368,-0.143393,84,1,68.34,3811,4580,76.22,1066,81,778.6,151.8,3.396,0.1254,725,1,5870,4.45,-0.06,0.983,10.87,64.15,-3.59,0.6319,0.3038,101.5,1.065,0.05596,PC
0.566751,131.873,0.00173,1.901558,76.54,0.4427,2.046,0.004392,3.383,0.367168,0.725858,-0.564982,0.164122,2005,1,0.5559,30540,37190,13.45,25570,1966,22820,2700,0.2208,0.01418,2580,0,6434,4.38,-0.06,1.17,6.951,10.47,-3.8,1.306,0.000035,8.016,0.05308,0.3628,NTP
10.6279,137.819,0.016681,16.059992,88.33,0.4666,4.566,0.09535,316.6,0.411043,0.490338,-0.178433,-0.007273,126,1,20.13,4456,5329,23.08,1612,123,883.6,158.7,1.846,0.09602,872,1,6082,4.45,-0.08,1.014,7.802,19.97,-2.432,0.6236,0.628,32.02,1.008,0.1218,PC
1.97359,132.489,0.00771,3.903354,88.03,0.134,3.858,0.03005,71.51,0.437169,0.352326,0.040804,-0.098889,677,1,9.256,18910,21750,13.22,8567,658,22430,2322,1.05,0.03055,1660,1,5870,4.24,-0.08,1.248,4.395,8.497,-3.981,1.521,0.5347,5.587,1.089,0.4685,AFP
4.0337,134.152,0.006729,3.03043,80.13,0.5194,8.769,0.08007,50.59,0.415295,0.573858,-0.357353,0.075718,331,1,7.944,22000,26760,13.88,4186,321,3831,995,0.84,0.05302,1300,0,6362,4.41,0.07,1.144,5.087,9.44,-10.15,3.279,2.569,2.879,0.8415,1.076,AFP
35.5974,151.922,0.02767,18.906508,87.22,0.9177,6.652,1.002,637.4,0.390393,0.601231,-0.35338,0.069657,38,1,72.94,2033,2252,168.6,481,36,1089,755.3,3.651,0.2177,646,1,6212,4.31,-0.04,1.209,25.24,74.94,-2.953,0.7672,0.5856,97.68,0.9733,0.03941,PC
7.40612,134.075,0.023655,8.344526,83.72,0.9129,3.14,0.393,428,0.654142,-0.6672,1.403559,-0.568306,172,1,44.13,4096,4940,43.25,2119,162,189000,408.5,1.833,0.06765,684,3,4786,4.61,-0.02,0.71,6.449,39.52,-6.712,1.058,1.294,37.36,1.117,0.1698,PC
6.33703,131.901,0.006254,3.0227,79.16,0.5683,13.3,0.1217,42.78,0.256904,1.055405,-0.980405,0.333541,219,1,9.966,22540,25100,20.9,2704,207,3590,1867,1.048,0.07088,1350,1,6581,4.14,-0.34,1.536,4.223,9.212,-5.609,2.66,0.5423,3.463,1.082,0.6089,AFP
21.4162,133.416,0.01583,23.528847,89.92,0.03156,7.06,0.1101,299.7,0.409359,0.523128,-0.235091,0.017765,49,1,35.27,2538,3142,41.24,624,47,356.6,68.8,2.038,0.1553,749,1,6156,4.33,0,1.18,6.986,34.23,-2.668,0.6226,0.1698,54.98,1.031,0.07794,PC
8.96847,139.395,0.014098,15.643181,89.5,0.1359,4.401,0.06232,241.1,0.529246,0.056268,0.41586,-0.24576,145,1,36.35,4943,6012,38.92,1820,139,1232,229.7,2.114,0.086,1020,2,5808,4.18,0.14,1.374,7.355,34.57,-2.976,0.7547,1.128,45.8,1.051,0.0861,PC
14.4009,131.786,0.020253,16.475379,87.13,0.8242,4.015,0.2388,386.8,0.471866,0.215706,0.232798,-0.179062,75,1,33.98,2391,2877,43.83,949,72,1178,197.5,2.648,0.1149,828,2,5815,4.27,-0.02,1.198,6.628,32.62,-3.636,0.712,0.9881,45.81,1.042,0.1115,PC
6.20972,135.254,0.006508,11.175934,86.07,0.7667,2.768,0.04303,42.23,0.507634,0.580152,-0.327826,0.059056,220,1,10.98,4690,5415,17.38,2821,216,16880,1438,0.3444,0.05227,495,1,3685,4.76,0,0.485,216.1,11.4,-2.603,0.688,0.3749,16.57,0.9629,0.2283,NTP
79.2455,161.563,0.04117,84.812086,89.53,0.6956,5.53,0.4091,1775,0.48837,0.099357,0.418531,-0.256624,15,1,16.64,691.3,823.5,24.76,195,14,179.8,91.59,4.12,0.3477,405,1,5648,4.46,-0.12,0.917,11.49,15.59,-3.386,0.6965,2.232,22.39,1.067,0.2171,PC
1.13017,132.573,0.011636,3.872111,85.92,0.2753,2.171,0.02699,158.1,0.466752,0.068682,0.403687,-0.259822,1182,1,12.99,19940,24280,11.48,15090,1160,12900,1413,5.46,0.02672,4030,0,7192,3.47,-0.26,4.3,6.313,12.3,-7.372,2.883,0.03883,4.267,1.056,0.5993,NTP
0.870678,132.092,0.018311,4.741322,83.94,0.5003,1.244,0.02967,373.7,0.328021,0.70745,-0.410778,0.076293,1532,1,47.83,18570,22370,51.75,19600,1507,22280,2323,1.764,0.01748,1880,1,5985,4.52,-0.34,0.883,7.243,43.19,-2.742,0.9922,0.06811,43.53,1.108,0.06349,PC
14.2371,140.486,0.013671,33.80466,89.04,0.5635,2.711,0.05324,211,0.611623,-0.403866,1.083565,-0.499182,94,1,9.174,2151,2469,10.27,1209,92,824.8,186.9,1.183,0.1097,625,2,5273,4.58,0,0.793,3.083,8.378,-3.235,0.6624,0.02865,12.65,1.095,0.3861,PC
0.522097,131.76,0.005059,2.049651,63.95,0.9,0.8706,0.02259,22.46,0.283739,1.089052,-1.141952,0.411871,2556,1,1.831,30680,37600,11.82,32660,2511,60020,3992,1.234,0.01432,4110,0,7454,3.9,-0.5,2.235,5.742,19.78,-19.92,10.79,0,1.834,0.09257,1.007,AFP
3.07312,132.668,0.015945,4.45543,83.51,0.5036,4.649,0.09726,282.1,0.445229,0.692986,-0.685234,0.23763,436,1,8.788,14880,19030,14.83,5538,425,5969,846.3,3.299,0.04849,1920,0,6969,4.09,0.22,1.896,4.964,10.51,-10.97,3.68,0.00066,2.857,0.8358,1.043,AFP
2.02089,132.022,0.013382,2.075823,87.24,0.1,7.5,0.1,211.2,0.287017,0.919173,-0.762533,0.233835,532,0,-1,-1,-1,10.75,3393,260,3596,683.7,1.561,0.03172,1630,0,6367,4.4,-0.3,1.069,3.205,7.54,-7.555,1.842,0,4.094,-0.1326,1.002,NTP
23.9225,131.709,0.098945,13.333578,89.57,0.1,15,1.363,11930,0.463458,0.135706,0.409647,-0.262185,59,0,-1,-1,-1,433.1,728,55,613100,24400,8.573,0.1552,557,1,5578,4.58,-0.24,0.794,112.3,539.7,-4.5,0.6783,0,795.7,-0.001853,0.008337,AFP
0.968163,132.491,0.006431,1.197394,63.24,0.5392,5.249,0.04717,46.48,0.531749,0.093062,0.341991,-0.216176,1395,1,11.44,32810,39680,14.61,17740,1364,35000,2463,0.713,0.01993,1880,0,5957,4.48,0.21,1.016,4.693,8.886,-7.708,2.468,0.3451,3.601,1.287,0.8673,AFP
13.7281,143.553,0.009485,18.186191,88.68,0.4199,5.294,0.06027,102.6,0.239654,1.004533,-0.819798,0.250252,97,1,12.3,3762,4616,15.5,1235,94,781.2,275.7,0.9801,0.1094,801,2,6168,4.45,-0.5,0.947,11.95,12.27,-2.787,0.8076,0.01477,15.2,1.002,0.2271,PC
19.5778,131.714,0.018893,79.183141,89.97,0.03832,1.923,0.03571,436.6,0.560928,-0.126296,0.689999,-0.357331,72,1,37.44,997.5,1313,46.88,910,69,17220,1039,1.822,0.1409,621,1,5620,4.53,0.06,0.884,61.45,32.81,-3.262,0.7532,4.422,43.56,1.141,0.09943,PC
6.94135,137.545,0.032481,13.106913,86.04,0.9062,2.002,0.3107,860.9,0.532762,-0.076996,0.656312,-0.348063,190,1,88.36,3096,3615,104.5,2379,182,4868,585.2,3.119,0.06813,876,3,5527,4.49,-0.08,0.88,25.9,82.31,-2.832,0.7511,0.3252,109.6,1.073,0.0344,PC
5.16275,133.283,0.006675,2.678699,88.65,0.06326,14.79,0.09848,51.8,0.410838,0.791579,-0.828675,0.29893,211,1,12.2,16610,18470,26.37,2613,200,3577,2150,1.251,0.06732,1600,0,7184,4.15,0.02,1.717,5.678,11.52,-5.853,3.545,5.496,3.249,1.059,0.5081,AFP
50.4468,178.497,0.017277,56.344426,89.94,0.06044,6.946,0.1184,366.4,0.601616,-0.177663,0.707889,-0.356204,20,1,12.84,1020,1153,16.08,234,17,111.1,51.72,2.609,0.2746,568,5,5739,4.19,0.3,1.384,5.049,12.28,-4.384,0.7607,0.2392,16.14,1.046,0.3571,PC
1.76349,132.745,0.00831,2.229607,82.27,0.3,5.817,0.05264,79.01,0.326103,0.977791,-1.003238,0.359069,763,1,9.295,32960,41000,15.32,9776,751,13280,1951,1.605,0.03243,2340,0,7172,4.11,-0.16,1.77,8.863,10.64,-14.18,2.077,1.072,5.124,0.8732,1.332,NTP
0.87043,131.608,0.011912,2.173221,89.62,0.01423,3.096,0.03645,165.1,0.438084,0.284926,-0.030864,-0.054648,1537,1,9.643,36240,44650,17.59,19710,1515,17650,1823,4.409,0.02224,4540,0,8329,3.66,-0.5,3.392,5.394,15.27,-7.231,3.895,0.000007,3.922,0.6313,0.4734,NTP
19.3707,147.668,0.021663,109.77246,90,0.000072,1.377,0.0292,576.6,0.523454,-0.07232,0.661153,-0.336936,67,1,33.06,884.6,972.9,37.87,858,65,822.9,127.8,11.91,0.1747,1260,1,5301,3.31,-0.12,5.037,10.05,30.79,-3.415,0.7728,7.02,39.84,1.074,0.1109,AFP
1.23714,132.664,0.011569,2.67584,75.69,0.6614,2.703,0.05448,141.3,0.256032,1.045554,-0.959654,0.323204,145,1,13.9,2825,2996,15.91,1833,140,5213,538.8,1.679,0.02344,2180,1,6555,4.24,-0.36,1.33,5.388,10.71,-3.153,0.7355,0.003383,14.56,1.297,0.2944,AFP
4.16808,134.9,0.01698,6.062493,81.75,0.8703,2.763,0.1811,252.8,0.639208,-0.290463,0.842969,-0.406822,323,1,24.89,7091,8608,24.76,4108,315,2554,460.3,2.192,0.05228,1200,1,5739,4.33,0.4,1.183,5.096,23.92,-2.158,0.7397,0.005079,32.34,1.041,0.09023,PC
0.56673,131.919,0.004221,2.551872,86.04,0.1763,1.677,0.007275,21.92,0.638984,-0.41367,1.048433,-0.478385,2297,1,3.103,29200,35420,14.59,29480,2267,30640,3421,0.3947,0.01323,1920,0,5408,4.55,0.2,0.857,5.96,10.9,-3.552,0.8558,0.000221,12.74,0.2847,0.3258,NTP
0.895495,132.333,0.003029,2.044091,82.88,0.2533,3.248,0.01048,10.58,0.268821,1.072063,-1.051318,0.367478,1497,1,7.486,36640,44630,9.246,19160,1473,31190,2778,0.4492,0.01967,2530,0,6897,4.27,-0.28,1.359,6.948,9.623,-5.462,3.586,0,2.683,0.778,0.5677,AFP
14.627,136.236,0.023104,13.829124,86.28,0.8978,3.965,0.4238,442,0.640492,-0.368548,0.971804,-0.452646,63,1,18.32,1816,2184,22.74,767,58,568.2,146.3,2.657,0.1156,736,4,5527,4.38,0.26,1.054,4.766,17.64,-2.573,0.7195,0.05577,24.52,1.038,0.1458,PC
268.869,375.778,0.007146,154.24602,89.89,0.3043,12.78,0.0999,60.83,0.499798,0.104399,0.385255,-0.242011,3,1,1.564,384.4,405.8,76.07,39,2,744.7,207.6,0.7798,0.8154,282,0,5780,4.44,0,1,12.54,8.729,-9.315,0.6988,23.52,12.49,0.1791,1.067,NTP
25.7626,147.697,0.02245,29.147569,89.82,0.09406,6.875,0.1523,600.5,0.400582,0.550834,-0.278216,0.03623,47,1,36.13,2428,3005,40.74,598,45,356.4,61.33,2.543,0.1764,662,2,6184,4.45,-0.06,1.038,7.124,34.97,-3.045,0.7538,0.0232,46.39,1.033,0.0871,PC
1.27169,131.65,0.009985,1.64504,64.82,0.7,4.3,0.08257,103.7,0.257173,1.02232,-0.890844,0.296044,1059,1,20.91,34810,42220,23.26,13380,1028,17430,1817,3.374,0.02594,2990,0,6197,3.61,-0.32,3.097,5.357,20,-8.573,1.937,0.4585,10.33,1.045,0.4286,NTP
0.566732,131.736,0.002419,1.137878,30.83,0.9771,0.8513,0.04328,4.168,0.391397,0.816902,-0.833974,0.297162,2353,1,2.022,28790,34440,10.14,30210,2323,37550,3412,0.427,0.01526,3230,0,7103,4.19,0,1.618,10.9,11.19,-2.525,0.7468,0,14.98,0.1807,0.2257,NTP
1.37956,132.723,0.010505,1.871105,80.77,0.3,5.435,0.06203,131.5,0.499798,0.104399,0.385255,-0.242011,762,1,10.93,31790,37890,15.13,9659,742,17640,1685,1.146,0.02426,1640,0,5780,4.44,0,1,11.34,9.629,-4.065,1.266,2.79,7.605,1.135,0.4222,NTP
31.2012,140.07,0.018753,36.929318,88.75,0.8062,4.02,0.2046,329,0.638799,-0.655793,1.411527,-0.574666,44,1,11.71,1344,1653,12.19,559,42,300,79.16,1.43,0.1708,420,2,4710,4.58,-0.16,0.699,4.038,11.28,-3.396,0.7175,0.3156,15.73,1.038,0.301,PC
0.775182,131.575,0.004828,2.374966,82.35,0.3163,2.378,0.01269,26.47,0.377744,0.872561,-0.923894,0.33389,1725,1,4.906,26090,30890,13.54,22040,1694,56310,4238,0.8729,0.01895,3040,0,7373,4.18,-0.08,1.657,5.395,10.23,-11.72,5.986,1.05,1.709,0.4796,1.146,AFP
4.29894,132.858,0.01804,6.179623,81.37,0.9271,2.235,0.2559,251.7,0.582862,-0.224069,0.824069,-0.406728,313,1,20.31,5536,6534,19.95,3991,306,2435,453.9,1.809,0.05025,1040,1,5518,4.47,0.06,0.919,6.471,17.52,-2.271,0.755,2.574,23.21,1.159,0.1296,PC
105.88,156.992,0.038155,38.684494,89.17,0.5634,18.23,0.9656,1615,0.360081,0.613575,-0.296268,0.040165,14,1,206.1,2036,2259,405.7,182,13,7047,335.4,10.52,0.4816,596,1,5896,3.76,-0.17,2.527,65.84,193.8,-3.443,0.7751,0.05406,250,1.064,0.01777,PC
4.65481,131.516,0.015585,2.394625,87.51,0.1039,15,0.2327,280.5,0.425539,0.734124,-0.785259,0.285246,293,1,11.85,19620,26060,31.13,2756,211,8735,5006,3.498,0.06488,1900,0,7631,4.04,-0.1,2.057,8.45,10.62,-9.186,2.529,11.06,4.2,1.115,0.8647,NTP
2.11885,132.819,0.017281,12.239141,87.38,0.56,1.123,0.02759,330.2,0.508634,-0.031691,0.626367,-0.343808,534,1,12.23,6607,7772,11.28,6864,527,5134,797.9,1.497,0.03081,1230,1,5494,4.58,-0.18,0.794,7.655,10.37,-2.41,0.5733,0.2828,18.1,1.179,0.2323,PC
487.739,254.553,0.014944,275.31984,89.9,0.4918,12.02,0.2323,258.6,0.505514,-0.10075,0.763314,-0.400598,3,1,7.149,296.4,302.7,14.94,39,2,60.29,1.236,1.182,1.127,187,0,5294,4.62,-0.3,0.725,7.626,8.095,-7.39,0.6945,0.287,11.66,0.8831,0.9129,NTP
7.3729,137.612,0.01448,29.22282,88.64,0.6951,1.424,0.03882,217.5,0.400645,0.485066,-0.139161,-0.02803,180,1,21.41,2062,2620,20.5,2314,177,1177,207.3,1.691,0.07368,1000,1,5973,4.37,-0.14,1.07,8.649,18.66,-3.662,0.611,0.8474,30.54,1.147,0.1963,PC
