@relation tce_half-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
11.7687,137.108,0.017729,39.343684,88.7,0.8953,1.106,0.09094,257.7,0.673358,-0.080048,0.305974,-0.078298,112,1,7.822,1319,1622,7.393,1430,109,813.3,142.1,1.07,0.08248,484,1,4236,4.68,-0.58,0.553,8.637,7.229,-3.146,0.8256,0,8.756,1.082,0.4352,NTP
1.35734,131.758,0.002791,1.001196,15.35,0.9655,2.806,0.111,5.864,0.465084,0.430352,-0.280564,0.057572,990,1,5.542,32940,36420,9.801,12610,969,13200,1726,1.083,0.03077,3660,0,7725,3.66,0.08,3.556,4.122,8.378,-2.826,2.504,0.3118,3.346,0.6616,0.3373,AFP
3.79584,134.649,0.004191,1.517391,66.7,0.6003,15.38,0.1001,18.97,0.280015,1.055897,-1.041489,0.367754,359,1,7.371,30150,36380,17.22,4576,351,7245,2363,0.8085,0.05283,1750,0,6861,4.08,-0.24,1.768,8.77,7.457,-7.228,2.481,4.632,3.006,0.9886,0.9694,NTP
1.00035,132.152,0.017223,2.330761,89.75,0.0102,3.335,0.05648,357,0.354655,0.555122,-0.161376,-0.032653,1067,1,24.03,27950,32950,24.14,13570,1043,23670,4056,1.586,0.01859,1720,0,5775,4.52,-0.38,0.844,22.5,21.26,-8.919,3.861,0.1314,5.506,1.13,0.4196,AFP
498.393,244.081,0.050918,270.44575,89.8,0.957,6.112,2.472,1658,0.671326,-0.523765,1.177634,-0.512785,3,1,41.03,103,148.1,47.03,39,2,41.66,5.504,17.82,1.422,344,2,5198,3.61,0.19,3.207,27.1,42.8,-4.052,0.6871,2.257,62.3,0.9585,0.09467,PC
3.2893,133.905,0.013461,10.096265,84.88,0.9006,1.157,0.07709,155.2,0.33327,0.781032,-0.59067,0.166012,323,1,10.05,3998,4742,10.16,4173,320,2664,404.9,1.606,0.04428,1390,1,6329,4.39,-0.18,1.093,5.381,9.587,-1.895,0.7282,3.319,13.16,1.048,0.1977,AFP
3.23213,132.619,0.005668,1.722957,58.31,0.9051,6.282,0.191,27.88,0.335216,0.854978,-0.760723,0.249727,414,1,7.269,14620,16030,26.67,5239,402,12500,7519,0.8579,0.046,1600,0,6614,4.25,-0.12,1.387,4.522,8.716,-7.742,2.899,0.8653,3.006,0.8339,0.8882,AFP
30.694,150.807,0.124242,89.186268,89.97,0.04751,2.953,0.327,18380,0.408008,0.515839,-0.224748,0.013285,27,1,296,637.7,751.7,401.6,351,26,2706,150.9,13.87,0.1977,617,1,6147,4.46,-0.06,1.023,87.27,311.9,-2.953,0.7509,1.415,415.4,0.9489,0.009468,PC
31.7822,134.861,0.022291,61.714852,89.74,0.2852,3.862,0.0915,598.8,0.532762,-0.076996,0.656312,-0.348063,44,1,33.96,1202,1425,57.09,533,40,2576,257.9,2.141,0.1878,528,3,5527,4.49,-0.08,0.88,7.159,31.54,-3.496,0.7494,0.4214,42.09,1.077,0.1108,PC
20.5715,149.246,0.007616,10.642966,88.79,0.2253,14.5,0.1154,69.77,0.360809,0.4522,0.038526,-0.122164,67,1,9.794,6852,8276,13.99,832,63,554.4,190.3,0.6931,0.1328,611,2,5529,4.46,-0.48,0.834,4.841,10.36,-2.995,0.6997,0.1125,14.81,0.9454,0.2891,PC
0.566729,131.905,0.002371,1.018459,26.33,0.9128,1.761,0.02467,4.724,0.391743,0.591173,-0.33467,0.063022,2361,1,5.266,35920,42690,9.144,30190,2321,32690,3506,0.3769,0.01392,2780,0,6158,4.16,-0.04,1.457,7.497,8.231,-2.418,0.572,0.002511,14.39,0.6398,0.2937,NTP
2.43901,133.588,0.009491,7.218011,82.84,0.9002,1.179,0.05627,79.08,0.448637,0.714896,-0.755058,0.269138,551,1,54.04,6829,8059,52.47,7033,540,6990,1070,1.948,0.04208,2150,1,7292,4.11,0.18,1.881,9.31,46.27,-3.109,0.829,13.59,55.82,1.168,0.06718,PC
0.903486,132.002,0.005196,1.579775,86.28,0.1024,4.369,0.02282,34.03,0.576883,-0.417029,1.166569,-0.533141,1188,1,10.56,24620,26330,12.45,15040,1156,18010,2307,0.4043,0.01645,1460,0,5017,4.59,-0.26,0.713,3.916,7.589,-7.39,1.303,0.7537,5.824,1.392,0.9738,AFP
11.9321,142.108,0.012433,13.255765,88.11,0.4361,6.283,0.09501,181.4,0.665884,-0.36753,0.933311,-0.438096,90,1,25.54,4248,5189,31.39,1144,87,808.7,264.7,1.88,0.1077,904,3,5712,4.22,0.48,1.386,6.849,23.79,-2.827,0.6653,3.123,35.75,1.074,0.1188,PC
459.269,260.303,0.03144,1007.9926,89.97,0.6154,2.881,0.1388,1084,0.511772,-0.102166,0.748553,-0.391342,3,1,5.081,75.75,55.79,10.83,39,2,67.5,3.618,2.546,1.092,194,0,5335,4.61,-0.26,0.742,12.97,8.761,-4.082,0.6682,0,13.11,0.5799,0.4659,NTP
47.3331,151.413,0.032504,83.426502,89.47,0.7735,2.964,0.2223,1037,0.574159,-0.295048,0.966519,-0.460778,29,1,14.15,755.9,837.6,15.25,377,28,199.6,60.67,2.77,0.2406,419,2,5265,4.57,-0.1,0.781,5.289,13.64,-3.724,0.743,5.103,18.36,1.037,0.273,PC
0.650557,131.811,0.003787,2.342295,75.35,0.5925,1.719,0.009976,15.44,0.460134,0.688809,-0.736594,0.274215,2054,1,5.084,29670,34840,10.99,26250,2018,83760,4693,1.285,0.01797,4110,0,7082,3.71,0.08,3.109,3.858,8.879,-8.955,2.175,1.101,4.082,0.5725,1.009,AFP
1.3758,132.343,0.008472,3.191136,78.74,0.6228,2.612,0.03567,77.48,0.270824,0.851021,-0.562928,0.135057,427,1,5.548,20740,23860,23.09,143,10,24620,34.98,0.8626,0.02268,1670,1,5885,4.41,-0.52,0.933,5.385,12.9,-6.323,1.278,1.24,10.1,0.43,0.4901,NTP
6.55852,133.812,0.008602,21.695819,88.46,0.5849,1.898,0.02449,81.52,0.499798,0.104399,0.385255,-0.242011,204,1,14.05,3412,3754,13.85,2574,197,2993,864.9,0.9386,0.06859,974,1,5780,4.44,0,1,18.47,12.96,-2.897,0.7755,0.5738,16.72,1.084,0.2234,AFP
0.566772,131.83,0.010053,2.80438,89.93,0.003225,1.559,0.01552,125.2,0.460944,-0.050369,0.765101,-0.406841,2359,1,13.97,28560,34460,16.08,30360,2334,38410,3555,0.7076,0.01197,1650,1,5087,4.67,-0.52,0.645,6.719,12.67,-4.168,1.308,0.01318,9.687,1.102,0.3289,NTP
0.566746,131.876,0.001462,1.155069,35.09,0.9452,1.241,0.01678,1.636,0.400965,0.470823,-0.111008,-0.041655,2357,1,0.4547,32620,39710,10.9,30280,2328,25070,2975,0.1579,0.0133,2270,0,5951,4.44,-0.16,0.99,6.12,8.844,-2.806,0.9763,0,9.059,0.05141,0.3172,NTP
0.726877,131.535,0.003634,2.260089,81.32,0.3412,2.319,0.009498,14.83,0.568936,0.085214,0.005129,-0.03045,811,1,10.51,11570,12150,9.552,6851,526,7530,1065,0.9699,0.02067,4300,0,8953,4.01,0.07,2.446,5.863,8.208,-5.586,2.203,0.01784,3.726,1.28,0.6806,NTP
1.28982,132.255,0.00423,1.540373,54.27,0.8996,2.855,0.06195,15.88,0.483816,0.495838,-0.442862,0.130844,1037,1,10.53,19930,23570,15.61,8866,681,185900,2638,0.8951,0.02849,2880,1,7901,4.13,0.21,1.939,4.084,13.18,-6.066,1.926,1.226,6.846,0.7986,0.4601,NTP
16.0883,139.492,0.022165,22.501527,90,0.000929,5.583,0.1211,586.5,0.38713,0.602254,-0.350139,0.069611,89,1,27.44,3683,4604,31.41,1131,86,692.6,160.7,3.217,0.128,876,3,6157,4.22,-0.08,1.33,5.58,27.24,-3.349,0.6512,1.834,41.84,1.007,0.1229,PC
23.4496,136.026,0.016693,18.432616,88.5,0.4829,8.695,0.1853,317.4,0.540195,0.189735,0.154562,-0.13355,60,1,47.24,3837,4638,73.64,767,58,683.4,264.2,2.776,0.1764,802,1,6188,4.2,0.44,1.524,8.473,44.47,-3.351,0.6688,0.3999,66.49,1.062,0.07534,PC
2.10432,133.318,0.01457,10.144136,86.04,0.7002,1.163,0.03234,219.7,0.464486,0.776165,-0.552841,0.128581,633,1,22.53,7594,9199,21.64,8099,622,5956,940.4,0.4992,0.02195,574,1,3441,4.95,-0.14,0.314,7.308,18.89,-3.532,0.9536,0.000001,19.81,1.193,0.1869,PC
459.267,260.309,0.023841,1327.3811,89.98,0.4254,2.462,0.06963,671.1,0.563406,-0.283374,0.966904,-0.465358,3,1,5.171,60.8,28.19,12.59,39,2,45.45,3.43,2.136,1.063,203,0,5243,4.49,-0.18,0.821,26.66,14.04,-5.166,0.6989,0,20.09,0.3684,0.368,NTP
0.566795,131.8,0.005642,1.579796,54.9,0.9085,1.182,0.037,27.17,0.360038,0.784604,-0.667128,0.213056,2359,1,11.07,28910,34570,10.87,30290,2329,45840,4339,1.076,0.01478,3110,1,6487,4.08,-0.04,1.748,11.1,9.849,-3.55,1.017,0.1741,9.68,1.124,0.3605,NTP
2.76121,131.613,0.008313,4.271833,80.59,0.6982,3.592,0.05734,71.9,0.349399,0.802899,-0.674288,0.215632,379,1,16.2,10750,12730,19.91,4797,368,8111,1998,2.025,0.04344,2020,1,6381,3.9,-0.08,2.232,6.79,14.72,-1.778,0.5333,0.2619,27.61,1.1,0.1207,PC
5.54826,135.995,0.037964,7.508555,86.98,0.3951,5.418,0.2333,1665,0.414544,0.49038,-0.186504,-0.003366,157,1,58.45,6520,7914,93.73,2002,153,4290,1073,4.242,0.06324,1090,1,6131,4.46,-0.04,1.024,6.508,52.85,-4.277,0.5701,0.3,92.71,1.106,0.08093,AFP
0.978057,131.682,0.008822,5.039586,84.31,0.5,1.299,0.0151,89.39,0.596891,-0.367132,1.043005,-0.475556,1366,1,15.46,16640,20030,12.27,17470,1343,20140,2266,4.399,0.02336,3150,1,5100,3.37,-0.12,4.569,5.916,11.4,-7.108,1.903,0,5.988,1.357,0.6237,AFP
1.29904,132.102,0.011543,3.26691,87.23,0.158,3.035,0.03551,153.6,0.424636,0.773275,-0.830518,0.301297,679,1,10.64,12940,15600,8.95,8567,658,7284,876.8,2.161,0.02717,2580,0,7362,4.17,0.06,1.716,3.366,9.68,-5.37,1.911,0,5.066,1.099,0.5547,AFP
2.32604,131.869,0.004589,5.225289,84.77,0.4764,3.008,0.01775,23.45,0.432364,0.732067,-0.739698,0.259365,578,1,9.62,12970,16060,10.55,7410,569,7447,1176,0.8688,0.03966,2060,1,7061,4.15,0.1,1.735,6.632,8.538,-4.695,1.231,0.4173,6.933,1.127,0.5498,AFP
3.51468,132.251,0.005394,2.630023,70.35,0.8842,4.885,0.1179,26.23,0.204026,1.212047,-1.192578,0.422197,386,1,4.795,34640,41640,18.28,4901,376,9483,2448,0.9501,0.04748,1780,0,6908,4.08,-0.56,1.614,4.84,8.349,-5.774,2.869,1.415,2.91,0.5743,0.6916,AFP
0.730918,132.235,0.004673,1.710964,58.28,0.8995,1.46,0.03491,18.65,0.391277,0.535965,-0.220127,0.007002,1824,1,7.147,21960,26680,10.74,23280,1790,16630,2545,0.5497,0.01586,2190,1,6028,4.37,-0.14,1.078,7.102,9.656,-2.981,1.198,0.02217,8.062,0.7401,0.3087,AFP
3.77795,135.371,0.007555,1.869671,88.09,0.06242,15.52,0.1169,67.24,0.25973,1.018377,-0.906024,0.297231,351,1,12.07,29590,33730,16.54,4472,343,5381,1052,1.028,0.04836,1450,0,6468,4.27,-0.34,1.247,3.643,10.93,-7.402,4.835,1.026,2.261,1.104,0.6771,AFP
21.4764,149.262,0.290574,41.836767,89.45,0.3992,4.813,1.243,97370,0.499798,0.104399,0.385255,-0.242011,37,1,210.2,1679,1674,251.9,468,35,1892,569.2,31.71,0.1512,656,1,5780,4.44,0,1,52.81,238.8,-3.252,0.7512,0.6074,317.9,0.8803,0.01362,AFP
0.569592,131.55,0.000303,3.065912,88.42,0.08444,1.415,0.000431,0.1051,0.456753,0.684606,-0.747583,0.27293,2340,1,0.02111,22770,28850,9.954,30030,2309,69500,4691,0.05247,0.01575,3350,0,7552,4.24,0.07,1.589,4.786,10.12,-6.585,3.188,0,3.175,0.002086,0.6507,AFP
8.36056,135.23,0.0376,8.110568,86.1,0.5511,6.923,0.3549,1609,0.584779,-0.347507,1.033663,-0.480954,158,1,28.98,8262,9979,50.94,2015,154,4990,1454,3.377,0.07409,764,1,5198,4.5,-0.1,0.823,5.785,28.02,-2.83,0.8653,1.094,32.38,1.034,0.101,AFP
6.36271,131.811,0.011173,15.13018,88.89,0.2921,3.11,0.03753,146.8,0.37347,0.551404,-0.205132,-0.00734,158,1,7.81,3595,4626,8.61,2015,154,1210,201.3,1.077,0.06659,957,1,5955,4.53,-0.24,0.883,4.26,7.658,-2.541,0.7467,0.7479,10.25,1.02,0.3319,PC
3.47187,133.515,0.005047,3.9694,88.87,0.07822,6.695,0.03383,29.72,0.282273,1.048115,-1.035658,0.364185,304,1,9.544,13940,13450,13.04,3822,293,6018,1067,0.7815,0.04902,1650,0,6937,4.25,-0.24,1.419,3.688,8.736,-4.66,1.322,0.3493,6.609,1.092,0.5334,AFP
1.80727,132.562,0.006109,3.005049,85.88,0.2158,4.515,0.02874,43.75,0.2717,0.944214,-0.776582,0.238796,531,1,8.431,16440,20570,16.8,5811,446,20920,3951,0.8113,0.02901,1800,0,6284,4.27,-0.36,1.217,4.401,8.395,-4.043,1.694,2.361,4.955,1.004,0.4816,AFP
34.9179,157.621,0.020563,32.173098,89.74,0.1452,8.376,0.1723,504.3,0.442887,0.425834,-0.118373,-0.02876,30,1,12.88,2016,2366,17.29,390,29,282.2,92,2.388,0.219,600,2,6167,4.44,0.07,1.064,5.738,12.05,-2.873,0.7927,0.1706,15.2,1.069,0.2385,PC
4.89718,133.402,0.014456,20.940842,89.57,0.1575,1.79,0.02615,261.6,0.64428,-0.53697,1.234188,-0.532146,271,1,16.08,3789,4617,15.04,3419,262,1977,317.8,1.336,0.05231,904,1,5093,4.48,0.08,0.847,6.848,13.89,-2.457,0.624,0.7723,22.25,1.158,0.1769,PC
3.88149,135.123,0.005946,9.442053,86.96,0.5003,2.741,0.02157,40.18,0.504352,0.124937,0.336811,-0.219653,347,1,15.64,7451,8959,21.34,4459,342,7062,1142,0.6352,0.04881,1160,2,5854,4.47,0.06,0.979,11.17,15.87,-2.796,0.7829,1.234,20.27,0.9858,0.1762,PC
15.0665,140.656,0.437883,20.875902,87.58,0.8832,6.256,5.148,112900,0.464937,0.437202,-0.189252,0.008627,72,1,3536,4814,3736,4583,910,69,983900,11140,57.24,0.129,852,1,6337,4.38,0.21,1.198,911,4390,-918.7,2.267,1.373,1937,0.8055,0.2093,AFP
82.1376,196.123,0.475166,135.18963,89.73,0.6447,6.158,2.885,207800,0.265128,0.984292,-0.848134,0.271399,16,1,7609,2746,805.8,17470,208,15,6093000,77340,62.58,0.3728,508,1,6395,4.29,-0.36,1.207,5175,14480,-4.11,0.7015,0,20640,0.5256,0.000284,AFP
5.42204,133.459,0.009643,9.762788,85.53,0.7607,2.817,0.06303,93.11,0.399988,0.548429,-0.269972,0.034743,220,1,10.57,4995,6143,11.87,2717,208,1642,346.9,1.329,0.06172,1220,2,6123,4.26,-0.06,1.263,3.821,9.747,-2.287,0.7296,0.8888,13.36,1.084,0.2347,PC
459.295,260.225,0.08666,633.48282,89.91,1,2.355,1.178,2227,0.654524,-0.646338,1.377353,-0.566299,3,1,5.199,67.32,66.66,8.421,39,2,23.31,7.061,7.187,1.053,182,0,4862,4.54,0,0.76,9.13,8.635,-4.39,0.6829,5.035,12.64,0.6021,0.5084,NTP
0.566802,131.803,0.004645,2.686997,83.59,0.3,1.545,0.007846,26.15,0.530099,-0.215165,0.906194,-0.439947,2358,1,7.966,29540,35440,10.17,30330,2332,35620,3795,0.9939,0.01274,2790,1,5102,3.79,-0.32,1.961,12.8,7.674,-2.804,0.624,0.002892,12.3,1.038,0.3654,NTP
1.21077,132.299,0.005035,1.021367,39.23,0.7912,5.613,0.07455,24.95,0.431752,0.682949,-0.625506,0.206602,855,1,2.321,25390,32020,16.98,10950,841,28550,4604,0.9329,0.02537,2450,0,6779,4.15,0.2,1.698,13.56,8.892,-11.49,6.117,0.000049,1.454,0.261,1.292,NTP
0.994607,132.066,0.005371,1.492584,62.35,0.6927,3.709,0.03791,30.05,0.356091,0.857729,-0.823716,0.283827,860,1,13.49,24010,26980,20.32,10790,829,28520,3226,0.8874,0.02167,2540,0,6880,4.21,-0.06,1.514,4.588,11.51,-5.875,2.599,0.000003,4.428,1.172,0.5104,NTP
1.43013,132.019,0.007149,5.422517,82.58,0.7,1.459,0.02017,52.82,0.475393,-0.013481,0.543832,-0.338881,937,1,17.06,11530,13640,14.81,12020,924,12160,2091,1.787,0.0298,2980,0,7703,3.96,-0.2,2.29,19.88,16.27,-14.59,3.617,0.1322,4.499,1.048,0.8965,AFP
13.6031,140.405,0.013086,36.168665,89.79,0.1356,2.885,0.03795,206.3,0.652524,0.421405,-0.37887,0.133446,97,1,9.186,2192,2654,9.741,1248,95,939.8,138.7,0.724,0.08984,407,2,3888,4.75,-0.24,0.507,3.335,9.193,-3.418,0.7802,0.02756,11.78,0.9993,0.3719,PC
3.85039,132.556,0.010067,6.103695,88.45,0.1651,4.802,0.04919,116.7,0.542624,0.139548,0.002754,-0.040052,345,1,22.08,13430,15960,36.14,4433,340,16340,2039,2.721,0.06199,2400,0,8590,3.98,0.07,2.477,5.878,22.49,-10.37,3.126,7.142,7.193,0.9818,0.4613,NTP
0.730933,132.235,0.010442,3.582212,89.97,0.001997,1.575,0.01628,133.5,0.546848,-0.131268,0.728977,-0.376582,1826,1,21.16,22480,27520,23.52,23360,1796,19070,2267,0.9332,0.01541,1770,1,5504,4.57,-0.06,0.819,6.183,20.35,-6.52,2.262,0.000067,8.997,1.04,0.3204,AFP
34.7629,161.745,0.016378,46.660214,89.18,0.6647,4.376,0.1248,285.7,0.377393,0.448314,0.001448,-0.101042,39,1,21.9,1321,1572,22.41,494,37,280.2,72.2,1.698,0.1938,554,2,5670,4.39,-0.36,0.95,5.812,20.81,-3.15,0.6354,0.07291,32.75,1.052,0.1514,PC
0.787424,131.754,0.008752,4.192341,80.33,0.7042,1.036,0.01769,78.42,0.3759,0.63704,-0.3972,0.08581,1357,1,7.202,16930,19870,10.95,17450,1341,14510,2021,0.9847,0.01719,2130,0,6225,4.45,-0.12,1.031,4.041,8.519,-5.668,1.761,0.005112,4.837,0.8455,0.6654,AFP
24.3079,154.057,0.024936,72.825073,89.89,0.1409,2.589,0.06422,773,0.625938,-0.41489,1.072937,-0.488173,55,1,74.57,1096,1346,97.57,715,54,4586,215.4,2.209,0.1593,529,1,5312,4.58,0.1,0.812,16.94,76.13,-2.723,0.7299,0.0573,104.3,0.9795,0.03577,PC
53.2858,172.294,0.011531,63.370423,89.88,0.1357,6.439,0.07476,157.4,0.188515,1.134239,-0.947062,0.297245,20,1,9.302,1005,1199,11.02,260,19,149.7,26.8,1.33,0.2581,537,1,6015,4.3,-0.68,1.057,7.575,9.451,-2.871,0.6763,0.9147,13.97,0.9843,0.3037,PC
0.890067,131.944,0.009822,4.613595,81.24,0.7023,1.069,0.02034,98.6,0.688243,-0.733421,1.438542,-0.559642,1497,1,7.072,18740,21910,13.74,19210,1477,14230,2163,0.791,0.01674,1390,1,4758,4.6,0.16,0.738,5.395,11.55,-3.548,1.424,0.002272,8.112,0.612,0.3071,AFP
448.733,367.664,0.027311,296.77948,89.92,0.4293,10.78,0.3493,908.3,0.705607,-0.768976,1.458403,-0.554794,3,1,6.122,272.6,300.3,12.13,39,2,192.5,2.126,2.301,1.048,179,0,4722,4.54,0.22,0.772,19.49,7.468,-4.782,0.6491,1.513,11.5,0.8198,0.6403,NTP
5.05668,133.829,0.006353,2.076084,76.13,0.4978,16.27,0.1363,44.74,0.468335,0.520492,-0.465801,0.147546,276,1,13.13,22280,24080,16.81,3497,268,2280,628.8,2.042,0.0733,2150,0,7691,3.81,0.07,2.946,3.474,11.07,-10.01,3.343,1.011,3.312,1.186,0.9039,AFP
8.84792,140.148,0.019522,33.329247,89.54,0.2686,1.995,0.0411,460.3,0.53939,0.386249,-0.086301,-0.016252,119,1,20.89,1790,2284,22.79,1521,116,1118,220.9,1.108,0.06822,460,1,3779,4.74,0.06,0.52,7.396,19.56,-3.648,0.788,0.6244,24.82,1.068,0.1865,PC
2.37927,132.464,0.030843,5.793389,85.03,0.5019,2.825,0.1119,1065,0.411419,0.594803,-0.391827,0.091057,457,1,65.43,10180,12080,82.75,5837,448,19970,4570,3.911,0.03742,1570,1,6392,4.4,0.07,1.162,7.669,59.76,-2.282,0.7897,0.07715,75.68,1.095,0.03819,AFP
0.71654,131.72,0.007595,3.209179,77.4,0.7,1.236,0.01814,59.61,0.52748,-0.046899,0.609865,-0.328014,1867,1,20.2,22900,27320,16.78,23800,1830,28820,3271,0.8537,0.01493,2030,1,5552,4.35,-0.06,1.03,6.837,15.9,-3.228,1.433,0,11.09,1.27,0.2031,PC
23.8704,136.967,0.115256,28.800243,88.07,0.9721,3.462,3.11,6411,0.405424,0.50085,-0.18381,-0.004881,4,1,96.59,92.61,121.3,111.7,52,3,2053,40.7,14.66,0.1627,711,1,6022,4.31,-0.1,1.166,80,116.8,-3.848,0.7903,0.8058,147.8,0.8272,0.03295,PC
1.41936,132.476,0.007998,1.873625,89.73,0.008877,5.833,0.04629,74.65,0.440891,0.71486,-0.723928,0.254358,736,1,19.07,27810,38660,10.97,9334,717,8422,1124,1.634,0.02893,2500,0,7051,4.1,0.16,1.872,6.827,14.95,-9.69,4.684,0.1242,3.192,1.275,0.6481,NTP
70.9674,182.667,0.027833,55.554758,89.25,0.728,7.081,0.3962,794.5,0.32874,0.678691,-0.351919,0.050092,16,1,38.02,982.9,1135,108.6,208,15,572.8,242.3,3.043,0.3211,460,2,5900,4.38,-0.36,1.002,20.58,38.44,-3.472,0.6493,0.9136,59.2,0.9893,0.09033,AFP
10.7657,134.411,0.017427,1.165814,32.49,0.9833,18.43,6.76,198.4,0.238533,1.059111,-0.941528,0.308263,129,1,15.79,10420,11640,21.46,1014,77,1413,780.1,1.974,0.09687,933,1,6459,4.42,-0.42,1.038,3.177,7.407,-7.075,1.771,1.001,4.183,2.131,0.9552,AFP
28.6223,147.653,0.016198,1.309035,40.97,0.9884,39.46,17.78,147,0.254998,0.926021,-0.681372,0.186099,49,1,19.69,6086,7036,18.65,572,43,453.8,126.2,1.488,0.175,578,1,5977,4.53,-0.54,0.842,5.274,12.39,-5.384,0.8097,0.000137,15.3,1.59,0.4347,PC
0.995435,132.368,0.006963,1.920023,76.77,0.4395,3.588,0.0307,54.44,0.454986,0.687564,-0.705868,0.25171,1350,1,9.977,36240,44820,12.56,17110,1315,23000,2693,1.716,0.02345,3050,0,7050,3.97,0.21,2.258,8.313,10.29,-12.59,6.022,0.1817,1.709,0.9694,1.223,AFP
8.39848,136.307,0.019696,5.001458,79.91,0.8765,6.684,0.5249,348.6,0.328998,0.78066,-0.57744,0.157612,164,1,25.77,8145,9960,29.24,2080,159,1171,247.2,2.216,0.08318,978,1,6297,4.45,-0.2,1.031,12.02,24.99,-2.983,0.8928,0.06528,27.99,1.031,0.1194,PC
0.521164,131.61,0.004154,1.102231,31.86,0.9361,1.312,0.04267,14.15,0.265581,1.082847,-1.058309,0.37234,2565,1,4.811,34290,43770,17.68,32920,2531,55550,5147,0.8667,0.01396,3500,0,6774,4,-0.28,1.912,5.294,16.77,-21.25,9.436,0.1569,1.777,0.287,1.267,AFP
6.93361,137.079,0.009986,12.015573,89.57,0.08978,4.435,0.0442,120.6,0.463453,0.259961,0.165584,-0.150572,156,1,18.88,5270,6339,21.38,1976,151,1173,212.6,1.421,0.07143,1100,1,5861,4.21,0,1.304,7.338,18.06,-3.311,0.832,0.2751,21.7,1.046,0.1834,PC
10.5072,139.664,0.015831,25.317807,89.01,0.4361,2.909,0.05578,295.4,0.57052,-0.271412,0.930708,-0.44704,121,1,10.87,2457,3025,11.55,1547,118,1226,225.2,1.494,0.0867,737,1,5290,4.46,-0.1,0.865,6.522,10.32,-3.371,0.7212,1.502,14.31,1.054,0.3268,PC
1.54493,132.003,0.082297,5.100855,79.84,0.9001,1.391,0.4371,5682,0.359086,0.731342,-0.55196,0.157852,691,1,1196,9217,10020,1253,8749,672,502400,7252,12.97,0.02759,2010,1,6308,4.19,-0.1,1.444,89.14,1237,-7.298,2.226,0.003119,555.8,0.9668,0.005899,PC
0.630106,131.901,0.011012,5.928033,85.23,0.4925,0.717,0.01027,131.5,0.352247,0.731436,-0.536667,0.146332,1801,1,13.59,16640,17160,11.51,23140,1779,19060,2817,1.343,0.01475,2430,0,6328,4.37,-0.14,1.118,4.377,9.296,-5.094,1.055,0,8.81,1.462,0.548,AFP
17.2654,135.355,0.008071,24.595182,89.23,0.3302,5.108,0.04585,75.6,0.418966,0.593739,-0.40624,0.101602,77,1,12.5,2926,3567,16.34,936,71,943.3,394.3,1.235,0.1411,888,2,6388,4.24,0.1,1.402,4.078,11.28,-2.802,0.6301,0.04771,17.9,1.109,0.2485,PC
0.813164,131.828,0.012227,3.937799,82.71,0.5,1.388,0.02227,171.4,0.584903,-0.320994,0.989895,-0.46768,1641,1,38.49,20240,23980,41.11,21030,1617,30090,3098,1.041,0.01626,1610,1,5285,4.59,-0.06,0.78,7.779,33.21,-2.634,0.5423,0.1008,61.24,1.159,0.07931,PC
359.099,415.355,0.02309,188.2646,89.94,0.202,14.61,0.3435,625.7,0.252538,0.984274,-0.813311,0.249857,4,1,12.19,450.7,554.6,17.72,52,3,40.97,2.342,2.348,0.9843,269,1,6256,4.49,-0.44,0.932,7.427,12.86,-4.001,0.6813,0.008745,18.87,0.9484,0.3112,AFP
3.77813,132.049,0.006253,2.997564,80.4,0.5,8.408,0.06952,43.64,0.25973,1.018377,-0.906024,0.297231,360,1,9.925,22160,27420,13.15,4576,351,5034,1076,0.8509,0.04836,1450,0,6468,4.27,-0.34,1.247,4.711,10.57,-8.405,4.411,0.09272,2.396,0.9392,0.7954,AFP
0.668048,131.987,0.006797,1.1464,37.26,0.9124,1.895,0.07391,40.08,0.448368,0.55859,-0.506018,0.161905,2003,1,6.854,31550,39100,10.49,25600,1968,30560,2510,1.964,0.01861,4080,0,7758,3.88,-0.04,2.648,4.429,12.61,-11.96,4.993,0.0115,2.526,0.5435,0.9483,AFP
