@relation tce_features-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute tce_fwm_stat numeric
@attribute tce_fwm_sra numeric
@attribute tce_fwm_sdec numeric
@attribute tce_fwm_srao numeric
@attribute tce_fwm_sdeco numeric
@attribute tce_fwm_prao numeric
@attribute tce_fwm_pdeco numeric
@attribute tce_dicco_mra numeric
@attribute tce_dicco_mdec numeric
@attribute tce_dicco_msky numeric
@attribute tce_dikco_mra numeric
@attribute tce_dikco_mdec numeric
@attribute tce_dikco_msky numeric
@attribute av_training_set {PC,AFP,NTP}

@data
3.77813,132.049,0.006253,2.997564,80.4,0.5,8.408,0.06952,43.64,0.25973,1.018377,-0.906024,0.297231,360,1,9.925,22160,27420,13.15,4576,351,5034,1076,0.8509,0.04836,1450,0,6468,4.27,-0.34,1.247,4.711,10.57,-8.405,4.411,0.09272,2.396,0.9392,0.7954,1.3169,19.364259,37.850421,-0.3562,-0.2484,0.000015,0.000016,-0.044386,0.087463,0.098082,-0.1102,0.077619,0.13479,AFP
42.4276,156.158,0.029712,21.374933,87.44,0.9562,5.794,1.539,614.6,0.536306,-0.135538,0.755262,-0.386141,33,1,21.74,1359,1591,30.11,429,32,540.9,103.8,2.937,0.2211,483,2,5403,4.43,-0.14,0.906,11.48,21.19,-3.433,0.6708,0.9218,31.59,1.026,0.162,4.6342,19.710854,44.525992,-0.1466,0.5482,0.000069,-0.00035,-0.2406,0.14962,0.28333,-0.21474,0.13173,0.25192,PC
44.1894,165.801,0.107189,24.385159,87.66,0.9947,6.733,14.37,4393,0.302999,0.802624,-0.54835,0.135608,32,1,102.3,1861,1687,144.5,377,28,1183,4717,11.32,0.2394,538,1,6061,4.44,-0.36,0.968,50.42,135,-3.668,0.6373,3.041,211.8,0.7582,0.02718,8556,19.10167,37.983662,2.409,-6.364,-0.01104,0.02282,1.3991,-3.8863,4.1305,1.5936,-4.2578,4.5462,AFP
173.258,194.462,0.029349,430.65422,89.88,0.933,1.336,0.2507,687.5,0.411419,0.594803,-0.391827,0.091057,8,1,13.17,119.3,115.4,11.3,104,7,90.47,16.9,3.721,0.6526,376,1,6392,4.4,0.07,1.162,6.487,10.71,-4.863,0.7098,1.1,15.09,1.23,0.454,1.6597,18.915019,45.676865,-0.5553,0.05246,0.000426,0.000121,0.046704,0.092874,0.10396,0.12731,0.18766,0.22677,PC
0.57255,131.917,0.01368,2.941444,88.05,0.1,1.5,0.02045,217.1,0.450481,0.37366,-0.170878,0.007803,1396,0,-1,-1,-1,12.34,14210,1092,16150,1612,5.128,0.01709,4940,0,7892,3.67,-0.14,3.435,4.084,9.414,-4.36,2.669,0,3.527,-0.1062,0.4631,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
6.48163,135.942,0.018764,5.786538,80.92,0.9127,3.873,0.393,292.9,0.417503,0.443933,-0.095391,-0.041947,213,1,99.85,6313,7575,107,2730,209,3811,483.5,2.709,0.06895,1150,2,5952,4.21,-0.08,1.323,12.84,86.98,-2.149,0.692,0.8001,125.7,1.148,0.02471,2.842,19.359516,40.284905,0.06851,0.1263,-0.000011,-0.00002,-0.13028,-0.000835,0.13028,-0.16027,0.15591,0.22359,PC
20.5,150.763,0.008085,8.206843,85.41,0.6567,14.6,0.2046,69.07,0.289848,1.066561,-1.092834,0.391036,67,1,7.662,7537,8828,35.2,858,65,800.9,1081,1.657,0.1657,1060,0,7141,4.05,-0.26,1.878,5.868,8.467,-7.764,0.8707,0.01362,9.724,0.9049,0.917,10.234,19.369575,40.021525,0.7999,-0.4147,-0.000087,0.000023,0.062912,-0.94256,0.94465,-0.00225,-1.1265,1.1265,NTP
1.18185,131.845,0.010147,1.012404,12.74,0.9875,1.898,0.5735,67.75,0.372492,0.767854,-0.712604,0.232402,476,1,11.05,14730,15400,14.8,5226,401,8423,1959,1.923,0.02504,2700,0,7355,4.13,-0.14,1.737,5.314,8.417,-8.875,5.473,0.02062,1.538,1.313,1.054,7.1855,19.543445,46.066334,0.33,0.1579,-0.000022,0.000001,0.18061,-0.29688,0.3475,0.12892,-0.20316,0.24061,NTP
440.706,297.546,0.013041,814.80287,89.97,0.3906,3.862,0.05853,219.5,0.885701,-1.167879,1.635137,-0.412071,3,1,5.532,130.5,96.6,10.51,39,2,743.9,0.6637,93.74,1.353,1170,0,3785,1.03,0.08,65.87,34.59,9.156,-5.867,0.6426,0.00006,14.25,0.6041,0.6408,12.991,19.976968,47.164552,-2.309,2.282,0.000534,-0.000484,0.083727,-0.99985,1.0033,0.07618,-1.0231,1.026,NTP
3.13296,132.541,0.019711,9.597315,87.01,0.5,2.216,0.05676,450.9,0.547827,-0.337589,1.08873,-0.511404,403,1,25.06,7053,8314,27.62,5018,385,5562,849.9,1.467,0.03766,942,4,5016,4.63,-0.34,0.682,5.709,22.41,-3.683,0.6084,0.9087,36.84,1.118,0.1643,3.25,19.395618,47.357464,-0.02748,-0.4912,0.000016,0.000231,-0.053634,-0.11181,0.12401,-0.051919,-0.054408,0.075205,PC
174.637,184.524,0.051069,65.792215,89.4,0.6841,16.18,1.42,2741,0.470112,0.407793,-0.140916,-0.012786,8,1,27.27,1072,1121,51.88,104,7,124.1,61.12,6.503,0.6589,370,1,6299,4.4,0.21,1.167,13.32,27.62,-3.442,0.7013,0.8382,39.39,0.9874,0.1246,26.471,19.71132,38.795662,1.84,-0.6403,0.002123,-0.000409,0,0,0,-0.44215,0.22077,0.4942,PC
2.05235,132.949,0.114635,7.184027,85.56,0.5567,2.107,0.3012,14540,0.5181,0.156386,0.250506,-0.17931,649,1,1094,10810,12630,1113,8320,639,254600,4981,13.15,0.03308,1500,1,6015,4.45,0.21,1.051,95.39,1139,-3.125,0.9317,3.248,1222,0.9606,0.002744,32.272,19.970798,43.503491,0.2358,-0.248,-0.000014,-0.000578,-0.002007,0.013853,0.013997,0.006069,-0.080459,0.080688,PC
7.34237,131.54,0.017721,17.94414,87.76,0.7,2.309,0.07757,327.4,0.53453,-0.073859,0.647596,-0.345339,118,1,12.11,2121,2601,14.36,1534,117,2004,197.6,1.617,0.0719,837,1,5561,4.56,-0.06,0.836,10.15,11.46,-4.076,0.5969,0.6867,19.19,1.057,0.3558,25.456,19.680757,41.086446,0.2097,-1.888,-0.00064,0.000146,1.6892,1.4058,2.1977,0.005543,-0.95691,0.95693,PC
0.566799,131.783,0.008455,2.323906,76.29,0.5507,1.574,0.01887,78.8,0.392251,0.576294,-0.312114,0.050489,2003,1,9.765,24070,29220,12.08,25610,1969,32970,2922,0.942,0.01379,2340,0,6178,4.46,-0.1,1.021,13.53,10.31,-2.543,0.3496,0.000019,29.48,0.9474,0.2467,220.68,19.44096,42.803505,-6.489,7.543,0.000508,-0.000656,-2.137,-1.8995,2.8592,-2.1523,-1.961,2.9117,NTP
12.4257,133.951,0.013773,1.323967,42.35,0.9785,19.01,4.786,126.5,0.39952,0.565304,-0.300448,0.045556,113,1,23.27,14940,17340,38.92,1417,108,1766,947,1.653,0.1087,872,1,6210,4.4,-0.02,1.1,3.788,16.04,-2.947,0.7666,7.425,20.92,1.451,0.1838,77.177,19.840503,40.656665,1.971,0.6655,-0.000253,-0.000126,-0.19685,-1.5466,1.5591,-0.22466,-1.6489,1.6642,AFP
1.21937,131.997,0.007153,3.033691,85.77,0.2238,3.015,0.02253,59.83,0.433949,0.272401,0.090012,-0.123098,876,1,8.422,11030,12420,12.04,11300,868,18870,2433,2.506,0.02735,3450,0,7226,3.69,-0.24,3.211,4.177,7.443,-6.956,3.517,0.21,2.116,1.131,0.9345,19.959,19.698681,39.401849,-1.957,0.1058,0.000128,-0.000005,0.10478,0.068707,0.12529,0.20874,0.11269,0.23721,AFP
7.42609,132.474,0.02082,11.666068,86.61,0.6903,3.657,0.1399,453.3,0.347571,0.711178,-0.477938,0.115396,180,1,35.03,5051,6193,38.38,2301,176,1509,258,2.292,0.07629,999,3,6225,4.46,-0.18,1.009,5.327,31.79,-2.708,0.7715,0.2937,41.21,1.102,0.08516,7.8554,19.514222,38.35804,0.6689,-0.6128,-0.000188,0.000163,-0.16709,0.069786,0.18108,-0.1276,0.11576,0.17229,PC
7.20281,135.196,0.03856,20.291997,89.71,0.1016,2.803,0.1051,1803,0.310333,0.572501,-0.063462,-0.092919,144,1,80.62,3424,3662,106.5,1820,139,8053,1862,3.017,0.06423,794,1,5388,4.56,-0.7,0.717,53.43,78.06,-4.545,1.156,1.333,67.55,1.033,0.05822,0.5245,18.937111,41.576721,-0.05417,-0.03248,0.000031,0.000001,0.075351,0.023881,0.079045,0.12655,0.10294,0.16313,PC
459.336,260.172,0.022473,894.31587,89.97,0.487,3.528,0.101,573.3,0.472326,0.307697,0.051255,-0.098923,3,1,5.082,66.87,58.94,8.531,39,2,30.71,3.292,2.622,1.21,251,0,6064,4.43,0.1,1.069,8.63,7.435,-4.564,0.6811,5.723,10.92,0.6835,0.6138,0.045213,19.620353,40.747531,0.09052,0.1119,-0.000095,-0.00008,0,0,0,0,0,0,NTP
10.8485,139.26,0.038914,23.127884,88.49,0.6087,3.017,0.1758,1677,0.638631,-0.16095,0.518096,-0.15852,122,1,89.42,3116,3839,118.7,1560,119,4061,384.2,2.505,0.08132,500,2,4208,4.68,-0.19,0.59,27.87,89.98,-2.749,0.6428,0.3157,140,0.9939,0.03055,10.093,19.705283,44.54595,-0.2768,-0.03747,0.00029,-0.000183,0.021874,-0.018209,0.028461,-0.086159,-0.12786,0.15418,PC
0.680548,131.551,0.008116,1.288366,45.67,0.9003,1.831,0.07523,57.92,0.4798,0.275388,-0.070902,-0.029095,1130,1,11.86,15370,17060,11.56,12250,941,16940,1655,2.922,0.0193,4740,0,8226,3.72,-0.04,3.299,9.719,10.54,-9.954,5.52,0.008054,1.909,1.126,0.9448,37.576,19.553598,39.373395,-0.0931,0.3772,-0.000022,0.000042,-0.084467,0.16083,0.18166,-0.18406,0.53467,0.56547,AFP
36.275,165.043,0.033802,51.714669,89.5,0.4477,4.993,0.2026,1358,0.635639,-0.522229,1.226847,-0.534177,38,1,32.15,1680,1827,50.68,455,34,393.3,131.6,2.899,0.2011,445,4,5099,4.56,0.04,0.786,8.024,30.14,-3.267,0.7354,5.889,40.99,1.066,0.1084,2.7756,19.442591,42.436374,-0.2676,0.1944,0.00042,0.000156,-0.27004,0.097579,0.28713,-0.20209,0.24877,0.32051,PC
0.785573,132.032,0.008934,2.884445,88.55,0.07293,2.094,0.01864,92.49,0.498381,0.604869,-0.636242,0.224034,1120,1,11.57,12380,14320,14.56,12860,988,22510,3928,1.599,0.01971,2910,0,7227,4.23,0.36,1.64,4.349,10.28,-9.453,3.732,0.00077,2.753,1.126,0.92,15.263,19.716052,39.139293,-0.7142,0.4797,0.000043,-0.000044,0.040615,0.085906,0.095023,0.029701,0.16579,0.16843,AFP
459.168,260.215,0.019831,315.95426,89.95,0.2987,10.83,0.2307,463.4,0.384229,0.511306,-0.150504,-0.029617,3,1,5.885,249.5,199.2,15.39,39,2,195.5,0.6062,1.915,1.155,229,0,5941,4.53,-0.22,0.885,14.22,9.842,-3.662,0.6588,0.7218,14.94,0.5979,0.3721,0.1332,19.686982,46.217348,-0.3899,0.02967,0.000079,0.000091,0,0,0,0,0,0,NTP
0.88008,131.523,0.004682,2.195555,81.46,0.326,2.91,0.01517,25.03,0.407436,0.79171,-0.808049,0.288057,1310,1,8.715,27870,33320,13.02,15280,1174,27440,3469,1.018,0.02095,3030,1,7042,4.04,0.04,1.992,4.317,8.604,-6.546,2.519,0.156,3.416,1.013,0.7607,1.9497,19.569421,47.007798,-0.2027,-0.4021,0.000005,0.000003,0.058459,0.39567,0.39997,0.037187,0.21745,0.22061,NTP
11.0181,139.884,0.022998,14.236808,87.06,0.7295,4.24,0.1988,541.5,0.400201,0.517048,-0.206358,0.002206,92,1,19.67,2874,3568,20.55,1170,89,696.1,128.4,2.432,0.09847,841,2,6075,4.49,-0.12,0.969,5.867,18.31,-2.844,0.6238,1.391,29.35,1.074,0.1554,2.3714,19.048053,40.857142,0.04896,0.6544,-0.000006,-0.000355,-0.022968,-0.068862,0.072591,-0.074759,-0.1729,0.18837,PC
3.27642,131.988,0.01921,5.317203,80.26,0.8995,2.256,0.207,309.3,0.563937,-0.052816,0.549071,-0.298109,343,1,16.14,5778,7340,17.47,4407,338,2818,400.7,2.023,0.04436,1200,1,5825,4.5,0.21,0.965,4.656,15.69,-3.463,0.8729,0.2136,17.98,1.029,0.2207,4.2591,18.993706,43.949079,-0.3715,-0.2932,0.000077,0.000323,0.25302,0.43452,0.50282,0.25343,0.51206,0.57134,PC
4.77801,133.617,0.024419,5.743134,80.87,0.9111,2.976,0.3766,468.8,0.660278,-0.541176,1.218431,-0.527828,274,1,94.59,6380,7577,102.1,3497,268,4267,452.4,2.326,0.05275,932,3,5192,4.49,0.18,0.873,10.83,83.99,-2.595,0.8398,0.1608,100,1.126,0.03089,1.9644,19.942617,40.948884,0.1111,-0.488,-0.000035,0.000029,0.1616,-0.047327,0.16838,0.17893,-0.27027,0.32413,PC
459.324,260.253,0.091479,2293.9437,89.98,0.9732,0.7559,0.6087,2596,0.400751,0.20734,0.422523,-0.279418,3,1,9.469,254,46.27,10.5,39,2,250.2,121.3,7.078,1.022,192,0,5227,4.57,-0.58,0.709,25.59,9.072,-3.447,0.6391,0,14.19,1.044,0.3799,0.3491,19.826364,42.839391,-0.3085,0.2559,0.000151,-0.000397,0,0,0,0,0,0,NTP
14.0095,132.968,0.013641,16.363514,86.98,0.8629,3.479,0.1765,162.8,0.577107,-0.357664,1.06527,-0.496355,93,1,20.31,2462,3059,21.66,1183,90,720.9,106.5,1.142,0.104,617,1,5153,4.55,-0.18,0.767,7.711,19.98,-3.324,0.6804,0.756,29.37,1.016,0.1663,19.819,19.977274,40.844057,-1.325,0.7437,0.000277,-0.000138,0.13435,0.21741,0.25558,0.11601,0.18665,0.21976,PC
1.71107,132.336,0.004784,2.575066,85.25,0.2134,4.984,0.02486,26.65,0.221954,1.148203,-1.098232,0.386006,794,1,11.2,30580,36750,16.25,10080,774,20190,2466,1.004,0.02956,2360,0,6626,3.94,-0.48,1.924,4.81,10.7,-11.66,4.148,0.3627,2.58,1.047,1.089,2.0362,19.247404,47.940279,0.5634,-0.8303,0.000009,-0.000008,-4.4777,-0.8696,4.5614,-2.7792,-1.9402,3.3895,NTP
1.84362,132.305,0.010555,2.706013,79.32,0.5015,4.566,0.0635,125.9,0.424112,0.43851,-0.100894,-0.039793,621,1,20.31,21920,26430,21.66,7904,607,9507,1053,1.283,0.02974,1630,1,6032,4.36,-0.04,1.114,8.651,20.33,-3.926,1.962,0.5075,10.36,0.9993,0.1932,257.86,19.531578,37.657589,5.923,0.9326,-0.000718,-0.000188,3.2447,1.1379,3.4384,3.2231,1.128,3.4148,AFP
4.04504,132.238,0.5,23.124783,89.75,0.1,2,0.6715,339100,0.499798,0.104399,0.385255,-0.242011,0,0,-1,-1,-1,1128,1417,108,139700,11070,54.56,0.04969,1140,1,5780,4.44,0,1,182.9,1102,-37.61,1.636,0,673.2,-0.000908,0.03413,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
0.739747,131.816,0.008679,2.139139,76.61,0.4955,2.321,0.0264,87.51,0.663165,-0.520499,1.184381,-0.520027,1808,1,12.39,33020,39710,12.73,23200,1784,40120,3075,0.8855,0.01529,1820,0,5271,4.44,0.21,0.935,5.101,11.89,-4.306,1.564,0.002591,7.605,1.042,0.3621,104.97,19.512862,37.774282,8.737,-0.2792,-0.000708,-0.000022,10.296,1.5647,10.414,10.456,1.7121,10.595,AFP
0.995308,132.047,0.003722,1.813196,73.6,0.5118,3.621,0.01817,15.26,0.496036,0.278214,-0.115451,-0.008369,970,1,5.942,24430,28270,12.23,10460,804,16780,1528,0.8095,0.02427,3350,0,8373,4.12,0.07,1.993,9.98,7.49,-6.86,3.675,0.2014,2.038,0.7933,0.9159,0.35962,19.675067,38.866651,0.04643,0.003467,-0.000001,0.000004,0.64153,-0.5941,0.87437,0.59358,-0.55702,0.81401,NTP
44.1151,164.819,0.019811,102.17365,89.89,0.1979,3.3,0.06666,455.5,0.450739,0.366588,-0.150231,-0.004363,7,1,8.563,140.4,193.5,10.25,52,3,30.08,4.072,7.484,0.31,1160,1,7854,3.67,-0.12,3.462,5.798,8.797,-4.62,1.059,0,8.307,0.9735,0.5252,1.292,19.620702,39.049754,-0.3247,0.1959,0.000072,-0.000043,-0.2858,0.45403,0.53649,-0.2933,0.56016,0.6323,NTP
0.783917,132.14,0.003408,1.143881,89.9,0.002012,5.253,0.01784,14.35,0.566302,-0.194474,0.804204,-0.40366,1368,1,10.71,28470,34130,11.73,17420,1339,20200,2162,0.3369,0.01592,1830,0,5490,4.47,-0.02,0.906,6.021,8.132,-2.56,0.4681,0,17.37,1.317,0.3148,30.096,19.039618,49.463521,-3.222,-1.905,0.000044,0.000035,-9.1763,-1.7256,9.3372,-9.1405,-1.2685,9.2281,NTP
3.02167,133.476,0.0119,8.185153,88.33,0.2381,2.774,0.03455,166.3,0.342618,0.71413,-0.470537,0.110126,444,1,29.31,9300,11240,30.68,5655,434,4648,668.4,1.284,0.04169,1330,1,6201,4.47,-0.2,0.989,5.713,27.98,-1.988,0.6861,0.05928,40.79,1.047,0.07104,3.321,19.254852,40.389034,-0.3633,-0.05632,0.000068,-0.000002,0.24658,-0.003381,0.2466,0.21303,-0.061026,0.2216,PC
454.788,503.037,0.010596,656.83363,89.94,0.7385,3.649,0.08313,112.4,0.84738,-1.088659,1.650261,-0.490699,3,1,2.697,90.72,91.46,8.273,39,2,7681,1.33,63.3,1.414,1090,0,3974,1.22,-0.06,54.75,16.32,11.1,-4.719,0.6622,0.06762,16.76,0.243,0.4251,4.2696,19.649947,46.535855,-2.918,0.3349,0.00034,-0.000026,-0.42443,-0.64262,0.77013,-0.33115,-0.58927,0.67594,NTP
0.753962,132.237,0.007121,2.317211,82.56,0.3,2.39,0.01856,57.9,0.271388,1.092041,-1.1038,0.390664,1424,1,11.02,9748,12140,11.27,18000,1384,32140,3356,1.157,0.01778,2870,0,7118,4.21,-0.32,1.489,4.461,8.155,0,-1,0.06028,-8.155,1.351,0,13.872,19.588778,38.578112,-0.2382,1.05,0.000011,-0.000071,0.010523,0.13919,0.13959,0.006369,0.24395,0.24404,AFP
11.0851,133.334,0.026888,52.408279,89.84,0.1451,1.643,0.04391,903.6,0.633415,-0.528997,1.243588,-0.542522,95,1,17.02,1200,1524,17.27,1209,92,680.4,98.47,2.327,0.09003,665,2,5080,4.54,0,0.793,4.48,15.81,-3.005,0.786,0.1327,20.12,1.076,0.19,2.8708,19.458748,44.555587,-0.09865,-0.5134,0.000322,0.000383,0.27435,0.27482,0.38833,0.23542,0.28144,0.36692,PC
41.6762,169.784,0.011399,23.041425,88.41,0.6376,10.85,0.2045,140.4,0.414989,0.37389,0.05462,-0.110274,33,1,15.27,2685,3302,23.29,416,31,273.9,87.77,2.193,0.2374,691,1,5745,3.96,-0.16,1.763,7.638,14,-2.749,0.6807,0.2548,20.57,1.09,0.1963,3.9906,19.675546,43.631677,-0.3069,0.89,0.000036,-0.000117,1.2173,0.030622,1.2177,1.2191,-0.008785,1.2191,PC
0.566779,131.751,0.010506,2.205002,71.49,0.7,1.431,0.02889,114.2,0.392251,0.576294,-0.312114,0.050489,1421,1,10.83,14230,15630,9.432,13100,1007,11620,1408,1.17,0.01379,2340,0,6178,4.46,-0.1,1.021,4.537,9.213,-3.854,1.099,0.000173,8.382,1.175,0.4184,29.918,19.424008,42.709211,-2.188,2.054,0.000226,-0.000206,-3.0693,-1.0755,3.2522,-3.1136,-0.93866,3.252,NTP
14.8446,143.579,0.012169,16.926135,88.32,0.4966,5.909,0.09393,165.3,0.365299,0.809469,-0.735655,0.246513,74,1,26.97,3179,3864,31.45,897,68,728.1,128.4,2.451,0.1328,1090,2,6642,4.06,-0.02,1.846,5.823,26.43,-3.234,0.9222,0.04132,28.66,1.021,0.1224,15.7,19.728911,40.300627,0.5397,0.2056,-0.000111,-0.00002,0.024161,-0.13427,0.13643,0.21451,0.048198,0.21986,PC
0.604876,131.685,0.014179,1.883041,74.6,0.5,2.165,0.04018,223.2,0.250333,1.104742,-1.065758,0.374499,2221,1,18.48,37190,45980,13.67,28310,2177,22360,2139,3.262,0.01523,3450,0,6649,3.9,-0.34,2.108,5.428,14.88,-9.641,6.918,0.000029,2.15,1.242,0.6482,7.1956,19.801078,40.966526,-0.03959,-0.05119,-0.000038,-0.000004,0.10868,0.005929,0.10884,-0.020998,-0.046251,0.050794,NTP
162.052,278.886,0.068479,104.9724,89.64,0.6664,9.85,1.083,4943,0.2845,0.995848,-0.923047,0.312264,8,1,220,1162,840.8,314.1,104,7,13690,9898,10.38,0.6198,438,1,6628,4.24,-0.24,1.389,107.3,197.2,-4.418,0.7165,0.05904,275.3,1.116,0.0224,1.9904,19.617701,44.794266,0.0779,-0.1209,-0.000005,-0.000148,-0.014315,0.019757,0.024398,0.065815,-0.12592,0.14209,PC
2.08883,133.1,0.005502,2.494985,83.09,0.3,6.138,0.03689,35.03,0.266514,1.038416,-0.961397,0.328754,647,1,9.34,30430,36520,17.86,8255,634,23420,3523,1.272,0.03469,2240,0,6508,3.89,-0.28,2.118,4.789,8.312,-4.326,1.314,1.579,6.327,1.124,0.5205,0.3159,19.776782,41.786434,0.06947,0.01261,-0.000005,0.000002,-0.40123,0.090254,0.41126,-0.42181,0.1569,0.45004,NTP
459.459,259.923,0.029633,452.98888,89.89,0.8481,4.524,0.4334,775.4,0.675645,-0.648811,1.349503,-0.552987,2,1,2.296,65.12,78.03,10.57,39,2,21.44,9.31,2.513,1.103,184,1,4972,4.58,0.2,0.777,12.55,8.911,-3.736,0.6742,62.78,13.22,0.2577,0.4192,0.37914,19.152753,47.598761,-0.03357,1.839,-0.000151,0.000208,0,0,0,0,0,0,NTP
1.64648,131.899,0.006564,2.538597,86.23,0.167,4.918,0.03299,50.09,0.379893,0.602088,-0.418359,0.094472,817,1,12.49,24080,25870,11.9,10360,796,17750,2138,1.173,0.03093,2380,0,7426,4.17,-0.22,1.637,5.617,9.926,-7.106,5.487,1.055,1.809,1.258,0.7159,17.571,19.911802,40.654616,-0.9971,0.164,0.000091,-0.000011,-0.33455,-0.0316,0.33604,-0.31763,0.022658,0.31844,AFP
0.573394,131.816,0.004919,1.166322,39.33,0.9021,1.663,0.04282,21.25,0.436595,0.51678,-0.39983,0.108701,2330,1,2.81,30780,37980,10.57,29930,2301,34850,2625,1.63,0.01671,4620,0,7773,3.75,-0.1,3.036,4.707,12.13,-11.27,4.675,1.614,2.595,0.2317,0.9292,0.12615,19.194036,47.89604,-0.1611,0.4681,-0.000002,-0.000002,-1.41,2.502,2.8719,-1.1405,2.1528,2.4363,NTP
1.75585,133.152,0.018001,7.332026,87.56,0.3124,1.773,0.03467,386.1,0.522384,-0.031304,0.593982,-0.325127,765,1,25.5,10870,13220,26.17,9789,752,10770,1458,1.638,0.02768,1350,1,5575,4.56,-0.08,0.834,8.656,23.49,-2.684,0.9273,0.08756,25.33,1.085,0.1142,1.2907,19.276494,45.866015,0.4726,-0.5941,-0.00005,0.000107,-0.1988,-0.17486,0.26476,-0.12442,-0.25852,0.28691,PC
2.07168,132.64,0.001641,1.017169,27.06,0.9058,6.652,0.06028,2.341,0.09055,1.475062,-1.441392,0.515882,654,1,0.6181,33410,41120,29,8229,632,28130,12330,0.3965,0.03286,2380,0,6565,3.79,-0.9,2.214,14.37,7.968,-4.825,2.266,1.139,3.516,0.07757,0.6055,-1,0,0,0,0,0,0,0.13369,-0.24921,0.28281,0.11867,-0.31526,0.33686,NTP
0.668048,131.987,0.006797,1.1464,37.26,0.9124,1.895,0.07391,40.08,0.448368,0.55859,-0.506018,0.161905,2003,1,6.854,31550,39100,10.49,25600,1968,30560,2510,1.964,0.01861,4080,0,7758,3.88,-0.04,2.648,4.429,12.61,-11.96,4.993,0.0115,2.526,0.5435,0.9483,17.257,19.420573,38.561383,-0.09501,0.6942,-0.000001,-0.000028,-0.039872,0.1025,0.10998,-0.23776,0.04019,0.24113,AFP
0.994607,132.066,0.005371,1.492584,62.35,0.6927,3.709,0.03791,30.05,0.356091,0.857729,-0.823716,0.283827,860,1,13.49,24010,26980,20.32,10790,829,28520,3226,0.8874,0.02167,2540,0,6880,4.21,-0.06,1.514,4.588,11.51,-5.875,2.599,0.000003,4.428,1.172,0.5104,20.44,19.542529,39.644845,-0.1099,-1.169,0.000003,0.000034,0.33775,0.10475,0.35362,0.29559,0.071377,0.30409,NTP
0.566797,131.824,0.007706,1.996663,81.44,0.2973,2.088,0.0175,70.76,0.517925,0.023918,0.499317,-0.28708,2004,1,10.96,32730,39900,10.08,25540,1964,75750,3786,0.8316,0.01317,2180,0,5705,4.42,0,0.989,7.056,7.583,-1.504,0.6648,0.000088,11.41,1.446,0.1983,59.201,19.443844,42.609631,1.028,0.07573,0.000152,-0.000015,-8.1491,-0.72101,8.181,-3.0963,-0.81471,3.2017,NTP
0.71884,131.824,0.005434,1.764922,73.54,0.5,2.714,0.01952,32.55,0.460807,0.602257,-0.612974,0.214398,1862,1,14.23,37680,48060,11.27,23790,1829,41870,3114,1.316,0.0192,3670,0,7746,4.01,0.04,2.219,5.23,12.56,-9.096,4.19,0,2.998,1.133,0.724,17.785,19.779137,40.560788,0.3566,-0.62,-0.000012,0.00002,-0.28232,-0.21224,0.3532,-0.2269,-0.22682,0.32083,NTP
41.7495,153.845,0.032307,39.679983,88.93,0.7409,5.778,0.3867,1059,0.581357,-0.227749,0.83449,-0.412349,34,1,66.74,1736,1996,94.2,442,33,621.4,119,3.222,0.2279,486,3,5506,4.47,0.04,0.914,17.4,67.42,-3.512,0.7241,0.2055,93.11,0.9899,0.05209,18.223,19.4113,42.640803,-0.08517,-0.02474,-0.000492,0.000223,-0.030155,0.051092,0.059327,-0.18324,-0.08848,0.20348,PC
8.58604,136.211,0.019391,31.875401,89.46,0.3,2.005,0.04183,464.1,0.735421,-0.667999,1.310788,-0.538348,123,1,26.86,1990,2328,37.31,1573,120,2037,651.5,32.33,0.125,2460,1,5045,2.62,0.36,15.28,8.653,28.29,-8.559,0.7446,0,37.99,0.9496,0.3026,2.6839,19.735535,38.936682,0.006562,-0.03032,-0.000026,0.00004,0.073465,0.049969,0.088848,0.057568,-0.052399,0.077845,AFP
