@relation tce_features-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
4.70249,131.606,0.101953,8.109739,83.13,0.9702,2.315,1.864,4878,0.563059,-0.207849,0.830244,-0.409704,230,1,219.3,4118,4664,247.8,2977,228,10700,1568,9.768,0.05187,982,1,5408,4.48,-0.06,0.878,29.58,235.7,-5.279,0.9312,0.3297,253.1,0.9303,0.0224,AFP
0.507252,131.79,0.008989,1.221158,42.78,0.8963,1.471,0.06432,66.82,0.533109,-0.188116,0.860408,-0.431711,2107,1,8.83,25680,30720,10.25,26990,2075,26580,2947,0.7259,0.0116,1860,0,5278,4.61,-0.24,0.74,6.789,8.603,-4.85,1.93,0.1634,4.457,1.026,0.5638,AFP
28.8671,156.214,0.018818,29.862384,88.49,0.7862,4.785,0.2249,342.1,0.691197,-0.613596,1.282748,-0.540734,46,1,11.2,1504,1751,12.98,559,42,377.8,127.1,1.719,0.1802,494,3,5191,4.56,0.34,0.837,3.993,9.843,-3.155,0.6678,1.952,14.74,1.138,0.3205,PC
0.566784,131.84,0.005765,1.602877,64.11,0.7,1.951,0.02181,34.53,0.411839,0.524831,-0.244478,0.022546,1214,1,13.1,18910,22840,11.19,15510,1192,22780,1887,0.7259,0.01377,2500,0,6185,4.35,0.02,1.154,5.258,9.671,-3.742,0.8298,0,11.65,1.355,0.387,NTP
12.4264,141.411,0.008187,3.921127,79.53,0.7124,17.27,0.2825,69.43,0.332042,0.688778,-0.381345,0.066977,111,1,15.13,13550,16020,33.74,1391,106,1440,1006,1.279,0.1034,976,1,5948,4.11,-0.28,1.432,7.435,13.22,-8.925,1.162,0.7791,11.38,1.144,0.6749,AFP
0.824161,131.695,0.008002,2.70419,70.52,0.9017,1.049,0.04309,54.22,0.321357,0.724623,-0.430334,0.084212,1616,1,8.367,19880,23610,11.4,20700,1591,19430,2433,0.7754,0.01677,1920,2,5978,4.51,-0.36,0.888,6.612,10.32,-4.244,1.136,0.006548,9.08,0.8111,0.4115,AFP
0.826984,131.793,0.006791,3.432441,88.33,0.1,1.844,0.01256,53.6,0.333005,0.90562,-0.875402,0.303486,1617,1,10.17,23530,28710,10.68,20670,1589,30450,2673,1.723,0.02012,3330,0,7017,3.91,-0.16,2.325,6.419,9.657,-5.851,2.914,0,3.315,1.054,0.6059,AFP
439.842,352.222,0.021537,431.52672,89.99,0.04592,7.946,0.1679,557.8,0.35887,0.564507,-0.191938,-0.016979,3,1,8.476,177.8,166.7,13.21,39,2,38.48,11.14,2.291,1.081,245,0,5839,4.4,-0.32,0.975,16.9,7.588,-3.737,0.6743,0.5153,11.25,1.117,0.4925,NTP
23.2218,151.07,0.013306,67.37729,89.72,0.333,2.52,0.03716,209.6,0.529246,0.056268,0.41586,-0.24576,55,1,15.74,1125,1349,15.71,702,53,399.4,96.02,1.995,0.1622,746,2,5808,4.18,0.14,1.374,5.138,15.31,-4.365,0.7349,2.706,20.83,1.028,0.2851,PC
8.65308,136.665,0.021869,62.469653,89.6,0.4342,0.9789,0.02569,552.9,0.620151,-0.406996,1.071002,-0.49014,157,1,14.12,2016,2306,12.79,2041,156,1183,296.8,2.005,0.0787,764,1,5301,4.53,0.06,0.84,6.739,12.1,-3.19,0.7794,0.03213,15.53,1.166,0.2636,AFP
459.476,259.97,0.025187,372.76823,89.88,0.7603,6.476,0.3651,636.6,0.304007,0.774579,-0.490832,0.109011,2,1,6.156,186,163.2,11.08,39,2,72.95,1.096,2.575,1.124,240,0,5970,4.45,-0.4,0.937,13.39,7.763,-3.962,0.6573,2.899,11.81,0.793,0.5104,NTP
8.51204,132.349,0.02235,29.349751,89.53,0.2401,2.202,0.05101,597.3,0.481006,0.159032,0.321445,-0.217964,157,1,114.3,2592,3273,141.7,2028,155,4203,371.2,2.127,0.0808,834,2,5757,4.54,-0.08,0.872,16.16,118.6,-2.955,0.6615,0.6463,179.4,0.9637,0.0249,PC
8.25632,137.924,0.00587,25.441958,88.71,0.5714,2.052,0.01773,37.72,0.268591,0.96376,-0.799949,0.252515,140,1,16.58,2511,2826,17.86,1651,126,1216,234.8,1.402,0.08497,1390,3,6197,3.84,-0.32,2.188,3.571,14.9,-3.898,0.8082,0.4777,18.43,1.113,0.2617,PC
598.098,216.461,0.02344,289.68426,89.86,0.6945,11.86,0.5138,575,0.437814,0.403868,-0.061437,-0.056716,3,1,4.812,260.3,279.1,12.81,39,2,378.5,4.3,2.619,1.435,227,0,6081,4.46,0.02,1.024,13.64,9.636,-3.747,0.6933,3.274,13.9,0.4993,0.3888,NTP
15.9555,143.301,0.026068,24.890334,88.6,0.6096,4.042,0.161,753.2,0.593546,-0.410238,1.119743,-0.507175,82,1,35.08,2765,3167,38.57,1066,81,847,194.7,2.114,0.116,570,2,5108,4.61,-0.1,0.743,7.892,33,-2.691,0.7306,3.952,45.17,1.063,0.08154,PC
7.30568,131.782,0.017253,17.82136,87.13,0.8936,1.523,0.1203,247.6,0.641508,-0.334283,0.911559,-0.429351,173,1,39.98,2134,2569,39.83,2197,168,2606,306.6,2.152,0.07433,972,3,5620,4.33,0.34,1.143,5.653,33.38,-2.643,0.7201,0.2001,46.36,1.198,0.07917,PC
0.966849,132.156,0.004627,1.169941,89.64,0.007442,6.342,0.02921,25.09,0.254825,1.073806,-1.018918,0.349664,1398,1,11.61,34860,42220,14.52,17730,1363,20820,2429,0.6478,0.02022,2360,0,6723,4.29,-0.34,1.283,5.096,9.175,-8.588,2.293,0.000123,4.002,1.265,0.9359,NTP
0.638793,132.094,0.011357,1.664343,72.63,0.4969,2.583,0.03837,148.4,0.583342,-0.239334,0.852044,-0.419298,1779,1,10.58,25040,27050,13.79,22830,1755,51780,4316,1.039,0.01422,1860,0,5496,4.56,0.04,0.838,5.025,10.4,-7.681,2.478,0,4.199,1.017,0.7382,AFP
42.3993,142.465,0.442039,24.740548,89.27,0.3159,18.42,6.1,222200,0.344441,0.694309,-0.432783,0.092333,26,1,2742,8271,3597,5240,325,24,304000,85000,46.4,0.2408,543,1,6153,4.49,-0.22,0.962,957,3610,-536.4,1.34,13.1,2694,0.7595,0.1486,AFP
0.930219,132.23,0.011957,3.168853,80.71,0.5117,1.958,0.03121,157.5,0.447879,0.701566,-0.719733,0.253545,1048,1,8.494,12420,16530,9.611,11100,853,11380,1461,2.112,0.02167,2720,0,7138,4.21,0.21,1.619,5.095,8.892,-10.8,3.457,0.05441,2.572,0.9552,1.215,AFP
0.580291,132.042,0.02014,5.043863,88.9,0.09726,0.8925,0.01779,467.7,0.454759,0.055814,0.446683,-0.297838,1840,1,10.84,21080,25750,12.1,23540,1810,23600,1803,5.253,0.01635,4140,0,7769,3.92,-0.3,2.39,3.999,10.58,-13.35,3.873,0.000528,2.733,1.024,1.262,AFP
3.2556,133.914,0.005184,4.573727,86.71,0.2626,5.276,0.02922,31.38,0.378463,0.695553,-0.52678,0.148444,411,1,7.837,18470,22180,15.14,5226,401,9150,1924,0.6709,0.04566,1440,0,6425,4.37,-0.02,1.186,4.717,7.179,-5.099,2.297,1.017,3.125,1.092,0.7102,NTP
0.566716,131.956,0.004388,1.321109,54.17,0.7734,2.1,0.02268,18.9,0.587336,-0.340144,1.018428,-0.476971,2361,1,6.645,32290,39280,9.284,30070,2312,27140,3012,0.4075,0.01236,1920,0,5238,4.47,-0.08,0.851,5.299,7.406,-3.59,0.9566,0.006738,7.742,0.8972,0.4848,NTP
5.77216,134.923,0.017272,16.068728,88.65,0.3775,2.592,0.05119,353.2,0.569512,-0.160541,0.735257,-0.373621,183,1,13.88,3782,4568,12.99,2353,180,1478,244.2,1.621,0.06251,915,1,5591,4.56,0.07,0.86,5.94,12.96,-3.024,0.6975,0.9719,18.58,1.071,0.2334,PC
14.4702,141.803,0.031219,20.716305,89.99,0.004055,5.503,0.1666,1260,0.697613,-0.707761,1.412936,-0.564017,91,1,28.4,4150,4248,49.42,1131,86,2410,3125,30.81,0.1344,1710,1,4735,2.71,0,9.043,14.42,40.89,-3.833,0.7507,2.053,54.46,0.6947,0.09374,AFP
5.67954,132.946,0.006955,5.6427,80.82,0.9,3.473,0.1227,42.29,0.256483,1.04525,-0.956758,0.322935,237,1,8.747,6349,7715,9.881,3029,232,1879,396.2,1.203,0.06485,1420,2,6514,4.09,-0.34,1.585,5.139,9.044,-3.477,0.6178,1.655,14.64,0.9672,0.3845,PC
2.55694,131.633,0.004321,6.289844,85.44,0.5001,2.705,0.0155,20.65,0.377181,0.865924,-0.895321,0.32278,418,1,7.7,8887,10180,10.64,5317,408,6952,914.9,1.091,0.04336,2290,0,7108,3.93,-0.04,2.314,4.71,7.798,-5.95,1.194,0.4238,6.531,0.9875,0.763,AFP
1.20168,131.549,0.004043,1.869705,65.19,0.7846,3.076,0.03202,16.14,0.35337,0.755572,-0.637442,0.197765,1113,1,7.197,24000,26830,12.01,14250,1095,31500,3611,1.436,0.02711,3410,0,7055,3.68,-0.2,3.254,3.68,7.926,-7.201,3.622,0.6237,2.188,0.908,0.9086,AFP
0.566767,131.841,0.003165,1.09244,34.21,0.9034,1.729,0.02925,8.655,0.362172,0.735607,-0.573657,0.167098,2359,1,5.926,33080,40140,11.89,30190,2321,40900,5222,0.402,0.01411,2570,0,6425,4.37,-0.08,1.164,8.355,8.297,-2.052,0.6805,0.000081,12.19,0.7142,0.2473,NTP
2.51309,133.593,0.010576,2.270301,77.28,0.5,7.427,0.1033,123.6,0.470133,0.597088,-0.623059,0.226825,347,1,11.57,9728,12790,24.84,2431,186,6911,2604,3.449,0.04548,2680,0,7505,3.79,0,2.989,5.073,10.58,-8.67,4.651,0.000001,2.276,1.093,0.8191,NTP
0.920846,132.102,0.011996,1.868128,61.2,0.8999,1.743,0.1036,127.2,0.427442,0.755323,-0.789555,0.281006,1450,1,8.206,16830,20710,8.214,18490,1421,14250,1297,2.28,0.02165,2870,0,7261,4.16,0.12,1.742,4.483,10.02,-9.759,2.051,0.000261,4.886,0.8189,0.9739,AFP
0.725944,132.172,0.019604,2.957687,84.12,0.3032,1.825,0.03857,439.4,0.496747,0.609601,-0.623307,0.217266,391,1,10.97,4463,5602,12.32,3653,280,5493,474.3,4.582,0.01912,3300,0,7061,4.02,0.4,2.142,4.659,10.07,-7.058,2.2,0.005082,4.578,1.089,0.7007,AFP
1.00652,131.714,0.011144,4.947043,84.2,0.5,1.366,0.02,138.4,0.304347,0.803922,-0.555371,0.138467,1062,1,18.4,12870,15520,19.75,13640,1048,9769,1433,1.081,0.01946,1820,1,6089,4.53,-0.36,0.889,9.781,18.7,-2.335,0.7195,0.2299,25.99,0.9839,0.1249,AFP
11.8057,133.05,0.039957,61.230588,89.76,0.2563,1.485,0.06089,1857,0.199477,1.121366,-0.954657,0.309384,114,1,268.4,1690,1630,357.7,1443,110,4841,598.8,8.245,0.1018,1150,1,6065,3.89,-0.56,1.891,57.43,303.8,-3.734,0.8188,2.381,371.1,0.8835,0.01229,PC
9.92673,135.979,0.026236,14.808322,87.29,0.7004,3.841,0.1882,719.5,0.642328,-0.392966,1.009526,-0.46534,134,1,83.55,3985,4830,87.94,1716,131,1662,202.4,2.811,0.08878,803,3,5475,4.43,0.24,0.982,11.67,75.23,-2.938,0.7573,0.01896,99.33,1.111,0.03905,PC
0.997364,132.088,0.004247,1.626197,81.44,0.2419,4.567,0.02051,20.67,0.457274,0.620603,-0.638354,0.224492,1342,1,16.03,45750,53730,16.35,17240,1325,21380,2209,0.9853,0.02375,3230,0,7735,4.04,0.04,2.126,7.748,12.06,-10.57,4.172,2.175,2.89,1.33,0.8763,NTP
2.57657,133.48,0.027696,8.882948,85.48,0.6993,1.669,0.08586,797,0.574634,0.053146,0.332623,-0.126402,497,1,56.5,6421,7915,58.4,6240,479,8151,933.9,1.771,0.03114,758,4,3960,4.68,0.12,0.586,6.804,49.39,-2.417,0.7567,0.3062,65.28,1.144,0.04893,PC
0.654707,131.854,0.002439,1.033286,89.1,0.01621,4.852,0.01181,6.811,0.572325,0.077479,0.001295,-0.026914,1128,1,9.428,16650,15160,11.53,9295,714,10800,1528,0.5939,0.01915,4320,0,9067,4.08,0.07,2.232,3.782,8.343,-5.25,1.322,0.000032,6.311,1.13,0.6293,NTP
0.700442,131.88,0.005976,3.19006,84.76,0.2915,1.615,0.01048,41.3,0.465993,-0.004463,0.542465,-0.340044,1913,1,12.18,24410,29660,10.72,24500,1884,30840,2909,1.617,0.01858,3910,0,7677,3.89,-0.28,2.479,7.462,9.357,-5.962,1.932,0.099,4.844,1.302,0.6372,AFP
4.94493,131.612,0.037688,15.242418,88.14,0.4946,2.261,0.1075,1669,0.596764,-0.462432,1.140632,-0.457766,216,1,90.1,4779,4641,108.6,2795,214,13980,3278,2.517,0.04786,706,1,4478,4.64,-0.44,0.612,22.78,108.1,-16.06,1.431,0.000413,75.54,0.8333,0.1486,AFP
49.1789,165.76,0.020167,58.323794,89.55,0.4548,5.882,0.1459,466.6,0.305836,0.683772,-0.296519,0.017947,21,1,8.479,965.7,1139,9.261,234,17,130,23.41,1.846,0.2401,468,1,5674,4.47,-0.54,0.839,6.286,7.731,-3.307,0.6972,0.8017,11.09,1.097,0.4277,PC
0.535567,132.016,0.005657,1.020177,27.86,0.9019,1.784,0.05253,28.14,0.472824,0.513231,-0.47127,0.159922,2501,1,5.277,33110,43420,9.756,32070,2466,26810,2110,2.368,0.01646,5050,0,7493,3.59,-0.02,3.836,7.034,12.21,-6.92,4.954,0.000008,2.464,0.4323,0.5669,AFP
0.651757,131.833,0.017114,3.966014,80.15,0.6783,0.9515,0.02924,303.6,0.635462,-0.345653,0.941053,-0.442045,2050,1,29.35,28450,29040,40.02,26140,2010,448200,70570,1.981,0.01458,2090,1,5555,4.38,0.26,1.061,36.25,122.9,-5.017,1.125,0,109.3,0.2387,0.04081,AFP
0.761764,132.074,0.011351,2.804208,87.86,0.1049,2.087,0.02369,147.3,0.569208,0.088722,-0.000411,-0.027676,1024,1,7.846,17480,18240,9.526,11700,899,16380,2304,3.435,0.02165,4460,1,8939,3.92,0.07,2.773,6.606,8.453,-5.746,2.428,0,3.482,0.9283,0.6798,NTP
27.6778,146.117,0.01276,120.8359,89.97,0.05508,1.77,0.02236,193.7,0.299724,0.764492,-0.457874,0.092052,40,1,11.19,611.8,665,12.94,520,39,298,140.5,1.129,0.172,565,1,5902,4.57,-0.46,0.811,8.038,10.17,-3.956,0.7413,0.09319,13.72,1.101,0.3889,AFP
4.26474,133.066,0.024011,19.101518,88.5,0.5,1.524,0.04729,642.4,0.204517,1.096642,-0.914255,0.288686,315,1,102.5,3846,4663,135.3,3861,296,14830,1478,3.713,0.04949,1430,1,6052,4.08,-0.58,1.417,13.41,92.13,-3.167,0.874,3.595,105.4,1.112,0.03437,AFP
2.40432,133.238,0.004413,5.101617,86.62,0.3007,3.45,0.01666,23.4,0.51176,-0.023482,0.602348,-0.330095,559,1,10.48,15470,18160,11.52,7163,550,8331,1638,0.4705,0.03291,1320,1,5505,4.37,-0.14,0.977,10.41,8.796,-2.997,0.8483,0.8032,10.37,1.191,0.3407,AFP
81.0628,139.544,0.018289,194.74651,89.97,0.118,3.216,0.05857,397.5,0.388904,0.606921,-0.360794,0.073574,17,1,13.89,477,520.7,14.83,221,16,141.1,28.59,2.642,0.3789,511,4,6198,4.24,-0.04,1.324,4.784,13.02,-3.723,0.7057,0.000294,18.44,1.067,0.286,PC
5.86806,135.116,0.018967,11.472186,89.56,0.08862,3.967,0.07441,435.7,0.52428,0.123906,0.298804,-0.194981,224,1,85.4,6868,8321,116.2,2860,219,6238,861.4,3.218,0.06733,1250,3,5918,4.13,0.21,1.555,19.73,79.04,-2.619,0.7755,0.6702,101.9,1.08,0.03313,PC
0.592864,131.779,0.006768,1.862383,74.53,0.4969,2.129,0.01896,51.08,0.30239,0.910113,-0.78504,0.252092,2257,1,8.042,36680,45830,10.37,28820,2216,68190,4451,1.027,0.01458,2790,0,6466,4.22,-0.2,1.39,6.181,8.894,-9.375,5.765,0,1.543,0.9042,1.054,NTP
2.83429,133.067,0.011906,1.021668,14.44,0.9894,4.497,1.738,86.71,0.255286,1.087057,-1.039982,0.362454,479,1,11.73,25930,30930,45.59,6123,470,18700,13390,2.567,0.04232,2000,0,6643,3.95,-0.32,1.976,6.421,8.968,-8.339,3.76,2.795,2.385,1.308,0.9298,NTP
2.11298,131.992,0.003419,1.05859,30.37,0.9133,6.336,0.128,10.09,0.357006,0.871079,-0.855983,0.299267,641,1,8.681,32330,39250,30.1,8047,618,22870,10710,0.5943,0.03618,2040,0,6958,4.18,-0.06,1.593,12.82,8.201,-7.248,2.55,0.000971,3.216,1.059,0.8839,NTP
7.42695,133.105,0.012892,17.381553,89.88,0.03762,3.304,0.04211,199.5,0.29462,0.742306,-0.39035,0.058895,183,1,14.69,4637,5747,17.18,2340,179,1936,518.2,1.277,0.06849,923,1,5745,4.41,-0.52,0.908,7.409,13.85,-2.935,0.7836,0.5965,17.68,1.06,0.2118,PC
30.2541,136.64,0.021889,113.53667,89.95,0.0993,2.07,0.04478,569.1,0.470112,0.407793,-0.140916,-0.012786,47,1,20.44,727.8,915.9,25.73,585,44,532.6,114.3,2.788,0.2048,663,1,6299,4.4,0.21,1.167,13.56,19.37,-3.329,0.6889,0.1202,28.12,1.055,0.1719,PC
2.64352,132.442,0.005619,1.560492,82.22,0.2112,12.72,0.07439,37.92,0.479361,0.190801,0.263034,-0.192618,516,1,7.493,33250,39250,21.75,6383,490,15580,6235,0.5862,0.03739,1300,0,5842,4.48,-0.02,0.956,13.73,7.405,-7.259,4.282,0.1911,1.729,1.012,0.9802,NTP
3.21685,134.458,0.005324,2.649512,89.39,0.02821,9.321,0.04941,33.43,0.392434,0.496118,-0.237703,0.020507,413,1,7.031,30390,37100,18.86,5252,403,6533,1527,1.543,0.04966,2290,0,7110,3.79,-0.22,2.655,5.536,9.072,-7.456,3.546,0.04308,2.558,0.775,0.8218,AFP
5.37492,133.31,0.012706,6.110655,82.31,0.818,4.012,0.1484,154.5,0.359733,0.698918,-0.479927,0.124812,254,1,41.12,7882,9366,44.72,3250,249,8382,5966,2.342,0.06262,1410,3,6167,4.04,-0.12,1.689,63.13,40.05,-1.82,0.5592,1.073,71.62,1.027,0.04544,PC
7.54428,138.604,0.016627,10.784097,87.12,0.5409,4.6,0.1057,311.4,0.461349,0.165931,0.353419,-0.237145,140,1,14.14,5159,6092,15.12,1794,137,1300,364.9,1.484,0.07266,836,1,5648,4.57,-0.2,0.818,5.193,13.52,-3.344,0.6123,0.09905,22.08,1.046,0.2473,AFP
18.1118,134.725,0.014323,26.036473,89.86,0.06231,5.38,0.07627,242.4,0.354548,0.758778,-0.60492,0.180031,47,1,9.199,1928,2344,10.82,611,46,321.4,88.3,1.805,0.1423,810,1,6446,4.38,-0.1,1.155,5.394,9.781,-3.086,0.6511,7.164,15.02,0.9404,0.3155,AFP
1.55441,132.824,0.017471,4.309062,84.8,0.3903,2.589,0.05229,347.2,0.385505,0.598314,-0.415336,0.101279,861,1,10.6,17550,21970,11.41,10970,843,11410,1122,4.917,0.03126,2860,0,7143,3.84,-0.18,2.579,5.236,13.66,-10.38,3.191,0.004455,4.282,0.7762,0.76,NTP
12.4164,134.588,0.01746,35.274157,89.11,0.5486,2.304,0.05616,334.8,0.285251,1.004106,-0.936114,0.322449,18,1,9.632,365.4,283.1,40.85,91,6,1584,105.3,4.432,0.1164,1290,0,6544,3.84,-0.22,2.326,12.28,19.49,-2.778,0.9332,1.609,20.88,0.4942,0.1425,AFP
0.844754,131.697,0.01444,3.319665,76.88,0.7535,1.32,0.0427,207.9,0.427356,0.298146,0.174848,-0.166216,1581,1,18.95,21170,22870,18.11,20270,1558,660500,17360,1.442,0.01666,1860,1,5705,4.45,-0.24,0.915,22.19,38.98,-4.255,1.069,1.044,36.45,0.4861,0.1092,NTP
3.88663,134.763,0.022161,8.407041,86.32,0.5403,3.064,0.09301,549.1,0.305599,0.687416,-0.296315,0.015394,343,1,45.61,8263,9804,47.25,4355,334,3312,517,1.782,0.04495,1010,1,5654,4.61,-0.56,0.737,9.395,42.62,-2.096,0.6853,2.899,62.18,1.07,0.04918,PC
0.734063,131.534,0.009146,1.950037,75.15,0.4999,2.521,0.03037,92.1,0.405996,0.820536,-0.893386,0.328454,1831,1,10.6,31310,43830,14.89,23300,1791,29980,2366,1.777,0.01852,3220,0,7452,4.13,-0.06,1.781,7.791,11.83,-10.52,4.352,0.000132,2.719,0.8957,0.889,AFP
0.977284,131.716,0.012942,4.690289,86.34,0.2993,1.54,0.02159,207.4,0.646126,-0.640807,1.378682,-0.564578,1277,1,13.82,15830,18890,15.25,15980,1228,88680,1798,1.007,0.01752,1350,2,4812,4.61,-0.04,0.713,4.459,13.09,-2.812,0.8062,0.2102,16.24,1.055,0.2148,PC
3.33612,131.982,0.023588,5.201128,79.92,0.9101,2.295,0.2789,434.6,0.669865,-0.598573,1.287562,-0.542122,387,1,36.52,6698,8192,37.04,4849,372,4904,676.3,2.036,0.04197,976,3,5094,4.59,0.21,0.791,5.313,33.8,-2.747,0.6384,0.67,52.94,1.08,0.08127,PC
305.076,294.069,0.057378,401.82419,89.96,0.2784,5.916,0.3465,3983,0.650215,-0.329284,0.891417,-0.423861,5,1,129.7,226.9,236.5,153.8,52,3,37.77,3.404,7.219,0.9124,284,1,5717,4.35,0.42,1.153,73.48,136.7,-5.203,0.7065,0.3058,193.5,0.9489,0.03805,PC
2.84574,134.282,0.094806,1.379575,43.54,1,7.023,3.511,2789,0.62343,-0.486834,1.185557,-0.506428,469,1,141,29020,35850,231.5,5980,459,71470,37280,124.7,0.04984,3330,1,4854,2.58,-0.16,12.05,21.82,114.3,-5.754,2.007,2.599,56.99,1.233,0.05033,AFP
106.956,225.002,0.022621,141.13193,89.94,0.143,5.862,0.1323,609.9,0.400201,0.517048,-0.206358,0.002206,12,1,10.32,620.5,670.8,12,156,11,96.4,26.59,2.392,0.4481,394,1,6075,4.49,-0.12,0.969,5.74,10.09,-3.832,0.7085,3.908,14.24,1.023,0.3797,PC
1.95866,132.2,0.007512,1.11184,35.96,0.9,6.095,0.2319,49.18,-0.224018,2.411286,-2.483177,0.926142,546,1,5.538,23200,30880,16.09,6942,533,16550,2530,2.375,0.02804,2500,0,5568,3.4,-2.4,2.898,6.288,8.719,-5.273,1.601,0.4307,5.445,0.6352,0.6048,NTP
2.20624,131.999,0.007796,2.786473,84.24,0.2796,5.857,0.04912,70.32,0.259564,1.059984,-0.995269,0.340786,161,1,6.64,10050,10120,13.35,429,32,1037,141.2,1.351,0.03508,1970,1,6622,4.11,-0.32,1.588,4.159,7.254,-6.484,1.349,0.1897,5.376,0.9154,0.894,NTP
1.81052,132.994,0.005966,3.326719,89.87,0.007596,4.182,0.0248,42.23,0.138634,1.30561,-1.183709,0.404775,743,1,9.492,24860,29150,11.91,9425,724,13430,1929,1.549,0.02997,2390,0,6072,3.72,-0.72,2.38,3.126,9.36,-5.044,1.773,1.268,5.278,1.014,0.5389,AFP
0.897778,131.816,0.003746,2.065685,85.13,0.1753,3.281,0.01263,16.43,0.289445,0.991406,-0.919426,0.316419,1225,1,6.886,32480,38240,11.19,15160,1165,22080,2416,1.005,0.0207,3130,0,6516,3.82,-0.2,2.459,4.339,8.868,-4.562,2.886,0.1012,3.072,0.7765,0.5144,NTP
0.643162,131.889,0.030898,1.28041,39.46,0.9886,1.121,0.7883,423.7,0.321628,0.699756,-0.377885,0.060567,1611,1,26.19,35140,21200,10.77,20640,1587,1958000,452800,3.335,0.01392,2190,1,5899,4.39,-0.38,0.989,75.34,230.4,-48.67,3.562,0.151,64.69,0.1136,0.2112,NTP
3.45704,131.816,0.008591,7.688587,87.42,0.3467,3.253,0.03146,86.52,0.40022,0.446957,-0.060892,-0.063016,313,1,24.65,8665,10130,33.62,3939,302,13770,1951,1.085,0.04376,1330,1,5872,4.28,-0.18,1.157,34.04,23.4,-3.174,1.014,2.59,23.07,1.053,0.1356,AFP
5.1545,135.556,0.031452,4.867509,78.8,0.9456,3.333,0.7821,720,0.532678,-0.115932,0.727635,-0.376669,259,1,48.56,6131,7459,54.62,3328,255,3006,466.8,3.034,0.05459,964,1,5431,4.46,-0.14,0.884,6.625,44.76,-2.1,0.6035,6.985,74.16,1.085,0.04692,PC
1.72086,133.022,0.101368,5.214699,81.71,0.752,2.029,0.3877,10220,0.589451,-0.155968,0.688892,-0.349737,772,1,1708,12720,14650,1858,9906,761,934600,7602,13.28,0.02846,1640,1,5717,4.29,0.24,1.201,121.3,1843,-2.577,1.265,0.3645,1457,0.9269,0.001398,PC
25.952,154.882,0.101277,6.252349,80.81,0.9987,14.72,62.28,3502,0.56765,-0.12328,0.66982,-0.345786,41,1,144.3,4366,4737,183.9,520,39,4058,1078,9.991,0.1719,573,1,5659,4.53,0.12,0.904,34.92,153.3,-36.57,0.9234,1.675,166,0.9416,0.2386,AFP
142.544,202.882,0.029096,84.633946,89.49,0.7582,8.953,0.5742,848.7,0.482478,0.111811,0.408498,-0.254301,8,1,12.31,607.7,745.4,14.95,104,7,39.13,9.519,2.67,0.5182,317,3,5646,4.55,-0.14,0.841,5.326,11.93,-3.43,0.6845,0.1211,17.42,1.033,0.2876,PC
563.203,279.181,0.018986,417.01405,89.9,0.7151,7.489,0.2802,373.2,0.593613,-0.381179,1.072643,-0.490364,3,1,5.481,159.2,196.1,11.68,39,2,312.8,1.346,3.692,1.285,266,0,5117,3.89,-0.14,1.782,15.81,10.12,-3.501,0.6566,4.072,15.42,0.5414,0.3458,NTP
0.669283,131.607,0.004571,1.775894,67.98,0.6659,2.166,0.01764,21.98,0.291647,1.003187,-0.962424,0.333808,1208,1,6.538,17220,19890,8.863,11570,889,12210,1399,0.6958,0.01621,2770,0,6776,4.25,-0.2,1.395,4.922,7.138,-7.552,2.438,0.1025,2.928,0.9161,1.058,AFP
14.624,144.452,0.03853,24.165731,87.75,0.9481,1.96,0.5602,1099,0.398589,0.412284,0.019442,-0.105271,92,1,24.76,1251,1528,26.32,1170,89,875.3,134.7,3.469,0.1133,687,1,5771,4.56,-0.28,0.825,7.21,21.82,-3.945,0.8007,0.5871,27.25,1.135,0.1808,PC
0.701852,131.878,0.00561,2.140265,82.4,0.2829,2.418,0.01465,36.16,0.268785,1.063271,-1.03251,0.358551,1909,1,10.29,35630,43280,11.72,24410,1877,55000,4075,0.7854,0.01661,2660,0,6853,4.32,-0.28,1.283,5.809,10.01,-12.34,4.005,0.006558,2.499,1.028,1.233,NTP
