rowid,kepid,tce_plnt_num,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_time0bk,tce_time0,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_eccen,tce_longp,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_max_sngle_ev,tce_max_mult_ev,tce_minmes,tce_mesmad,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_fwm_stat,tce_fwm_sra,tce_fwm_sdec,tce_fwm_srao,tce_fwm_sdeco,tce_fwm_prao,tce_fwm_pdeco,tce_dicco_mra,tce_dicco_mdec,tce_dicco_msky,tce_dicco_fra,tce_dicco_fdec,tce_dicco_fsky,tce_dikco_mra,tce_dikco_mdec,tce_dikco_msky,tce_dikco_fra,tce_dikco_fdec,tce_dikco_fsky,av_vf_pc,av_vf_afp,av_vf_ntp,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
8492,7115332,1,q1_q17_dr24_tce,15-JAN-2015,007/007115/007115332/dv/kplr007115332-001-20141002224145_dvs.pdf,007/007115/007115332/dv/kplr007115332-20141002224145_dvr.pdf,0.566722,131.926,2.45496e+06,6.88907230000e-03,3.0027546,85.950,2.1210000e-01,1.4190,1.0160000e-02,5.5150000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2920248,0.9082552,-0.7533528,0.2307612,1214,mandel-agol_geometric_transit_model,1,9.5820000e+00,1.431e+04,1.772e+04,1.030e+01,1.560e+04,1199,1.395e+04,1.78000e+03,0.7796000,0.013780,2.45e+03,1,1,11001100110011001000000000000000,6388.00,4.44,-0.280,1.037,KIC0,KIC0,KIC0,DSEP,5.261e+00,8.007e+00,-4.1080e+00,1.73100,3.0620000e-04,4.6260e+00,1.1970000e+00,5.1300000e-01,2.82910000e+00,19.400963,42.653032,-7.5690000e-01,-1.0020000e+00,4.4830000e-05,5.2980000e-05,-3.51150000e+00,-2.25780000e+00,4.17470000e+00,0,0,0,-3.48870000e+00,-2.26270000e+00,4.1583000,0,0,0,2.9462,37.9314,59.1224,1.8119,30.2385,67.9496,NTP,NTP,3.17422898610000e-16,6.88213600e+00,-1.2654320000e+00,1.14729000e+00
8493,7117492,1,q1_q17_dr24_tce,15-JAN-2015,007/007117/007117492/dv/kplr007117492-001-20141002224145_dvs.pdf,007/007117/007117492/dv/kplr007117492-20141002224145_dvr.pdf,0.566819,131.791,2.45496e+06,5.77197940000e-03,1.6343403,64.630,7.0020000e-01,1.9130,2.1420000e-02,3.4730000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.6709400,-0.5916616,1.2773780,-0.5404536,2363,mandel-agol_geometric_transit_model,1,1.1690000e+01,3.561e+04,4.332e+04,1.210e+01,3.021e+04,2323,1.186e+05,3.85500e+03,0.5599000,0.012580,1.90e+03,0,,11111111111111111000000000000000,5110.00,4.46,0.200,0.889,PHO1,KIC0,KIC0,DSEP,1.221e+01,8.789e+00,-2.2280e+00,1.31600,3.7400000e-03,6.6780e+00,1.3300000e+00,2.5350000e-01,7.77760000e+01,19.447143,42.690169,-4.6470000e+00,-1.0820000e+00,1.6210000e-04,4.0740000e-05,-1.80740000e+00,-1.62830000e-01,1.81470000e+00,0,0,0,-1.81110000e+00,-1.10200000e-01,1.8144000,0,0,0,0.0463,9.9368,90.0170,0.0000,2.2299,97.7701,NTP,NTP,1.76599724190000e-15,7.89216900e+00,-3.5426040000e-01,1.16177300e+00
8494,7117513,1,q1_q17_dr24_tce,15-JAN-2015,007/007117/007117513/dv/kplr007117513-001-20141002224145_dvs.pdf,007/007117/007117513/dv/kplr007117513-20141002224145_dvr.pdf,0.566778,131.846,2.45496e+06,9.20060830000e-03,1.9270649,75.800,4.7280000e-01,2.0030,2.3460000e-02,9.6230000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4644248,0.3151244,0.0548020,-0.1033120,2002,mandel-agol_geometric_transit_model,1,1.1530000e+01,3.117e+04,3.764e+04,1.192e+01,2.554e+04,1964,3.802e+04,3.28500e+03,1.0110000,0.013890,2.27e+03,1,1,00011111111111111000000000000000,6046.00,4.48,0.070,1.007,KIC0,KIC0,KIC0,DSEP,6.637e+00,1.053e+01,-3.4920e+00,0.63480,1.7790000e-05,1.6580e+01,1.0950000e+00,3.3170000e-01,1.80650000e+01,19.447651,42.687373,-2.4540000e+00,-1.7890000e+00,2.0800000e-04,1.6850000e-04,-3.33300000e+00,-2.06300000e+00,3.91980000e+00,0,0,0,-3.37560000e+00,-2.14180000e+00,3.9978000,0,0,0,0.4686,16.0366,83.4948,0.0469,4.3382,95.6150,NTP,NTP,6.92118871130000e-22,7.59551100e+00,-9.3400600000e-01,1.20093400e+00
8497,7117549,1,q1_q17_dr24_tce,15-JAN-2015,007/007117/007117549/dv/kplr007117549-001-20141002224145_dvs.pdf,007/007117/007117549/dv/kplr007117549-20141002224145_dvr.pdf,0.566788,131.817,2.45496e+06,3.52954550000e-02,2.2309050,87.430,1.0000000e-01,2.0000,6.8850000e-02,1.4640000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.3204284,0.8433932,-0.6921008,0.2112520,2354,mandel-agol_geometric_transit_model,0,-1.0000000e+00,-1.000e+00,-1.000e+00,1.114e+01,3.020e+04,2322,2.602e+04,3.26300e+03,4.3450000,0.013960,2.55e+03,1,,11111111111111111000000000000000,6435.00,4.39,-0.180,1.128,PHO1,KIC0,KIC0,DSEP,8.421e+00,8.761e+00,-2.9620e+00,1.43900,0.0000000e+00,6.0900e+00,-1.1410000e-01,3.3810000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,0.0509,4.9585,94.9906,0.0000,1.2403,98.7597,NTP,NTP,1.11944174790000e-15,7.80768100e+00,-5.3642920000e-01,1.17286900e+00
8506,7200303,1,q1_q17_dr24_tce,15-JAN-2015,007/007200/007200303/dv/kplr007200303-001-20141002224145_dvs.pdf,007/007200/007200303/dv/kplr007200303-20141002224145_dvr.pdf,0.566795,131.801,2.45496e+06,3.46746800000e-02,2.2295802,87.430,1.0000000e-01,2.0000,6.7680000e-02,1.4580000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.5639368,-0.0528156,0.5490712,-0.2981092,2355,mandel-agol_geometric_transit_model,0,-1.0000000e+00,-1.000e+00,-1.000e+00,1.402e+01,3.026e+04,2327,2.299e+04,3.39700e+03,3.6510000,0.013770,2.15e+03,0,,11111111111111111000000000000000,5825.00,4.50,0.210,0.965,PHO1,KIC0,KIC0,DSEP,5.210e+00,1.158e+01,-3.8490e+00,0.95940,0.0000000e+00,1.2070e+01,-8.6390000e-02,3.3250000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,0.4506,6.2034,93.3459,0.0087,1.5168,98.4745,NTP,NTP,2.20286808050000e-27,7.32966000e+00,-9.2113470000e-01,1.15950700e+00
8507,7200359,1,q1_q17_dr24_tce,15-JAN-2015,007/007200/007200359/dv/kplr007200359-001-20141002224145_dvs.pdf,007/007200/007200359/dv/kplr007200359-20141002224145_dvr.pdf,0.566777,131.829,2.45496e+06,1.47232610000e-03,2.1763084,71.350,6.9600000e-01,1.4330,4.0790000e-03,2.2480000e+00,0,0,claret_nonlinear_limb_darkening_model_2011,0.3759000,0.6370400,-0.3972000,0.0858100,2357,mandel-agol_geometric_transit_model,1,4.6230000e-01,2.845e+04,3.446e+04,9.741e+00,3.017e+04,2320,3.040e+04,3.22900e+03,0.1656000,0.013810,2.37e+03,0,,11111111111111111000000000000000,6225.00,4.45,-0.120,1.031,PHO1,KIC0,KIC0,DSEP,5.046e+00,7.855e+00,-2.8970e+00,0.68260,2.2500000e-06,1.1510e+01,5.8850000e-02,3.6880000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-3.17910000e+00,-9.56060000e-01,3.31970000e+00,0,0,0,-3.20880000e+00,-1.04210000e+00,3.3738000,0,0,0,0.2849,2.2977,97.4174,0.0001,1.1132,98.8867,NTP,NTP,5.76051318690000e-15,7.14009000e+00,-8.2731390000e-01,1.12446600e+00
8508,7200463,1,q1_q17_dr24_tce,15-JAN-2015,007/007200/007200463/dv/kplr007200463-001-20141002224145_dvs.pdf,007/007200/007200463/dv/kplr007200463-20141002224145_dvr.pdf,0.566789,131.815,2.45496e+06,9.98779020000e-03,1.5099553,64.710,6.4510000e-01,2.2280,3.7490000e-02,1.0790000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5431032,0.3064454,-0.0229014,0.0011656,2363,mandel-agol_geometric_transit_model,1,1.2850000e+01,3.683e+04,4.439e+04,1.275e+01,3.025e+04,2326,4.399e+04,3.77400e+03,0.6234000,0.011180,1.23e+03,0,,11111111111111111000000000000000,3910.00,4.69,0.000,0.572,PHO2,PHO2,PHO2,DSEP2,1.638e+01,1.086e+01,-2.9920e+00,0.61740,3.1880000e-09,1.7590e+01,1.1830000e+00,2.7550000e-01,6.77700000e+00,19.454842,42.718806,1.1890000e-01,-1.4190000e+00,-1.0600000e-05,1.3600000e-04,-3.09020000e+00,-1.15220000e+00,3.29800000e+00,0,0,0,-2.96850000e+00,-1.57440000e+00,3.3601000,0,0,0,0.3756,5.9170,93.7074,0.0020,1.4545,98.5436,NTP,NTP,9.40685399360000e-23,7.70989700e+00,-7.8257110000e-01,1.19457400e+00
8513,7217303,1,q1_q17_dr24_tce,15-JAN-2015,007/007217/007217303/dv/kplr007217303-001-20141002224145_dvs.pdf,007/007217/007217303/dv/kplr007217303-20141002224145_dvr.pdf,421.386000,220.111,2.45505e+06,1.22533480000e-02,194.5961600,89.790,7.0700000e-01,11.9800,2.8660000e-01,1.5610000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.7966110,-1.0241668,1.6519390,-0.5313892,3,mandel-agol_geometric_transit_model,1,3.2010000e+00,2.612e+02,2.865e+02,5.357e+01,3.900e+01,2,6.081e+02,3.04800e+02,44.0800000,1.053000,1.00e+03,0,,11111111111111111000000000000000,4056.00,1.34,-0.300,32.970,PHO54,AST54,PHO54,DSEP,9.382e+01,9.685e+00,-4.5980e+00,0.66990,9.2510000e+00,1.4460e+01,3.3050000e-01,4.7480000e-01,2.64560000e+01,19.762945,42.734983,2.0290000e+00,1.2390000e+00,-3.3070000e-04,-2.0350000e-04,1.68490000e-01,-1.42160000e-01,2.20450000e-01,0,0,0,1.62920000e-01,-2.84270000e-01,0.3276500,0,0,0,0.5355,0.3749,99.0896,0.0136,0.5760,99.4104,NTP,NTP,1.31134405050000e-08,1.34601800e+01,-4.6632560000e+00,2.60199800e+00
8515,7270159,1,q1_q17_dr24_tce,15-JAN-2015,007/007270/007270159/dv/kplr007270159-001-20141002224145_dvs.pdf,007/007270/007270159/dv/kplr007270159-20141002224145_dvr.pdf,444.464000,523.629,2.45536e+06,1.05026840000e-02,332.2243500,89.960,2.1390000e-01,10.0900,1.0990000e-01,1.4850000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.7658708,-0.9812484,1.5428607,-0.4300220,3,mandel-agol_geometric_transit_model,1,5.2900000e+00,2.156e+02,2.283e+02,1.518e+01,3.900e+01,2,6.853e+02,1.85400e+01,99.8700000,1.321000,1.37e+03,0,,11111111111111111000000000000000,3833.00,0.75,-0.420,87.140,PHO54,AST54,PHO54,DSEP,1.970e+02,9.690e+00,-7.7740e+00,0.64480,6.1070000e+00,1.5030e+01,5.4600000e-01,8.0230000e-01,2.91550000e+00,19.190133,42.868730,-1.6200000e+00,-3.0350000e-01,2.8700000e-04,9.4660000e-05,-4.94320000e-02,-1.78930000e+00,1.78990000e+00,0,0,0,-3.20000000e-02,-2.14870000e+00,2.1489000,0,0,0,0.4078,0.2943,99.2979,0.0015,0.5257,99.4728,NTP,NTP,2.82812063120000e-05,2.52611000e+01,-1.2248590000e+01,5.45461200e+00
8526,6947300,1,q1_q17_dr24_tce,15-JAN-2015,006/006947/006947300/dv/kplr006947300-001-20141002224145_dvs.pdf,006/006947/006947300/dv/kplr006947300-20141002224145_dvr.pdf,0.566789,131.817,2.45496e+06,4.35279230000e-02,2.9984172,88.090,1.0000000e-01,1.5000,6.3170000e-02,2.2120000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.4078050,0.6911506,-0.5889418,0.1838370,2002,mandel-agol_geometric_transit_model,0,-1.0000000e+00,-1.000e+00,-1.000e+00,1.273e+01,2.566e+04,1973,2.623e+04,2.97300e+03,6.1270000,0.014750,2.75e+03,0,,00011111111111111000000000000000,6661.00,4.34,0.070,1.290,KIC0,KIC0,KIC0,DSEP,6.041e+00,9.566e+00,-3.7550e+00,1.16700,0.0000000e+00,8.1970e+00,-1.0450000e-01,3.9250000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,0.7291,22.8721,76.3988,0.3489,8.4573,91.1938,NTP,NTP,2.26104710480000e-20,7.14926100e+00,-1.1886730000e+00,1.17223400e+00
8527,6947591,1,q1_q17_dr24_tce,15-JAN-2015,006/006947/006947591/dv/kplr006947591-001-20141002224145_dvs.pdf,006/006947/006947591/dv/kplr006947591-20141002224145_dvr.pdf,0.566686,131.960,2.45496e+06,2.62100040000e-03,3.0590812,88.130,1.0000000e-01,1.4120,3.7280000e-03,8.1990000e+00,0,0,claret_nonlinear_limb_darkening_model_2011,0.4083770,0.4091060,-0.0029320,-0.0910160,2359,mandel-agol_geometric_transit_model,1,1.3820000e+00,2.810e+04,3.447e+04,1.002e+01,3.017e+04,2320,2.898e+04,2.93400e+03,0.2480000,0.013230,2.10e+03,0,,11111111111111111000000000000000,5870.00,4.54,-0.200,0.867,PHO1,KIC0,KIC0,DSEP,7.362e+00,7.206e+00,-3.6690e+00,1.19900,0.0000000e+00,6.0090e+00,1.9180000e-01,5.0910000e-01,5.03210000e+00,19.432556,42.489261,-6.0440000e+00,6.0520000e+00,6.0010000e-05,-4.4740000e-05,-3.15670000e+00,-2.17800000e+00,3.83520000e+00,0,0,0,-2.05110000e+00,-1.61140000e+00,2.6084000,0,0,0,0.9817,15.3229,83.6954,0.2040,4.0393,95.7568,NTP,NTP,8.00574599600000e-14,6.89604400e+00,-1.0867780000e+00,1.12237900e+00
8538,7030676,1,q1_q17_dr24_tce,15-JAN-2015,007/007030/007030676/dv/kplr007030676-001-20141002224145_dvs.pdf,007/007030/007030676/dv/kplr007030676-20141002224145_dvr.pdf,0.683606,131.657,2.45496e+06,5.72041770000e-03,2.5660368,82.950,3.1500000e-01,1.9440,1.2270000e-02,3.8180000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3210216,0.7341528,-0.4472976,0.0955744,1911,mandel-agol_geometric_transit_model,1,1.6260000e+01,2.945e+04,3.581e+04,1.376e+01,2.448e+04,1882,1.815e+04,2.30400e+03,0.9782000,0.015150,2.68e+03,0,,01111111111111111000000000000000,5978.00,4.04,-0.280,1.567,PHO54,PHO54,PHO54,DSEP,7.441e+00,1.193e+01,-8.7000e+00,0.93370,1.5120000e-04,1.2780e+01,1.3630000e+00,7.2940000e-01,1.08200000e+02,19.389406,42.524078,3.7320000e+00,-6.4470000e-01,-1.4530000e-04,2.2500000e-05,2.98840000e+00,-2.25980000e+00,3.74660000e+00,0,0,0,2.94460000e+00,-2.30800000e+00,3.7413000,0,0,0,1.2475,68.5903,30.1622,0.7497,73.3722,25.8781,NTP,AFP,4.67398345650000e-29,7.35732700e+00,-7.9366020000e-01,1.14344500e+00
8540,7030996,1,q1_q17_dr24_tce,15-JAN-2015,007/007030/007030996/dv/kplr007030996-001-20141002224145_dvs.pdf,007/007030/007030996/dv/kplr007030996-20141002224145_dvr.pdf,0.566808,131.780,2.45496e+06,2.60748760000e-02,2.2109238,87.410,1.0000000e-01,2.0000,5.1320000e-02,8.0010000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3085048,0.8514524,-0.6745280,0.1979472,2356,mandel-agol_geometric_transit_model,0,-1.0000000e+00,-1.000e+00,-1.000e+00,1.383e+01,3.025e+04,2326,2.755e+04,3.40200e+03,2.9390000,0.013780,2.42e+03,0,,11111111111111111000000000000000,6341.00,4.45,-0.240,1.033,PHO1,KIC0,KIC0,DSEP,7.714e+00,1.144e+01,-3.8160e+00,1.51200,0.0000000e+00,7.5640e+00,-8.7420000e-02,3.3360000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,0.2089,3.6865,96.1046,0.0000,1.1288,98.8712,NTP,NTP,9.29419071830000e-31,6.70879100e+00,-1.1156750000e+00,1.09452300e+00
8541,7032421,2,q1_q17_dr24_tce,15-JAN-2015,007/007032/007032421/dv/kplr007032421-002-20141002224145_dvs.pdf,007/007032/007032421/dv/kplr007032421-20141002224145_dvr.pdf,0.566806,131.789,2.45496e+06,5.50522440000e-03,1.9681288,89.950,1.8630000e-03,2.2120,1.2110000e-02,3.7090000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.5564790,-0.1015096,0.6535600,-0.3431146,2349,mandel-agol_geometric_transit_model,1,9.6610000e+00,4.027e+04,4.873e+04,1.217e+01,2.991e+04,2300,3.999e+04,4.36200e+03,0.5263000,0.013390,2.02e+03,2,,11111111111111111000000000000000,5650.00,4.55,0.070,0.876,PHO1,KIC0,KIC0,DSEP,3.966e+00,9.678e+00,-2.6910e+00,1.00300,3.6910000e-02,9.6520e+00,9.9820000e-01,2.7810000e-01,5.04410000e+00,19.427855,42.580017,-1.3250000e+00,7.0800000e-01,4.9730000e-05,-2.8400000e-05,-2.52570000e+00,-1.43170000e+00,2.90330000e+00,0,0,0,-2.49670000e+00,-1.47850000e+00,2.9017000,0,0,0,5.1429,25.2490,69.6080,3.4594,11.0962,85.4444,NTP,NTP,7.41426450760000e-17,8.30398500e+00,-2.3021300000e-01,1.19989600e+00
8542,7032429,1,q1_q17_dr24_tce,15-JAN-2015,007/007032/007032429/dv/kplr007032429-001-20141002224145_dvs.pdf,007/007032/007032429/dv/kplr007032429-20141002224145_dvr.pdf,0.566795,131.817,2.45496e+06,3.85075130000e-02,2.2379171,87.440,1.0000000e-01,2.0000,7.4880000e-02,1.8030000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.4920968,0.0667932,0.4725104,-0.2788586,2365,mandel-agol_geometric_transit_model,0,-1.0000000e+00,-1.000e+00,-1.000e+00,1.150e+01,3.016e+04,2319,3.251e+04,3.38500e+03,3.7310000,0.012820,2.06e+03,0,,11111111111111111000000000000000,5598.00,4.48,-0.140,0.888,PHO1,KIC0,KIC0,DSEP,6.664e+00,9.280e+00,-3.1210e+00,1.06300,0.0000000e+00,8.7270e+00,-1.0780000e-01,3.3630000e-01,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,0.0641,5.6170,94.3189,0.0000,1.3817,98.6183,NTP,NTP,1.22871111380000e-16,7.99624300e+00,-4.7234470000e-01,1.18971200e+00
8543,7032438,1,q1_q17_dr24_tce,15-JAN-2015,007/007032/007032438/dv/kplr007032438-001-20141002224145_dvs.pdf,007/007032/007032438/dv/kplr007032438-20141002224145_dvr.pdf,0.566771,131.832,2.45496e+06,7.97831220000e-03,2.4271891,80.870,3.8500000e-01,1.6620,1.5420000e-02,7.4640000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4839056,0.0665324,0.4941740,-0.2932480,2360,mandel-agol_geometric_transit_model,1,1.0940000e+01,3.242e+04,3.961e+04,1.572e+01,3.016e+04,2319,3.642e+04,3.21500e+03,0.6982000,0.012850,1.94e+03,0,,11111111111111111000000000000000,5565.00,4.57,-0.200,0.802,PHO1,KIC0,KIC0,DSEP,5.243e+00,1.229e+01,-3.5550e+00,0.77220,1.8340000e-02,1.5910e+01,8.8990000e-01,2.8930000e-01,1.90030000e+00,19.428103,42.571012,4.9030000e-01,6.1960000e-01,-5.2340000e-05,-5.4270000e-05,-2.30940000e+00,-1.97100000e+00,3.03610000e+00,0,0,0,-2.42620000e+00,-2.13950000e+00,3.2348000,0,0,0,0.6931,6.5806,92.7263,0.0816,1.6022,98.3162,NTP,NTP,4.06478733840000e-31,7.24570500e+00,-7.5158290000e-01,1.12982600e+00
8544,7032456,1,q1_q17_dr24_tce,15-JAN-2015,007/007032/007032456/dv/kplr007032456-001-20141002224145_dvs.pdf,007/007032/007032456/dv/kplr007032456-20141002224145_dvr.pdf,0.566764,131.830,2.45496e+06,5.55485280000e-03,1.5824397,63.750,6.9990000e-01,1.9750,2.1280000e-02,3.2170000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4297574,0.2210346,0.3274174,-0.2351630,2306,mandel-agol_geometric_transit_model,1,4.6530000e+00,3.564e+04,4.356e+04,1.119e+01,2.943e+04,2263,3.806e+04,3.10200e+03,0.4607000,0.012520,1.89e+03,0,,01111111111111111000000000000000,5505.00,4.59,-0.360,0.760,PHO1,KIC0,KIC0,DSEP,7.747e+00,9.642e+00,-1.4040e+00,0.47200,0.0000000e+00,2.0430e+01,4.8250000e-01,1.4560000e-01,5.10460000e-01,19.428557,42.574833,1.0110000e+00,5.1360000e-01,-3.7630000e-05,-1.5200000e-05,-3.73310000e+00,-2.38440000e-01,3.74070000e+00,0,0,0,-3.72910000e+00,-2.58190000e-01,3.7381000,0,0,0,0.2355,6.8453,92.9192,0.0000,1.6497,98.3503,NTP,NTP,8.54987305930000e-19,7.68771800e+00,-5.5374920000e-01,1.16191500e+00
8546,7047356,1,q1_q17_dr24_tce,15-JAN-2015,007/007047/007047356/dv/kplr007047356-001-20141002224145_dvs.pdf,007/007047/007047356/dv/kplr007047356-20141002224145_dvr.pdf,30.433000,131.979,2.45496e+06,1.87029020000e-02,54.3953600,89.110,8.4360000e-01,2.4400,1.4890000e-01,3.2960000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3770428,0.8333304,-0.8316704,0.2923088,48,mandel-agol_geometric_transit_model,1,7.5320000e+00,1.032e+03,1.257e+03,8.733e+00,6.240e+02,47,6.266e+02,8.03900e+01,2.9590000,0.213900,8.09e+02,0,,11111111111111111000000000000000,7043.00,4.26,-0.020,1.450,PHO1,KIC0,KIC0,DSEP,7.233e+00,8.235e+00,-4.8510e+00,1.26200,6.5060000e-02,6.5240e+00,9.1460000e-01,5.8910000e-01,1.45990000e+01,19.708212,42.578204,-3.3680000e-01,-1.0660000e+00,6.6710000e-05,3.2680000e-04,-5.32370000e-02,-1.31690000e-02,5.48410000e-02,0,0,0,-1.23610000e-01,-7.72830000e-02,0.1457800,0,0,0,12.3793,11.1630,76.4578,4.0650,3.0912,92.8439,NTP,NTP,4.87008985910000e-11,9.06277000e+00,-1.9289250000e-01,1.30270700e+00
8552,7115366,1,q1_q17_dr24_tce,15-JAN-2015,007/007115/007115366/dv/kplr007115366-001-20141002224145_dvs.pdf,007/007115/007115366/dv/kplr007115366-20141002224145_dvr.pdf,0.566756,131.856,2.45496e+06,7.98752920000e-03,1.9985796,75.550,4.9860000e-01,1.8980,1.9960000e-02,7.2520000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4426710,0.2213302,0.2921872,-0.2163866,2363,mandel-agol_geometric_transit_model,1,1.1030000e+01,3.520e+04,4.298e+04,1.387e+01,3.020e+04,2322,3.482e+04,3.23700e+03,0.7008000,0.012820,1.97e+03,0,,11111111111111111000000000000000,5635.00,4.57,-0.260,0.804,PHO1,KIC0,KIC0,DSEP,7.780e+00,1.142e+01,-3.9440e+00,0.95720,2.1200000e-06,1.1930e+01,9.6630000e-01,3.4540000e-01,1.44400000e+01,19.401832,42.626015,1.8850000e+00,1.4200000e+00,-1.4230000e-04,-9.9750000e-05,-2.49240000e+00,-1.13990000e+00,2.74070000e+00,0,0,0,-2.45680000e+00,-1.17710000e+00,2.7242000,0,0,0,0.0797,4.3784,95.5419,0.0000,1.1756,98.8244,NTP,NTP,3.55859436170000e-25,7.64901500e+00,-6.3862010000e-01,1.17063800e+00
8553,7115384,1,q1_q17_dr24_tce,15-JAN-2015,007/007115/007115384/dv/kplr007115384-001-20141002224145_dvs.pdf,007/007115/007115384/dv/kplr007115384-20141002224145_dvr.pdf,0.566805,131.694,2.45496e+06,2.95900350000e-03,2.2568881,77.100,5.0390000e-01,1.6640,6.5730000e-03,1.0600000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.9139154,-1.1470488,1.4785728,-0.2960658,2358,mandel-agol_geometric_transit_model,1,1.3960000e+01,3.032e+04,3.783e+04,1.114e+01,3.020e+04,2322,5.227e+04,3.82400e+03,8.8420000,0.013260,7.60e+03,1,,11111111111111111000000000000000,3789.00,1.55,0.560,27.380,KIC0,KIC0,KIC0,DSEP,2.417e+01,1.165e+01,-4.4890e+00,1.63100,7.1440000e-04,7.1440e+00,1.1980000e+00,3.8520000e-01,4.62570000e+01,19.402111,42.651527,-1.5940000e+00,3.8060000e+00,1.6250000e-05,-3.9200000e-05,-9.09920000e-01,1.66880000e+00,1.90070000e+00,0,0,0,-1.23780000e+00,1.95970000e+00,2.3178000,0,0,0,1.2491,26.0885,72.6625,0.4400,11.2674,88.2926,NTP,NTP,7.62505360970000e-24,8.30268500e+00,7.6062110000e-02,1.15784300e+00
8554,7115390,1,q1_q17_dr24_tce,15-JAN-2015,007/007115/007115390/dv/kplr007115390-001-20141002224145_dvs.pdf,007/007115/007115390/dv/kplr007115390-20141002224145_dvr.pdf,0.566795,131.797,2.45496e+06,9.94246680000e-03,2.0710725,76.030,5.0000000e-01,1.8350,2.4000000e-02,1.1540000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4972226,-0.3165662,1.1389400,-0.5268348,1215,mandel-agol_geometric_transit_model,1,9.1520000e+00,1.776e+04,2.146e+04,1.044e+01,1.564e+04,1202,2.252e+04,1.87800e+03,0.6195000,0.011380,1.45e+03,0,,11001100110011001000000000000000,4643.00,4.71,-0.680,0.571,KIC0,KIC0,KIC0,DSEP,1.125e+01,8.710e+00,-4.0320e+00,1.13500,9.0310000e-03,7.6740e+00,1.0510000e+00,4.6300000e-01,4.34180000e+00,19.402310,42.661161,1.5800000e+00,-6.4330000e-01,-1.8230000e-04,6.0960000e-05,-1.79070000e+00,-2.58730000e+00,3.14660000e+00,0,0,0,-1.78010000e+00,-2.74850000e+00,3.2746000,0,0,0,1.6350,35.5492,62.8158,0.7339,24.9530,74.3131,NTP,NTP,2.69856928800000e-14,8.20520500e+00,-4.5225520000e-01,1.21806700e+00
