@relation tce_features-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
0.656668,131.72,0.011147,3.359236,88.7,0.0761,1.506,0.0167,143.7,0.463125,0.632448,-0.672602,0.253374,2034,1,9.471,23670,29960,15.26,26000,1999,19550,2409,4.873,0.01888,4720,0,7348,3.55,0,4.006,4.712,15.32,-9.002,5.944,0.000002,2.577,0.6182,0.5876,AFP
371.693,356.021,0.084607,480.13931,89.88,1,2.484,1.242,2272,0.482455,0.038063,0.550484,-0.312197,3,1,8.948,67.61,66.18,10.67,39,2,2052,0.5968,17.12,0.999,325,0,5412,3.88,-0.24,1.854,70.05,34.25,-22.48,0.8413,0,40.71,0.2613,0.6565,NTP
20.5059,140.423,0.041086,40.366602,89.99,0.005446,4.04,0.1594,2159,0.637626,-0.590804,1.322873,-0.555726,69,1,75.83,2068,2591,97.44,897,68,712.4,172.5,3.412,0.1326,518,1,4905,4.54,-0.04,0.761,14.02,76.67,-3.617,0.7067,3.904,108.5,0.9891,0.04717,PC
0.656654,131.892,0.015136,3.527545,84.95,0.3102,1.375,0.02264,260.1,0.463125,0.632448,-0.672602,0.253374,2034,1,15.43,9521,11390,15.97,26060,2004,23640,3372,6.617,0.01888,4720,0,7348,3.55,0,4.006,4.131,13.67,-7.453,4.945,0,2.764,1.129,0.5454,AFP
30.826,153.02,0.031778,17.148447,86.85,0.9425,5.767,1.305,749.3,0.549922,-0.12048,0.700116,-0.363451,43,1,26.54,1659,1898,39.75,481,36,733.8,144.7,3.17,0.1858,544,4,5559,4.47,-0.02,0.914,6.424,25.97,-3.097,0.6945,0.00023,37.4,1.022,0.1192,PC
3.61204,134.404,0.004673,5.895598,87.14,0.2945,4.496,0.02289,25.26,0.148829,1.32454,-1.276775,0.453903,376,1,10.55,9672,10280,15.7,4810,369,10620,2066,1.162,0.04841,1970,0,6514,3.79,-0.72,2.278,5.815,10.13,-6.88,2.566,0.02428,3.95,1.041,0.6789,AFP
1.54167,132.003,0.012538,6.632635,87.41,0.3,1.717,0.02334,189,0.613614,-0.293033,0.887952,-0.424552,869,1,58.07,12870,14450,57.43,11170,858,22580,2465,1.49,0.02559,1590,1,5533,4.34,0.18,1.089,8.974,48.05,-5.726,1.717,0,27.99,1.208,0.1192,PC
3.04156,133.987,0.199221,5.381325,79.79,0.9538,3.139,2.864,20700,0.373994,0.713621,-0.552005,0.159552,442,1,1913,20130,11300,3554,5629,432,2429000,25000,28.15,0.04368,1540,1,6431,4.29,-0.02,1.295,271.3,3082,-2.832,0.8994,673.9,3426,0.6209,0.000919,AFP
1.56073,132.82,0.016725,1.08791,25.24,0.984,2.804,1.029,183.5,0.308688,0.97824,-0.95002,0.334044,686,1,13.2,19270,22570,14.28,8775,674,7612,969.9,3.685,0.02976,2460,0,6767,3.99,-0.16,2.019,3.614,12.03,-7.783,6.14,0.02992,1.959,1.098,0.6472,AFP
119.683,176.096,0.063859,11.715388,85.13,0.9949,29.4,49.45,1446,0.526813,0.031501,0.467453,-0.271665,12,1,25.58,2145,2672,36.33,143,10,202.2,71.33,6.348,0.4798,351,1,5778,4.53,0.07,0.911,9.647,23.28,-3.896,0.7443,1.25,31.27,1.099,0.1674,AFP
0.771639,132.134,0.007692,3.148201,77.15,0.7,1.357,0.02017,61.13,0.454791,0.495982,-0.286712,0.051532,1471,1,7.309,17550,21460,9.151,18810,1446,15130,2036,1.033,0.01795,2350,0,6423,4.37,0.21,1.231,5.371,8.747,-3.756,1.249,0,7.001,0.8356,0.4295,AFP
3.8259,132.202,0.029034,14.487013,87.25,0.6941,1.533,0.08137,877.6,0.687866,-0.594295,1.260902,-0.5375,297,1,27.44,3529,4356,29.76,3783,290,2605,548,2.804,0.04647,1010,1,5223,4.5,0.32,0.885,10.53,23.65,-3.404,0.7846,1.042,30.15,1.16,0.1439,PC
23.9679,138.287,0.032255,46.275791,89.57,0.3505,3.842,0.1363,1245,0.53086,0.444203,-0.203049,0.051152,43,1,25.46,1307,1561,30.52,546,41,573.4,96.73,1.873,0.1334,339,2,3847,4.73,-0.02,0.532,10.64,23.13,-3.05,0.6835,2.274,33.83,1.101,0.1319,PC
347.83,368.987,0.01218,193.12348,90,0.001411,13.93,0.1676,202.7,0.849704,-1.122141,1.694413,-0.507898,4,1,6.233,384.6,418.7,93.79,52,3,431.9,266.5,85.51,1.173,1290,0,3947,1.07,-0.2,64.34,99.19,13.03,-8.113,0.6489,1.88,20.08,0.4783,0.6226,NTP
8.82335,136.895,0.009603,7.374345,84.54,0.7021,6.631,0.1233,96.3,0.484388,0.09806,0.430872,-0.26224,117,1,10.97,5937,7228,11.78,1469,112,776.1,204.7,1.175,0.07922,930,1,5602,4.27,-0.14,1.121,4.512,10.19,-2.444,0.8175,0.332,12.47,1.076,0.2398,PC
15.0395,144.137,0.348415,20.895109,87.46,0.9262,5.389,5.081,66090,0.312087,0.862953,-0.709756,0.217638,74,1,2278,5581,3410,3561,949,72,1840000,50080,44.6,0.122,877,1,6410,4.33,-0.2,1.173,756.4,3303,-704.7,2.667,0.1455,1239,0.6896,0.2134,AFP
1.01472,132.402,0.004254,1.408999,64.68,0.6025,4.42,0.02932,19.67,0.283718,0.902514,-0.709287,0.211532,1319,1,12.78,32030,35120,15.68,16840,1294,33970,3523,0.8764,0.02049,2610,0,6165,3.93,-0.3,1.888,4.285,10.56,-6.013,1.08,0.3214,9.779,1.21,0.5696,AFP
15.9069,146.117,0.028225,28.680797,89.17,0.4167,3.983,0.1316,956.3,0.642291,-0.53414,1.232807,-0.532274,86,1,57.58,2590,3196,67.07,1118,85,1003,235.1,2.455,0.1163,588,2,5096,4.55,0.08,0.797,11.14,54.35,-3.228,0.6304,6.039,86.21,1.059,0.0594,PC
0.504546,131.852,0.007239,2.602041,87.8,0.1,1.485,0.01078,60.64,0.467352,0.361364,-0.173519,0.006896,2648,1,15.92,19240,24290,13.21,33900,2607,25260,2622,2.412,0.0161,4890,0,8055,3.81,0.07,3.054,3.648,13.84,-10.29,2.769,0.000001,4.999,1.15,0.7435,NTP
8.7619,132.633,0.007518,3.041461,76.2,0.7252,15.39,0.2403,58.01,0.340721,0.806235,-0.667568,0.207108,127,1,10.86,14340,16630,43.5,1599,122,2233,1192,1.107,0.08806,1110,0,6453,4.25,-0.12,1.349,7.267,15,-15.45,2.708,0.005951,5.539,0.7241,1.03,NTP
3.28008,133.403,0.009742,3.575319,82.09,0.4922,6.179,0.07844,105.3,0.222933,1.179804,-1.174658,0.415622,366,1,7.582,8021,11420,16.1,2626,201,4437,1205,1.698,0.04665,1820,0,7069,4.13,-0.52,1.597,3.013,7.778,-6.834,1.888,1.421,4.119,0.9748,0.8786,NTP
6.88729,132.069,0.008634,17.80277,87.94,0.64,2.304,0.03321,80.88,0.575777,-0.32731,1.017911,-0.479666,190,1,12.44,3286,4064,16.63,2379,182,3711,610.2,0.7273,0.06564,788,4,5208,4.56,-0.14,0.772,4.252,11.99,-3.314,0.7469,0.002807,16.05,1.038,0.2765,PC
0.743474,131.829,0.007501,3.773662,85.62,0.2879,1.453,0.01179,67.09,0.387215,0.296428,0.284225,-0.224501,1799,1,10.67,21650,26290,10.79,23090,1775,20890,2460,0.5689,0.01452,1630,1,5343,4.62,-0.54,0.695,5.711,11.21,-3.726,1.348,0.03303,8.317,0.9512,0.3323,AFP
6.33762,132.164,0.037884,39.337011,89.92,0.05682,1.276,0.0467,1669,0.256904,1.055405,-0.980405,0.333541,210,1,202.2,2634,3039,215.7,2691,206,5143,526,6.35,0.07089,1350,1,6581,4.14,-0.34,1.536,22.63,206,-4.846,1.123,1.051,183.4,0.9818,0.02353,AFP
16.7365,143.132,0.037987,34.992205,88.58,0.8701,2.068,0.2816,1202,0.681974,-0.737051,1.438057,-0.546503,80,1,41.28,1406,1604,53.31,1027,78,15670,208.3,2.968,0.1139,510,1,4608,4.58,0.02,0.716,11.09,36.75,-4.013,0.7581,0.5237,48.47,1.123,0.1092,PC
0.928321,131.942,0.017402,5.413785,88.94,0.1,1.326,0.02291,379.3,0.577745,0.040727,0.307726,-0.090467,1442,1,25.17,17560,21020,23.76,18540,1425,15570,1962,1.139,0.01583,1110,1,4096,4.67,-0.02,0.6,8.597,20.89,-2.668,0.6483,0,32.22,1.205,0.1278,PC
0.613692,131.912,0.003595,2.292675,87.6,0.0962,2.043,0.007386,14.99,0.424859,0.754835,-0.776048,0.275755,1772,1,8.177,27380,32990,11.75,21550,1657,35490,3382,0.6877,0.01634,3250,0,7120,4.14,0.07,1.753,3.878,8.189,-5.401,3.422,0.000597,2.393,0.9985,0.6595,NTP
6.10023,135.592,0.025837,9.773822,88.2,0.3079,4.666,0.1295,786.7,0.436979,0.366659,0.010825,-0.088467,222,1,42.58,7952,9519,44.45,2808,215,1967,330.4,2.642,0.06593,991,1,5957,4.51,-0.08,0.937,5.755,40.34,-2.367,0.6558,0.2712,61.51,1.056,0.05869,PC
459.292,260.253,0.056738,738.23449,89.99,0.1,5,0.271,3963,0.543916,-0.131572,0.733925,-0.377261,3,0,-1,-1,-1,9.066,39,2,35.96,3.387,5.009,1.123,205,0,5471,4.57,-0.08,0.809,16.56,7.815,-3.673,0.6889,0,11.34,-0.128,0.47,NTP
1.19191,131.726,0.009799,2.447307,87.72,0.09751,3.74,0.03663,112.5,0.265222,1.047437,-0.982059,0.334606,840,1,10.68,17370,24000,15.07,10800,830,52560,4172,1.586,0.02348,2330,0,6642,4.18,-0.3,1.483,4.543,8.544,-15.55,3.984,0.000039,2.145,1.25,1.82,NTP
0.714138,131.625,0.003979,1.160267,73.02,0.3388,4.444,0.01988,18.02,0.326103,0.977791,-1.003238,0.359069,1711,1,10.01,26140,29920,12.06,15690,1206,22360,2548,0.7685,0.01775,3160,0,7172,4.11,-0.16,1.77,4.626,7.67,-5.958,1.955,0.02627,3.922,1.306,0.7768,AFP
13.6994,144.083,0.03217,23.613424,89.21,0.3274,4.338,0.1509,1213,0.347297,0.602,-0.242961,0.004086,97,1,101.9,3443,3909,113.7,1235,94,1818,179.9,3.044,0.1077,733,2,5857,4.51,-0.36,0.867,15.57,98.77,-3.159,0.6501,0.1476,151.9,1.032,0.03199,PC
1.05806,131.712,0.003542,2.863069,87.78,0.1109,2.816,0.01006,14.53,0.376026,0.870106,-0.909071,0.328236,1261,1,10.45,27600,33720,9.456,16080,1236,19800,2001,0.7027,0.02341,2810,0,7216,4.1,-0.06,1.818,8.816,10.1,-6.895,3.509,0.000818,2.879,1.035,0.6826,AFP
1.69192,132.157,0.003295,1.219318,61.92,0.574,8.723,0.04265,11.94,0.278313,0.894555,-0.67515,0.195136,798,1,6.66,33900,41590,15.55,10060,773,16170,3197,0.7316,0.02882,2250,0,6056,3.87,-0.34,2.035,5.576,7.377,-5.078,3.072,0.000061,2.402,0.9028,0.6883,NTP
0.739723,131.829,0.015225,1.724613,66.05,0.7,2.409,0.06986,242.9,0.44322,0.70898,-0.39372,0.0593,1811,1,10.47,33830,41450,16.41,23200,1784,27820,2638,0.5815,0.01134,838,1,3417,4.9,0,0.35,7.074,13.33,-3.011,1.509,0.08674,8.83,0.7858,0.2259,AFP
14.9744,141.499,0.0153,44.000436,89.44,0.4294,2.392,0.04404,275.6,0.547814,-0.213966,0.874334,-0.432682,89,1,24.11,1761,2045,24.81,1144,87,674,107.5,1.336,0.1102,631,1,5311,4.53,-0.18,0.8,5.572,22.65,-4.034,0.7147,0.5919,31.69,1.065,0.1781,PC
2.57244,133.15,0.011806,8.019205,84.94,0.7071,1.774,0.04091,144.2,0.347484,0.537319,-0.1038,-0.059969,415,1,12.94,5878,6559,18.61,5291,406,41890,2248,1.193,0.03368,1310,1,5650,4.39,-0.44,0.926,54.54,14.45,-3.344,1.164,0.2604,12.42,0.8952,0.2314,AFP
11.9127,143.154,0.010325,13.500647,87.88,0.4986,5.923,0.08029,118.7,0.20632,1.159717,-1.086084,0.373255,112,1,16.76,5276,6193,41.01,1430,109,2573,2683,1.319,0.1034,980,1,6603,4.32,-0.54,1.171,7.526,15.49,-2.606,0.7517,0.438,20.6,1.082,0.1682,PC
2.85889,134.176,0.020272,6.510597,82.06,0.8989,1.619,0.1552,326.9,0.676936,-0.579586,1.249877,-0.51763,468,1,34.98,5951,7294,34.53,6032,463,7599,1206,36,0.05726,3640,1,4893,2.5,0.07,16.27,11.6,28.82,-5.934,0.7392,0.01811,38.99,1.213,0.2059,AFP
15.7798,144.408,0.023744,17.811239,87.39,0.8123,4.217,0.2755,540.3,0.416799,0.41874,-0.044025,-0.069161,86,1,34.22,2947,3452,41.95,1066,81,837.7,227.4,2.36,0.1232,713,1,5941,4.52,-0.14,0.911,6.767,33.23,-2.542,0.6452,0.1151,51.51,1.03,0.07648,PC
2.38485,133.897,0.025177,1.082348,22.54,0.9996,3.827,1.914,203.6,0.434811,0.736162,-0.764875,0.271072,361,1,9.11,11660,16720,11.94,3640,279,5017,940.4,4.808,0.04083,2090,0,7227,4.16,0.14,1.75,5.499,8.055,-5.921,3.171,0.07368,2.54,1.131,0.7352,NTP
1.36695,132.602,0.003859,3.451044,78.29,0.7006,2.176,0.01636,15.3,0.608976,-0.001817,-0.012929,-0.003553,973,1,12.13,13950,16850,11.24,12450,957,81260,1962,1.092,0.03353,4060,1,10452,4.04,0.07,2.593,4.642,13.81,-10.42,1.721,1.108,8.025,0.8782,0.7549,NTP
4.27467,133.72,0.006728,2.156958,85.59,0.1658,15.03,0.1033,52.92,0.270131,1.035588,-0.9693,0.330669,257,1,14.54,14920,13250,22.56,3224,247,5157,2276,1.156,0.05548,1560,0,6628,4.14,-0.28,1.575,5.526,13.96,0,-1,7.243,-13.96,1.042,0,AFP
459.293,260.216,0.022509,536.15635,90,0.01562,6.691,0.1473,606.1,0.38984,0.548784,-0.245299,0.017421,3,1,5.033,111.3,109.4,11.18,39,2,92.18,6.838,2.395,1.178,244,0,6082,4.47,-0.14,0.975,15.8,8.175,-3.475,0.6624,0.08443,12.34,0.6157,0.425,NTP
1.25274,131.924,0.012415,4.48096,86.14,0.3015,2.064,0.02781,178.7,0.296848,0.858214,-0.655429,0.18425,1070,1,36.13,17480,21060,39.73,13720,1054,10870,1750,1.294,0.02292,1770,1,6231,4.49,-0.32,0.955,5.884,34.88,-2.167,0.6012,0.000236,58.01,1.036,0.06212,PC
276.883,176.52,0.03747,723.45793,89.97,0.3685,2.836,0.1178,1656,0.438822,0.193953,0.358287,-0.246701,5,1,12.94,140.3,126.8,12.75,52,3,27.44,3.983,3.099,0.781,240,1,5511,4.6,-0.34,0.758,6.48,10.72,-4.589,0.6911,0.1188,15.52,1.206,0.4279,PC
6.82774,131.794,0.021527,22.971401,89.99,0.003698,2.32,0.04888,580.2,0.658254,-0.048194,0.299472,-0.078107,188,1,29.04,3242,3975,31.11,2275,174,1472,260.8,1.344,0.05872,576,2,4186,4.69,-0.34,0.572,5.443,27.81,-2.852,0.7395,1.679,37.6,1.044,0.1025,PC
0.589324,131.845,0.003131,2.07237,89.12,0.03184,2.178,0.006804,11.42,0.230934,1.15607,-1.139942,0.403652,1812,1,6.341,25030,30640,13.78,23200,1784,58080,3576,0.6101,0.01474,3360,0,6910,4.02,-0.46,1.786,7.626,7.921,-5.706,0.8399,0.000102,9.431,0.8005,0.7204,AFP
2.61682,133.353,0.005806,2.230258,89.16,0.03255,9.011,0.05207,39.81,0.304506,0.899848,-0.769225,0.244536,519,1,8.534,32830,37960,14.94,6552,503,8921,2159,0.8047,0.03879,1630,0,6463,4.29,-0.2,1.27,5.23,9.397,-4.589,1.256,0.01606,7.482,0.9082,0.4884,AFP
0.537604,131.66,0.005546,1.813494,68.85,0.6544,1.729,0.01661,32.42,0.251487,1.127804,-1.127722,0.400211,1770,1,7.267,15170,23000,14.7,18950,1457,123800,3550,1.065,0.01409,3450,0,6993,4.06,-0.38,1.759,4.377,7.767,-6.56,3.067,0.000407,2.532,0.9357,0.8447,AFP
459.231,260.393,0.028529,607.48558,89.93,0.7631,3.983,0.2549,813.2,0.451531,0.305288,0.103189,-0.126815,3,1,4.833,206.8,63.91,28,39,2,503.3,37.99,3.272,1.164,247,0,5899,4.39,-0.04,1.051,15.72,13.1,-4.511,0.6228,0,21.03,0.369,0.3444,NTP
0.535446,131.683,0.00387,1.006396,21.68,0.9352,1.483,0.04442,12.27,0.252315,1.072139,-1.006545,0.34476,1536,1,4.49,23960,25550,12.56,18620,1431,28870,3605,0.6161,0.01345,3050,0,6634,4.16,-0.36,1.459,5.095,9.073,-5.44,4.246,0.1177,2.137,0.4949,0.5996,NTP
3.41316,133.165,0.006686,1.047949,26.91,0.9345,9.316,0.4672,37.22,0.445016,0.544684,-0.471167,0.142728,320,1,16,25760,32230,20.33,4082,313,4577,530,1.853,0.05504,2340,0,7810,3.91,-0.04,2.54,7.844,12.13,-11.92,4.875,0.001361,2.487,1.32,0.9828,AFP
0.639242,131.591,0.012337,1.789946,66.93,0.7014,1.991,0.04723,157.4,0.2754,1.079892,-1.083882,0.383648,2093,1,12.18,29960,40150,10.81,26680,2051,51750,3789,2.146,0.016,3090,0,7019,4.16,-0.28,1.594,7.198,9.215,-9.994,4.692,0.000344,1.964,1.322,1.085,NTP
1.93859,131.79,0.005994,2.01264,82.83,0.2512,7.168,0.04557,41.9,0.244938,1.018476,-0.869733,0.275279,690,1,10.72,32370,38920,13.55,8697,668,11670,1997,0.6293,0.03058,1570,0,6347,4.48,-0.44,0.962,4.486,9.991,-8.196,2.555,1.069,3.91,1.073,0.8204,NTP
15.4443,138.167,0.053825,74.27947,89.71,0.3729,1.566,0.09214,3379,0.546402,0.026628,0.436311,-0.253506,74,1,47.77,995,1140,46.52,949,72,641.8,116.8,5.827,0.1256,731,1,5897,4.49,0.21,0.992,11.1,42.64,-4,0.7689,3.2,55.46,1.12,0.09381,AFP
7.78202,133.587,0.009968,11.303574,86.49,0.6913,3.873,0.07255,104.3,0.514286,0.073506,0.415248,-0.250063,167,1,22.27,5003,5989,24.78,2067,158,1285,243.2,1.243,0.07641,983,3,5762,4.31,0.06,1.143,4.4,21.17,-2.836,0.5781,0.653,36.62,1.052,0.134,PC
18.0102,143.4,0.012365,45.985953,89.68,0.2545,2.932,0.03826,180.8,0.36567,0.571169,-0.22483,0.000946,55,1,36.31,1335,1586,40.67,702,53,427.5,133.1,1.486,0.1312,758,4,5931,4.32,-0.24,1.101,10.48,35.45,-3.121,0.665,0.8281,53.31,1.024,0.08804,PC
3.41595,132.619,0.011581,3.527926,79.46,0.6451,5.763,0.1121,142.6,0.302538,0.979837,-0.941884,0.326728,252,1,9.802,7230,6199,10.4,1612,123,1370,202.7,1.81,0.04831,1630,0,6798,4.24,-0.18,1.432,3.925,9.404,-5.164,2.357,0.7974,3.991,1.042,0.5491,NTP
152.152,142.242,0.27162,195.31698,89.81,0.641,6.536,2.106,77330,0.332918,0.747359,-0.515449,0.128476,9,1,1230,505.5,485,2350,117,8,44580,1862,29.31,0.5684,362,1,6217,4.47,-0.22,0.989,814.8,2048,-4.122,0.7092,39.25,2887,0.6008,0.002013,AFP
459.321,260.216,0.106024,294.97572,89.81,1,5.622,2.811,3590,0.471067,-0.178007,0.968216,-0.482118,3,1,11.02,163.7,116.9,13.68,39,2,67.68,9.674,7.312,0.9929,171,0,4869,4.63,-0.64,0.632,9.77,7.488,-3.787,0.6685,0.0151,11.2,1.472,0.5058,NTP
1.04569,131.585,0.020984,1.033105,17.04,0.9878,1.997,1.04,246.6,0.29166,1.0496,-1.063582,0.378272,855,1,22.3,20530,23450,21.86,11010,846,19490,2253,3.659,0.02241,2640,0,7094,4.17,-0.24,1.598,5.552,15.66,-15.44,9.758,0.000189,1.604,1.424,0.9861,AFP
2.67595,133.712,0.030926,2.375817,65.65,0.9796,2.764,1.324,468.4,0.722975,-0.797178,1.47362,-0.554161,321,1,17.27,5447,6662,19.37,4095,314,3010,637.5,2.683,0.03475,999,1,4732,4.53,0.32,0.795,5.586,16.33,-2.754,0.6503,0.7642,25.11,1.058,0.1687,AFP
1.29898,132.631,0.01213,2.880602,82.69,0.3667,3.25,0.04491,166.2,0.424636,0.773275,-0.830518,0.301297,687,1,12.24,15880,18600,13,8788,675,8007,959.5,2.271,0.02717,2580,0,7362,4.17,0.06,1.716,3.558,13.2,-9.76,3.07,0.409,4.299,0.9269,0.7394,AFP
74.9853,138.62,0.362466,91.983742,89.44,0.9045,6.345,5.293,75710,0.404994,0.457062,-0.092382,-0.050316,18,1,1695,1048,1039,2375,234,17,96560,1639,35.99,0.3481,425,1,5955,4.52,-0.16,0.91,637.5,2095,-3.771,0.7011,0.191,2989,0.8088,0.0018,AFP
654.598,155.874,0.034221,504.39994,89.93,0.6215,8.196,0.4331,1293,0.575718,-0.001029,0.397815,-0.136078,3,1,7.967,211.1,204.8,7.425,39,2,241.6,1.603,2.274,1.25,124,0,4012,4.65,0.1,0.609,10.85,9.097,-8.17,0.7047,3.766,12.91,0.8758,0.898,NTP
0.958091,131.582,0.059203,2.572658,87.77,0.1,3,0.1693,4167,0.302737,0.802597,-0.544671,0.135761,0,0,-1,-1,-1,429.6,16170,1243,1585000,490100,8.819,0.01872,2270,1,6032,4.15,-0.32,1.365,84.07,627.6,-4.372,1.211,0,518.3,-0.001593,0.006965,AFP
11.9321,142.108,0.012433,13.255765,88.11,0.4361,6.283,0.09501,181.4,0.665884,-0.36753,0.933311,-0.438096,90,1,25.54,4248,5189,31.39,1144,87,808.7,264.7,1.88,0.1077,904,3,5712,4.22,0.48,1.386,6.849,23.79,-2.827,0.6653,3.123,35.75,1.074,0.1188,PC
582.612,421.743,0.013998,349.94208,89.85,0.9126,5.621,0.4355,144.7,0.753833,-0.900676,1.557749,-0.53213,3,1,5.578,90.51,97.32,13.69,39,2,225.7,15.94,64.92,1.487,997,0,4226,1.29,-0.15,42.5,67.07,10.98,-11.36,0.6465,3.883,16.99,0.5078,1.034,NTP
12.5136,139.421,0.017981,21.866757,89.99,0.004928,4.45,0.07861,400.7,0.576435,-0.24304,0.869389,-0.425742,104,1,23.31,3743,4304,32.26,1300,99,1403,324.6,1.713,0.1007,706,3,5435,4.5,-0.02,0.873,6.942,22.63,-2.661,0.7134,0.9001,31.73,1.03,0.1176,PC
518.485,141.764,0.010508,253.03588,89.82,0.781,10.04,0.2634,105.4,0.892646,-1.162273,1.754358,-0.570471,3,1,1.383,212.7,256.4,13.04,39,2,670.3,115.6,15.78,1.25,619,0,4232,2.15,0.26,13.76,546.6,9.301,-63.12,0.6478,0,14.36,0.1487,6.786,NTP
13.5992,136.477,0.009159,3.535586,78.97,0.6766,22,0.3655,88.44,0.363603,0.675078,-0.444969,0.104816,100,1,9.608,11550,14130,14.16,1261,96,811.5,234.4,1.03,0.1149,825,0,6241,4.45,-0.14,1.031,4.324,7.77,-10.1,0.7849,0.2824,9.899,1.237,1.3,NTP
0.914584,131.612,0.002481,2.463977,76.2,0.5878,2.303,0.008697,6.665,0.385774,0.805136,-0.781488,0.271295,1466,1,10.55,26320,31920,10.37,18760,1442,20580,2203,0.4744,0.02092,2780,0,6880,4.12,0.02,1.752,11.52,10.87,-7.963,4.58,0.005899,2.374,0.9702,0.7325,NTP
15.2906,139.742,0.066871,35.076805,89.15,0.5178,3.106,0.2603,5264,0.723186,-0.813426,1.460424,-0.514619,21,1,12.68,1092,1027,21.58,1105,84,1557000,1019,5.247,0.1077,509,1,4464,4.58,0.2,0.719,82.5,475.2,-2.915,0.6778,0,701.1,0.02669,0.006135,AFP
1.11525,131.711,0.01106,4.991348,84.25,0.5,1.5,0.0218,136.1,0.455741,0.069894,0.422609,-0.281482,942,1,11.86,4253,5966,11.07,4966,381,6527,403.9,4.527,0.02647,4040,0,7693,3.59,-0.26,3.751,3.148,9.336,-7.297,2.23,0,4.187,1.271,0.7816,AFP
17.2793,143.895,0.112527,23.1964,87.96,0.8271,4.234,1.139,11710,0.312846,0.512082,0.051859,-0.143207,78,1,303.8,2725,2766,369.6,988,75,6696,664.2,8.08,0.1141,556,1,5251,4.62,-0.78,0.658,69.89,332.7,-2.806,0.6712,8.174,495.7,0.9131,0.008435,AFP
0.701953,131.996,0.012058,4.815928,83.96,0.5065,0.9756,0.01557,162.9,0.66797,0.015481,0.156005,-0.024971,1905,1,18.41,22870,27830,18.83,24390,1875,49490,3383,0.7053,0.01248,1230,1,4239,4.7,-0.7,0.536,8.684,14.58,-3.038,0.9289,0.009809,15.7,1.263,0.2084,PC
2.36172,133.239,0.020726,14.908649,90,0.000094,1.235,0.02508,548,0.654808,-0.626181,1.297017,-0.495009,569,1,33.41,6566,8245,32.01,7306,561,5426,784.3,1.472,0.02987,922,1,4478,4.62,-0.22,0.651,10.35,29.1,-3.035,0.5936,0.003421,49.01,1.148,0.1043,PC
3.46196,132.277,0.006339,3.095403,83.45,0.3533,8.051,0.05789,45.84,0.256104,1.106294,-1.090164,0.383669,390,1,12.15,25970,31510,23.09,4953,380,6900,1579,1.14,0.04881,1760,0,6880,4.12,-0.34,1.648,4.503,13.41,-6.036,2.561,0.04772,5.235,0.9065,0.4503,NTP
1.41959,131.946,0.004537,2.355801,89.42,0.02392,4.623,0.02089,24.2,0.271046,1.020917,-0.939988,0.31718,756,1,9.156,22010,25400,11.75,9633,740,14590,1867,0.7679,0.02644,2220,0,6569,4.14,-0.28,1.551,4.158,9.37,-4.209,1.874,1.109,4.999,0.9771,0.4492,AFP
3.04189,132.499,0.008388,15.77077,88.18,0.5,1.29,0.01427,79.02,0.406287,0.3982,0.025463,-0.104763,438,1,11.62,5390,6427,10.62,5616,431,3557,615.5,0.7734,0.04012,1180,1,5811,4.55,-0.24,0.845,7.157,9.579,-3.372,0.8017,0.4249,11.95,1.213,0.352,PC
36.7218,151.244,0.021771,29.382355,88.79,0.6206,7.75,0.2651,517.1,0.475117,0.14577,0.360017,-0.235365,31,1,9.239,1813,2175,10.61,390,29,182.2,47.24,1.998,0.2108,500,1,5679,4.55,-0.14,0.841,4.672,8.42,-2.523,0.8113,0.226,10.38,1.097,0.2996,PC
1.36642,131.656,0.007181,3.872411,79.96,0.6749,2.015,0.02623,53.91,0.457606,0.696229,-0.737568,0.26272,224,1,13.61,4263,2635,13.7,1781,136,2366,502,1.432,0.02859,2580,0,7302,4.14,0.21,1.827,5.579,10.91,-6.452,1.779,0.000003,6.134,1.247,0.5912,NTP
