@relation tce_half-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute tce_fwm_stat numeric
@attribute tce_fwm_sra numeric
@attribute tce_fwm_sdec numeric
@attribute tce_fwm_srao numeric
@attribute tce_fwm_sdeco numeric
@attribute tce_fwm_prao numeric
@attribute tce_fwm_pdeco numeric
@attribute tce_dicco_mra numeric
@attribute tce_dicco_mdec numeric
@attribute tce_dicco_msky numeric
@attribute tce_dikco_mra numeric
@attribute tce_dikco_mdec numeric
@attribute tce_dikco_msky numeric
@attribute av_training_set {PC,AFP,NTP}

@data
0.556178,131.673,0.027218,2.895869,88.02,0.1,1.5,0.04014,850.3,0.291778,1.049731,-1.090186,0.389605,1168,0,-1,-1,-1,11.09,24560,1888,51780,3372,6.273,0.01517,3930,0,7542,3.97,-0.5,2.112,7.064,7.73,-7.733,3.312,0,2.334,-0.1294,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
21.8536,144.32,0.021195,22.615054,87.71,0.9048,3.496,0.3674,377.1,0.441612,0.302172,0.130732,-0.142368,60,1,22.2,1736,1996,22.49,767,58,465.2,89.13,2.026,0.1515,618,3,5830,4.54,-0.14,0.876,6.251,20.45,-3.185,0.812,0.1895,25.19,1.085,0.1557,9.7626,19.381913,37.252739,0.0988,0.321,0.000028,-0.000415,0.004998,-0.15579,0.15587,0.14983,-0.12985,0.19827,PC
3.97597,133.625,0.012151,13.785843,90,0.000049,2.23,0.02677,185.5,0.60615,-0.433838,1.13895,-0.51412,335,1,23.05,5689,7129,28.11,4290,329,10210,683.9,1.024,0.04575,931,1,5140,4.57,-0.06,0.772,12.92,22.15,-2.573,0.6742,1.005,32.86,1.04,0.1161,4.4096,19.168643,38.894471,0.05061,-0.1387,-0.000122,0.000023,0.013465,-0.092013,0.092993,0.051892,-0.097295,0.11027,PC
2.02482,132.354,0.007565,5.744692,89.38,0.06179,2.708,0.02041,69.42,0.527414,0.079233,0.375429,-0.22907,621,1,18.05,13170,15750,19.85,7813,600,97760,2074,1.05,0.03223,1630,3,5865,4.27,0.16,1.272,5.024,17.02,-2.104,0.6439,0.03694,26.43,1.06,0.1236,33.932,19.349187,41.330921,0.4524,-1.653,-0.000035,0.000116,-0.47538,0.14199,0.49614,-0.54022,0.16213,0.56402,PC
0.566788,131.803,0.001841,2.074595,81.69,0.3,1.995,0.004028,3.92,0.263597,0.966744,-0.807325,0.25103,2363,1,2.466,37510,45140,12.41,30240,2325,28850,3373,0.2103,0.01337,2470,0,6318,4.39,-0.4,1.047,8.372,10.01,-2.288,0.6739,0,14.85,0.2463,0.2285,-1,0,0,0,0,0,0,-2.7407,-1.8887,3.3285,-2.6271,-1.6318,3.0926,NTP
1.02081,132.222,0.015791,3.941524,88.55,0.1,2,0.0314,288.1,0.518691,0.356394,-0.251031,0.047958,807,0,-1,-1,-1,11.85,4134,317,63880,904.7,3.283,0.02473,3110,0,8029,4.17,0.36,1.905,7.433,11.7,-10.77,3.43,0,3.411,-0.08548,0.9207,-1,0,0,0,0,0,0,0,0,0,0,0,0,NTP
0.798092,131.884,0.012589,2.375562,74.62,0.6299,2.035,0.0416,172.2,0.525236,-0.12354,0.757896,-0.392524,1088,1,9.94,14420,17440,9.001,13870,1066,11380,1568,1.065,0.01585,1660,0,5390,4.58,-0.2,0.775,5.499,7.808,-2.822,1.082,0.8572,7.213,1.273,0.3614,43.474,19.692058,38.669034,-2.78,3.001,0.000374,-0.000743,-8.0956,0.78642,8.1337,-8.1246,0.75183,8.1593,AFP
19.7617,135.179,0.027222,13.955476,86.1,0.9499,4.23,0.9421,570.5,0.350434,0.739788,-0.549094,0.152254,68,1,34.25,2050,2395,36.63,858,65,526.5,84.71,3.49,0.1463,791,2,6327,4.33,-0.14,1.175,7.157,32.09,-2.955,0.6733,0.01558,47.65,1.067,0.09211,22.334,19.716947,42.537312,0.2151,-0.6035,-0.000202,0.000301,0.44245,-0.44939,0.63065,0.39624,-0.49373,0.63306,PC
16.7365,143.132,0.037987,34.992205,88.58,0.8701,2.068,0.2816,1202,0.681974,-0.737051,1.438057,-0.546503,80,1,41.28,1406,1604,53.31,1027,78,15670,208.3,2.968,0.1139,510,1,4608,4.58,0.02,0.716,11.09,36.75,-4.013,0.7581,0.5237,48.47,1.123,0.1092,22.35,19.308342,40.708872,-0.2711,0.5109,0.000198,-0.00076,0.021041,0.03153,0.037905,-0.077576,-0.047867,0.091155,PC
6.88341,138.245,0.021936,18.480543,87.82,0.7029,2.111,0.08775,499.1,0.456234,0.407876,-0.111852,-0.027676,151,1,167.1,2643,3050,235.2,1924,147,7591,706.8,2.844,0.07484,1090,1,6184,4.36,0.12,1.188,39.29,168.4,-2.593,0.7025,2.029,239.6,0.9923,0.0154,44.589,18.975668,40.719769,-0.4582,-0.2179,0.000114,0.000074,-0.16739,-0.31465,0.3564,-0.060127,-0.13276,0.14574,PC
1.2691,132.071,0.021507,3.250202,73.92,0.9,1.441,0.1472,368.3,0.639153,-0.556291,1.275123,-0.548979,1059,1,64.37,12890,15430,63.11,13480,1036,14880,1862,1.805,0.02136,1330,2,5040,4.57,0.02,0.769,11.56,55.37,-4.119,1.699,0,32.6,1.163,0.07439,80.442,19.790736,41.097492,0.1065,0.5454,-0.000159,-0.000201,0.16235,0.29596,0.33757,0.017614,0.17938,0.18024,PC
2.88246,131.631,0.07057,2.872655,80.04,0.4968,7.269,0.6233,5879,0.666745,-0.642827,1.356469,-0.548045,468,1,130.2,30880,28540,123.4,5980,459,117900,38100,62.05,0.04093,2910,1,4705,2.67,-0.12,8.058,135.1,159.7,-18.02,2.825,0.01889,56.53,0.8152,0.1129,240.24,19.059238,38.486789,-0.2085,-0.2541,0.000353,-0.00024,-0.001293,0.067572,0.067584,-0.17263,-0.13766,0.2208,NTP
3.02232,133.055,0.003794,1.787017,76.53,0.4161,11.8,0.0539,15.78,0.623419,-0.029086,-0.007684,-0.001689,452,1,9.049,37840,45970,9.753,5655,434,3624,804.8,1.848,0.0606,4150,0,10949,3.65,0.07,4.465,7.518,7.938,-6.375,2.547,0.3032,3.117,1.14,0.803,1.067,19.433493,37.221053,-0.1476,0.9812,0.000003,-0.000021,-1.3579,1.3617,1.923,-1.1818,1.3802,1.817,NTP
25.5171,154.422,0.007233,38.73943,90,0.002927,5.068,0.0364,64.18,0.562999,-0.099825,0.637095,-0.333756,50,1,13.16,1825,2253,25.69,624,47,1552,470.5,0.8019,0.1683,616,3,5680,4.41,0.12,1.016,5.084,13.06,-3.835,0.6181,0.000318,21.13,1.008,0.2936,6.7864,19.235414,40.94249,1.055,0.6829,-0.000057,-0.000029,-0.38918,1.0633,1.1323,-0.18071,1.2546,1.2676,PC
36.7607,137.798,0.017138,24.371446,89.34,0.282,11.26,0.2058,358.1,0.553665,-0.228762,0.888666,-0.436182,32,1,10.78,2774,3333,16.19,390,29,217.6,89.65,1.539,0.1999,475,1,5305,4.5,-0.16,0.823,10.37,10.39,-4.137,0.716,0.5725,14.51,1.038,0.3983,15.142,19.294267,41.510011,-0.7496,-0.1059,-0.000187,0.000171,-0.34717,-0.21771,0.40978,-0.76886,0.057993,0.77105,PC
6.48163,135.942,0.018764,5.786538,80.92,0.9127,3.873,0.393,292.9,0.417503,0.443933,-0.095391,-0.041947,213,1,99.85,6313,7575,107,2730,209,3811,483.5,2.709,0.06895,1150,2,5952,4.21,-0.08,1.323,12.84,86.98,-2.149,0.692,0.8001,125.7,1.148,0.02471,2.842,19.359516,40.284905,0.06851,0.1263,-0.000011,-0.00002,-0.13028,-0.000835,0.13028,-0.16027,0.15591,0.22359,PC
2.10969,132.666,0.005194,1.773318,77.1,0.396,8.397,0.05141,31.55,0.342824,0.573445,-0.169917,-0.018896,629,1,9.703,24460,28700,14.31,6084,467,8812,1873,2.272,0.0378,2540,0,5587,3.44,-0.34,4.008,3.926,8.835,-2.254,1.425,0.009408,6.199,1.098,0.2551,0.43265,19.152559,39.890667,0.1332,-0.192,-0.000007,0.000002,-0.13238,-0.27413,0.30442,-0.12832,-0.26668,0.29594,AFP
0.566842,131.778,0.001558,2.19927,81.67,0.3185,1.87,0.003236,3.124,0.893591,-1.162524,1.735235,-0.546254,2212,1,5.945,25790,32170,12.2,28300,2176,69310,5592,2.584,0.01328,6230,0,4172,2.06,0.3,15.2,30.85,9.648,-2.242,0.9948,1.389,9.698,0.6162,0.2324,-1,0,0,0,0,0,0,-2.5881,2.7285,3.7607,-2.0577,2.4142,3.1721,NTP
8.1144,135.766,0.036415,27.70368,89.42,0.2828,2.231,0.08495,1608,0.543838,0.27077,0.128002,-0.114854,167,1,54.71,2949,3559,55.34,2119,162,1573,229.3,1.939,0.06321,444,1,3620,4.77,0.21,0.488,6.716,48.55,-3.02,0.7,1.185,69.35,1.127,0.06222,13.192,19.254117,40.033159,-0.6854,-0.8664,0.00032,0.00071,0.038721,-0.054007,0.066453,-0.6097,-0.56011,0.82793,PC
0.844017,131.762,0.009308,6.327024,85.24,0.5246,0.8787,0.01114,95.57,0.41705,0.295845,0.206164,-0.18366,1402,1,18.31,17200,20510,13.07,17940,1379,18730,2020,0.7912,0.01653,1700,1,5607,4.58,-0.34,0.779,5.619,13.64,-4.641,1.691,0.00893,8.068,1.342,0.3402,78.919,19.128005,41.370303,-1.354,-3.05,0.000124,0.000301,-0.17519,-0.13786,0.22293,-0.25021,-0.051956,0.25555,PC
6.34721,133.005,0.011764,15.737413,88.94,0.2916,2.985,0.03789,167.3,0.580976,-0.239718,0.855774,-0.420202,209,1,10.24,4771,5822,10.63,2639,202,2236,372.4,1.24,0.06408,937,2,5472,4.41,0.02,0.966,3.879,9.783,-3.046,0.6803,0.01371,14.38,1.047,0.3114,5.0512,19.917198,41.159647,-1.065,-0.8389,0.000227,0.000036,-0.85796,-0.16128,0.87298,-0.89257,-0.29362,0.93962,PC
1.62766,132.162,0.00846,2.155328,87.1,0.1091,5.784,0.0491,90.65,0.645755,-0.548337,1.248896,-0.53562,824,1,10.31,35870,44090,20.36,10530,809,24020,5476,0.7745,0.02506,1290,0,5071,4.49,0.08,0.839,17.4,11.12,-7.777,3.069,0.003299,3.624,0.9268,0.6993,1.1351,19.321272,39.563683,0.4018,-0.4218,-0.000026,0.000027,-0.018134,-0.12355,0.12487,0.009363,-0.19161,0.19184,AFP
1.4879,131.717,0.005341,1.646659,66.95,0.6448,5.324,0.04824,30.38,0.230046,1.096137,-1.005962,0.341208,733,1,8.896,28840,34810,10.06,9282,713,15170,1604,0.7652,0.02584,2040,0,6501,4.22,-0.46,1.313,5.186,7.579,-8.359,3.321,0.4985,2.283,1.174,1.103,2.5538,19.706101,39.536469,0.4643,0.6799,-0.00001,-0.000024,0.21567,-0.8892,0.91498,0.32641,-0.98027,1.0332,NTP
3.60931,133.792,0.038144,11.816027,86.6,0.7001,1.789,0.1247,1511,0.524847,-0.012329,0.552849,-0.308811,242,1,47.4,3508,4153,53.2,3094,237,5197,477.2,3.613,0.0455,1090,2,5668,4.54,-0.02,0.868,16.01,41.47,-2.801,0.7022,3.722,59.06,1.143,0.06754,77.385,19.634092,38.790436,0.3533,-0.2302,-0.001198,-0.000934,0.13535,0.025017,0.13765,0.15408,-0.09388,0.18043,PC
15.3756,142.866,0.121292,32.405952,88.81,0.6726,3.252,0.5941,15590,0.599932,-0.486703,1.235014,-0.548579,50,1,161.4,1324,1468,169.2,637,48,1596,165.6,9.847,0.1082,577,1,4985,4.55,-0.2,0.744,32.54,162.9,-3.013,0.7701,1.277,211.5,0.9905,0.01849,0.88252,18.883564,40.35816,-0.2273,-0.1095,-0.000583,0.000474,0.004754,-0.033766,0.034099,-0.070431,0.085022,0.11041,PC
1.30605,132.342,0.002746,1.023619,30.76,0.8796,4.693,0.05627,6.86,0.404132,0.812433,-0.860847,0.318633,1025,1,4.644,34640,40070,12.01,13180,1013,21640,3243,0.8721,0.02796,3210,0,7125,3.74,-0.02,2.91,3.755,7.725,-4.202,0.9217,0.007347,8.382,0.6011,0.5439,63.157,19.362347,38.158794,-3.846,5.163,0.000027,-0.000034,0.024103,0.62736,0.62782,0.14743,0.8345,0.84742,AFP
2.12336,131.841,0.004901,1.785368,74.5,0.4771,8.036,0.05067,26.98,0.28239,0.965962,-0.851479,0.277977,639,1,15.71,31830,30760,24.89,8164,627,15590,3736,0.7568,0.03364,1850,0,6471,4.19,-0.26,1.415,4.885,14.74,-7.867,3.119,0.1007,4.725,1.066,0.5339,35.309,19.398746,38.309914,0.7692,-2.29,-0.00002,0.000059,0.005824,-0.045811,0.04618,0.041325,-0.083673,0.093322,AFP
14.0095,132.968,0.013641,16.363514,86.98,0.8629,3.479,0.1765,162.8,0.577107,-0.357664,1.06527,-0.496355,93,1,20.31,2462,3059,21.66,1183,90,720.9,106.5,1.142,0.104,617,1,5153,4.55,-0.18,0.767,7.711,19.98,-3.324,0.6804,0.756,29.37,1.016,0.1663,19.819,19.977274,40.844057,-1.325,0.7437,0.000277,-0.000138,0.13435,0.21741,0.25558,0.11601,0.18665,0.21976,PC
92.4362,163.591,0.027986,115.75017,89.66,0.6787,4.71,0.2325,827.9,0.353288,0.500953,-0.042528,-0.087786,15,1,15.27,569.7,695.1,19.91,195,14,125.1,92.33,2.275,0.3724,349,1,5598,4.6,-0.48,0.745,6.381,14.16,-3.561,0.6977,1.311,20.3,1.079,0.2514,4.6535,19.712925,42.609468,0.7995,-0.1526,-0.00073,0.00009,0.15321,-0.48391,0.50758,0.11768,-0.65251,0.66303,PC
0.737176,132.07,0.009985,1.155711,38.85,0.9,2.233,0.1116,88.38,0.314623,1.018389,-1.058519,0.380464,1820,1,7.521,31100,38790,10.94,23200,1784,16640,1913,2.007,0.01822,3230,0,7281,4.08,-0.2,1.842,4.992,13.54,-11.77,5.457,0,2.48,0.5557,0.8696,2.6755,19.492889,37.979943,0.06322,-0.02656,-0.000013,-0.000001,0.006223,0.057184,0.057521,-0.036901,0.028293,0.046499,AFP
0.743114,131.511,0.017103,2.298434,87.51,0.1,2.5,0.04246,337.6,0.444884,0.660552,-0.676382,0.235405,1804,0,-1,-1,-1,16.23,23020,1770,27970,2026,3.475,0.01922,3340,0,7691,4.13,0.07,1.862,3.257,14.08,-6.592,1.122,0,12.54,-0.07103,0.4682,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
2.54213,134.027,0.00644,3.238699,86.41,0.2029,5.911,0.03944,47.82,0.370197,0.888306,-0.930446,0.335902,278,1,8.673,10580,11220,17.14,2509,192,3508,968.3,1.478,0.04276,2240,0,7254,4,-0.08,2.103,4.656,9.404,-4.49,1.384,0.006895,6.797,0.9223,0.4774,3.9746,19.410771,40.182195,-0.1179,-0.4867,0.000009,0.000015,-0.18513,-0.32887,0.3774,-0.21066,-0.41767,0.46779,NTP
1.66579,133.028,0.025526,7.90157,86.32,0.5076,1.435,0.04771,722.6,0.280688,0.913897,-0.733605,0.219411,801,1,222.3,10040,11420,267.3,8515,654,31420,3580,3.128,0.0274,1770,1,6263,4.33,-0.34,1.123,21.11,221.8,-2.555,0.8794,0.000732,252.3,1.002,0.01152,282.83,19.431759,38.500557,0.2758,-0.08434,-0.000206,-0.000078,1.6885,0.17989,1.6981,1.6881,0.089713,1.6905,AFP
3.38197,132.911,0.00565,1.085626,35.4,0.8849,11.37,0.2887,28.59,0.288817,0.963643,-0.867182,0.285676,403,1,7.376,32190,39270,11.1,5044,387,4380,892.9,0.7035,0.04638,1440,0,6581,4.39,-0.24,1.141,4.234,7.389,-6.424,4.648,0.03992,1.59,0.9983,0.8694,0.53258,19.494867,38.749295,0.03068,0.7392,-0.000005,-0.000019,-0.57238,0.59269,0.82395,-0.59898,0.63909,0.87591,NTP
0.566781,131.856,0.001,2.411624,88.14,0.07848,1.792,0.001801,1.172,0.407805,0.691151,-0.588942,0.183837,2001,1,0.1695,25760,31610,12.29,25570,1966,22320,2650,0.1408,0.01475,2750,0,6661,4.34,0.07,1.29,6.275,9.486,-3.45,1.202,0.000025,7.889,0.01787,0.3637,-1,0,0,0,0,0,0,-0.055355,-1.3304,1.3315,-0.12025,-1.3293,1.3348,NTP
1.56063,131.817,0.013965,1.244909,40.41,0.9479,3.447,0.42,154.8,0.308688,0.97824,-0.95002,0.334044,690,1,12.09,22210,27270,13.26,8788,675,7269,862,3.077,0.02976,2460,0,6767,3.99,-0.16,2.019,4.506,11.86,-13.34,6.557,0.9359,1.809,1.019,1.125,2.7776,19.591533,38.799279,0.08516,0.1507,-0.000008,-0.000022,0.033871,0.037662,0.050652,0.01405,0.067611,0.069055,AFP
459.278,260.266,0.014607,708.50945,89.99,0.1,5,0.0727,250,0.24816,1.078073,-1.01112,0.345702,3,0,-1,-1,-1,16.2,39,2,21.82,2.627,2.205,1.225,312,0,6657,4.22,-0.38,1.383,10.81,10.78,-4.982,0.7496,0,14.38,-0.09279,0.4623,-1,0,0,0,0,0,0,0,0,0,0,0,0,NTP
198.71,156.52,0.042249,156.67435,89.8,0.5357,8.662,0.4848,2049,0.622761,-0.466333,1.163907,-0.521754,8,1,41.39,523.3,641.6,93.23,104,7,107.5,114.1,3.688,0.625,259,2,5180,4.55,0,0.8,18.27,44.97,-3.038,0.6603,1.852,68.1,0.9203,0.06756,8.7461,19.103862,38.405121,-0.4043,-0.8972,-0.000557,0.000618,0.080096,0.24466,0.25744,-0.12515,-0.031645,0.12909,PC
0.901358,131.687,0.004004,1.821053,83.07,0.2197,3.704,0.01552,18.2,0.574757,0.082742,-0.017299,-0.016723,1191,1,9.281,34080,41090,9.282,15130,1163,16620,1677,1.302,0.02464,4430,0,9126,3.88,0.07,2.979,17.05,7.446,-5.962,3.47,1.347,2.145,1.247,0.8007,5.0378,19.642228,39.050573,-2.048,-0.2777,0.000036,0.000003,-0.69001,0.16827,0.71023,-0.7928,0.10151,0.79927,NTP
31.5786,145.628,0.043007,104.5498,89.74,0.471,2.147,0.1125,2124,0.537046,-0.009213,0.52255,-0.292006,33,1,297.2,532,659.1,357.8,416,31,2920,119.7,4.646,0.1949,570,1,5733,4.44,0.08,0.99,83.63,302.1,-4.177,0.74,0.5258,408.2,0.9838,0.01383,7.2789,18.964817,39.911904,0.2509,0.3395,-0.000135,-0.000002,-0.28584,-0.36045,0.46003,-0.19044,-0.10131,0.21571,PC
1.97034,131.948,0.019114,7.757961,86.32,0.4985,1.725,0.04278,428.8,0.766782,-0.825487,1.471184,-0.556144,675,1,55.16,9023,11220,54.82,8645,664,6723,1041,3.477,0.03025,1600,2,4883,3.97,0.56,1.667,7.946,48.09,-2.385,0.7706,0.06017,62.41,1.147,0.04959,1.7748,19.369897,38.495264,-0.3076,-0.05713,0.000047,-0.000048,-0.06881,-0.012036,0.069855,-0.14564,0.040851,0.15126,PC
2.34181,133.448,0.002126,2.098118,75.99,0.5081,7.365,0.02105,4.98,0.560372,0.118924,0.02013,-0.047337,568,1,9.26,32750,39100,12.83,7163,550,8647,1465,0.5299,0.04445,2700,0,8552,4.05,0.21,2.284,8.324,8.194,-7.795,4.979,0.02471,1.646,1.13,0.9513,-1,0,0,0,0,0,0,3.0609,-3.9782,5.0195,3.2595,-4.9485,5.9256,AFP
5.9508,135.063,0.025651,8.644078,87.55,0.3702,5.03,0.1452,796.4,0.629298,-0.39865,1.036061,-0.458706,228,1,68.46,10290,10410,119.9,2873,220,10520,10220,27.51,0.08962,2370,1,5122,2.89,0.07,9.828,15.91,79.81,-2.235,0.6391,1.194,124.9,0.8578,0.028,27929,19.538398,38.178562,3.3,31.83,-0.002382,-0.02469,0.92124,9.6222,9.6662,1.0785,9.6335,9.6937,AFP
12.5609,141.676,0.027406,26.278839,90,0.00163,3.752,0.1001,923.8,0.549922,-0.12048,0.700116,-0.363451,101,1,48.59,2897,3437,64.47,1274,97,3090,333.1,2.733,0.1021,734,4,5559,4.47,-0.02,0.914,9.59,45.29,-2.879,0.7069,0.011,64.07,1.073,0.06356,3.137,19.215603,40.52093,-0.1253,0.1085,0.000136,-0.00012,-0.14871,-0.11995,0.19106,-0.086439,-0.079364,0.11735,PC
0.687642,131.691,0.003589,1.383654,63.82,0.6104,3.024,0.0172,13.82,0.244147,1.139872,-1.142712,0.404742,1948,1,8.11,39510,47610,10.48,24840,1910,45360,4319,0.6109,0.01658,3040,0,7103,4.16,-0.44,1.56,7.75,8.077,-5.53,4.058,0.6436,1.991,1.004,0.6847,7.1389,19.781582,40.889983,-1.236,1.126,0.000016,-0.000016,-0.044542,0.26089,0.26467,-0.058518,0.20985,0.21785,NTP
5.57525,134.112,0.011661,2.291725,66.73,0.9054,8.389,0.5104,118,0.474418,0.272112,-0.015174,-0.061307,197,1,6.347,11520,15310,13.72,2496,191,3251,820.8,5.644,0.08225,2570,0,7928,3.52,0.07,4.435,4.868,7.526,-5.084,2.152,0.5219,3.497,0.8434,0.6755,3.9429,19.611394,39.254911,0.09455,-0.2111,0.000028,-0.000009,-0.59447,-0.71665,0.93112,-0.60597,0.50387,0.78808,NTP
0.761217,132.101,0.019607,1.035909,19.97,0.9736,1.7,0.4822,282.3,0.413131,0.806997,-0.886114,0.327412,1400,1,18.77,22610,26050,19.28,17910,1377,34550,3344,3.894,0.01904,3230,0,7483,4.12,-0.06,1.82,3.586,13.32,-11.15,2.835,0.001947,4.698,1.41,0.8375,18.332,19.605718,38.688497,0.03681,0.2413,0.000008,-0.000031,0.007458,0.000798,0.0075,0.013281,0.11929,0.12003,AFP
4.30097,131.75,0.003968,1.356483,49.46,0.8816,11.63,0.2036,14.3,0.458296,0.520539,-0.446582,0.130311,312,1,8.568,24340,27770,11.97,3952,303,2823,666.2,0.9326,0.06362,2020,0,7884,4.04,0.07,2.154,2.882,8.938,-6.562,3.982,0.001667,2.245,0.9586,0.7342,6.2638,19.828741,39.47657,-1.675,-2.233,0.000023,0.000032,-1.3668,0.13807,1.3737,-1.6962,0.21155,1.7093,AFP
1.17977,131.914,0.00772,1.280762,40.74,0.9705,1.911,0.2252,43.78,0.192063,1.227822,-1.197614,0.420802,908,1,5.977,17780,22620,10.62,11670,897,16440,1902,1.104,0.02256,2320,0,6896,4.24,-0.6,1.311,7.187,8.624,-9.62,5.018,0.9747,1.719,0.693,1.115,19.986,19.678841,38.698082,-0.5092,2.383,0.000028,-0.000105,0.094162,-0.24733,0.26465,0.19614,-0.21151,0.28846,AFP
0.565233,132.088,0.003704,1.002182,28.69,0.8792,2.087,0.03349,12.42,0.238523,1.124332,-1.087308,0.380458,2369,1,3.039,35820,44270,15.21,30220,2324,177700,6561,0.6362,0.0143,3130,0,6767,4.13,-0.4,1.574,10.61,15.53,-16.8,7.613,0,2.039,0.1957,1.082,4.5698,19.096011,38.51832,-0.2434,0.9069,-0.000009,0.000023,1.8597,-11.38,11.531,-5.6899,-1.5822,5.9058,AFP
1.71658,131.699,0.012074,6.320435,82.01,0.8784,1.043,0.05242,128.4,0.336713,0.729199,-0.486626,0.115893,775,1,9.569,9456,11310,8.943,9893,760,6998,1149,1.3,0.02845,1610,1,6192,4.47,-0.22,0.987,5.344,8.422,-2.311,0.6299,0.001499,13.37,1.136,0.2744,1025.5,19.543015,38.001214,12.88,24.28,-0.001613,-0.003227,4.6503,10.075,11.097,4.7003,9.9788,11.03,AFP
16.5408,133.952,0.018006,42.265041,89.3,0.5178,2.62,0.06293,375.2,0.634005,-0.536442,1.254191,-0.545572,80,1,32.03,1589,1956,32.42,1001,76,624,113.7,1.517,0.1182,571,1,5067,4.57,0,0.772,6.148,29,-3.503,0.759,0.4598,38.2,1.105,0.1208,15.183,19.449446,37.688778,0.09479,-0.5835,0.000121,0.000297,-0.35303,-0.11843,0.37236,-0.38008,-0.33354,0.50568,PC
497.395,183.634,0.020626,230.4636,89.97,0.1119,16.73,0.3422,507.9,0.315278,0.735398,-0.437103,0.087453,3,1,4.114,420,388.6,12.73,39,2,307.4,7.48,2.444,1.182,252,0,5949,4.32,-0.36,1.086,10.52,9.007,-4.847,0.6951,0.07091,12.96,0.4567,0.5381,14.951,19.289241,40.874064,3.778,1.744,-0.002009,-0.000947,0,0,0,0,0,0,NTP
39.6061,168.045,0.018016,44.918512,89.77,0.1822,6.747,0.1234,393.4,0.477378,0.121784,0.401282,-0.253013,31,1,13.79,1548,1733,23.09,390,29,346.5,126.5,1.634,0.2201,484,3,5641,4.56,-0.16,0.831,7.046,14.48,-3.419,0.7418,0.3309,19.52,0.9525,0.2361,7.9893,19.784778,41.755477,-0.6407,-0.2272,0.000367,0.000204,-0.37276,-0.44766,0.58254,-0.22543,-0.15456,0.27333,PC
5.99268,131.756,0.009128,7.929052,83.5,0.8974,2.664,0.1195,69.46,0.585763,-0.20163,0.777518,-0.385953,212,1,17.01,4508,5209,18.48,2522,193,6395,423.5,1.061,0.06315,1010,5,5574,4.35,0.12,1.065,7.394,16.07,-3.319,0.883,0.003507,18.2,1.058,0.2066,0.83882,19.048559,42.654558,-0.2703,0.0991,0.000014,-0.000014,-0.19114,0.13439,0.23366,-0.23829,0.028962,0.24004,PC
178.268,255.351,0.317597,208.4733,89.73,0.9646,5.864,7.864,46120,0.443822,0.024285,0.664132,-0.368521,8,1,923.6,376.9,376.5,1307,104,7,284400,2470,24.12,0.5422,256,1,5126,4.58,-0.54,0.696,486,1149,-5.482,0.6931,4.214,1658,0.8039,0.004771,18596,19.722551,41.427263,-0.2288,-0.2052,-0.05152,0.001548,0.18766,-0.072039,0.20101,-0.068501,-0.4188,0.42436,PC
1.93652,132.486,0.007639,2.451572,89.11,0.03826,6.076,0.04613,69.77,0.394268,0.545056,-0.249562,0.021492,697,1,11.81,33800,34000,18.11,8736,671,23530,5354,0.8469,0.03071,1550,0,6096,4.44,-0.12,1.016,6.555,10.37,-2.801,1.771,1.994,5.855,1.139,0.2701,78.989,19.457354,37.948645,3.996,0.703,-0.000284,-0.000092,3.8643,0.11865,3.8661,3.8151,0.046143,3.8154,AFP
0.812927,131.928,0.003228,1.00131,20.18,0.9398,2.177,0.05861,8.625,0.422462,0.761568,-0.822917,0.30191,1643,1,2.282,33880,43390,24.69,21160,1627,54060,3364,0.8077,0.0205,3510,0,7526,3.96,-0.08,2.293,5.334,20.2,-26.16,13.55,1.218,1.491,0.113,1.296,11.062,19.085736,37.910336,0.5293,2.363,-0.000004,-0.000019,-2.5216,-1.2067,2.7954,-2.7232,-1.3963,3.0603,AFP
