@relation tce_half-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute tce_fwm_stat numeric
@attribute tce_fwm_sra numeric
@attribute tce_fwm_sdec numeric
@attribute tce_fwm_srao numeric
@attribute tce_fwm_sdeco numeric
@attribute tce_fwm_prao numeric
@attribute tce_fwm_pdeco numeric
@attribute tce_dicco_mra numeric
@attribute tce_dicco_mdec numeric
@attribute tce_dicco_msky numeric
@attribute tce_dikco_mra numeric
@attribute tce_dikco_mdec numeric
@attribute tce_dikco_msky numeric
@attribute av_training_set {PC,AFP,NTP}

@data
16.1288,143.758,0.024968,7.598747,82.7,0.9653,5.589,1.55,412.2,0.530746,-0.171888,0.835764,-0.422261,86,1,17.8,2943,3721,22.53,1105,84,1043,183.3,2.237,0.1138,628,1,5295,4.49,-0.24,0.821,9.104,17.43,-3.129,0.7581,0.08887,23,1.021,0.1795,2.2288,19.018399,39.44701,-1.244,0.3582,0.000082,-0.000199,-0.2545,-0.017951,0.25513,-0.45975,-0.2521,0.52433,PC
0.959725,131.884,0.011781,3.690906,88.45,0.1,2,0.02352,163.8,0.34375,0.766601,-0.585341,0.168988,1221,0,-1,-1,-1,15.31,13950,1072,37050,2419,1.805,0.01971,2350,1,6300,4.19,-0.14,1.404,4.101,13.01,-14.82,5.039,0,2.581,-0.07688,1.139,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
1.12404,131.627,0.473991,3.608004,88.41,0.1,3.5,1.134,257500,0,0,0,0,0,0,-1,-1,-1,21160,12130,932,92140000,38780000,81.77,0.02396,2560,1,7141,4.2,-0.06,1.581,5646,60940,-3.965,0.6036,0,100900,-0.000016,0.000065,-1,0,0,0,0,0,0,0,0,0,0,0,0,NTP
1.05489,131.679,0.003466,3.381763,87.58,0.1428,2.367,0.008346,13.84,0.494736,0.543039,-0.555608,0.189797,1268,1,15.47,22320,28880,13.51,16200,1245,25220,2502,0.7202,0.02468,3000,0,7737,4.13,0.21,1.904,23,18.8,-14.67,4.983,0.0678,3.773,0.8227,0.78,0.82281,19.318033,39.578909,-0.2519,1.048,0.000001,-0.000011,-0.62151,2.6796,2.7507,-4.2736,1.9115,4.6816,AFP
4.08898,134.853,0.001895,1.226347,43.54,0.889,11.77,0.1054,3.218,0.472924,0.390633,-0.217149,0.020574,336,1,6.17,28790,34540,10.64,4199,322,3930,898.3,0.5064,0.0635,2190,0,8002,3.97,0.21,2.449,24.03,7.487,-7.296,2.896,0.000004,2.585,0.8241,0.9744,-1,0,0,0,0,0,0,0.51375,0.45665,0.68736,0.56536,0.1665,0.58937,NTP
2.18908,133.383,0.011022,11.028856,88.38,0.312,1.458,0.01759,143.6,0.495508,0.09212,0.41767,-0.256014,516,1,7.937,3717,4380,9.186,6604,507,4356,755.4,1.03,0.03245,1290,1,5693,4.55,-0.08,0.856,3.253,7.53,-6.16,1.494,0.004306,5.041,1.054,0.8181,23.778,19.058445,39.684452,-0.1116,-5.392,0.000016,0.000777,2.2584,-2.3052,3.2271,2.2111,-2.5651,3.3865,AFP
1.38803,132.673,0.015992,1.036148,20.13,0.9728,2.998,0.7069,188.3,0.286684,1.080472,-1.119384,0.398202,812,1,12.65,26880,33850,15.19,10300,791,18780,2338,2.897,0.02733,2530,0,7373,4.15,-0.3,1.66,4.259,8.643,-11.28,6.076,0.01387,1.422,1.463,1.305,14.42,19.493128,38.446938,-0.03272,0.1001,0.000013,-0.000044,-0.040945,0.080119,0.089975,-0.029897,0.13119,0.13456,AFP
0.566816,131.791,0.008084,2.056109,71.99,0.6357,1.648,0.02205,70.64,0.466613,0.030068,0.605187,-0.342626,2362,1,11.89,28550,34640,13.03,30250,2326,48170,3430,0.6916,0.01205,1890,1,5313,4.51,-0.38,0.784,5.354,10.35,-4.146,1.315,0.2693,7.872,1.149,0.4006,15.088,19.427047,42.582238,-2.198,0.06645,0.000152,-0.000011,-2.0061,-0.91538,2.2051,-1.9544,-0.99446,2.1928,NTP
6.63464,134.035,0.009358,5.955411,88.99,0.1049,8.544,0.08009,103,0.272397,0.989285,-0.876313,0.285477,165,1,20.4,11270,12910,33.86,2093,160,6387,3953,1.217,0.07059,1180,1,6484,4.31,-0.3,1.192,8.535,20.45,-9.392,1.644,0.6654,12.44,0.9978,0.4594,249.58,19.715981,38.863541,-0.7031,4.539,0.000068,-0.000545,0.042172,0.22722,0.23111,-0.020597,0.032802,0.038733,AFP
1.16913,131.585,0.006681,2.371199,74.82,0.6207,2.985,0.0321,47.81,0.33394,0.915015,-0.889872,0.309582,915,1,15.1,23290,27970,17.06,11670,897,30840,4091,1.086,0.02402,2400,0,6905,4.22,-0.12,1.489,5.221,14.64,-10.88,2.443,1.545,5.994,1.031,0.7432,19.48,19.662664,39.569582,-1.105,-0.858,0.000051,0.000034,0.059942,-0.012807,0.061295,-0.032553,-0.10166,0.10674,NTP
17.8552,146.596,0.089222,19.414572,89.24,0.2583,7.434,0.6489,9244,0.362597,0.799121,-0.709515,0.232468,75,1,628.5,4171,4953,838,949,72,47290,5068,14.76,0.1462,943,1,6635,4.19,-0.04,1.516,96.09,558.2,-2.243,0.7205,0.09198,774.8,1.126,0.004018,1445.2,19.830246,41.011061,-0.09237,0.2554,0.000487,-0.000911,-0.025695,0.049954,0.056175,-0.047482,0.18567,0.19164,PC
0.85379,132.503,0.002388,1.000003,14.41,0.9685,1.685,0.06258,4.272,0.316706,0.993467,-1.013191,0.360911,787,1,1.331,19830,20910,10.29,19980,1536,34110,3613,0.5436,0.02036,3220,0,7211,3.99,-0.2,2.086,10.28,13.48,-2.46,3.623,0,3.72,0.09878,0.1825,-1,0,0,0,0,0,0,2.5124,8.7687,9.1216,0.40114,11.637,11.644,AFP
27.5087,154.596,0.023339,35.120493,89.51,0.301,5.852,0.1464,642.8,0.382974,0.500274,-0.124436,-0.040002,47,1,149.8,2139,2553,196.2,598,45,1870,97.65,2.87,0.1744,660,3,5884,4.3,-0.22,1.127,38.97,150.6,-3.235,0.7345,0.9017,205,0.995,0.02149,0.50648,19.23004,40.245254,-0.1545,-0.2634,0.000006,-0.000015,-0.13926,0.008344,0.13951,-0.21823,-0.25899,0.33867,PC
28.7828,132.316,0.028074,65.715701,89.96,0.04298,3.437,0.09402,1013,0.565988,-0.387457,1.067565,-0.43464,50,1,33.39,1306,1633,44.34,650,49,475.6,122.4,1.768,0.1566,381,1,4500,4.71,-0.5,0.577,8.928,32.32,-3.393,0.678,0.1327,47.66,1.033,0.105,13.658,18.997981,39.360149,0.1098,-0.5092,-0.000486,0.000217,-0.090073,0.20246,0.22159,-0.12387,0.3524,0.37354,PC
0.7024,131.614,0.005835,2.356078,79.26,0.4391,2.061,0.01479,38.13,0.266001,1.094336,-1.088332,0.383813,1906,1,10.02,25160,26320,11.22,24490,1883,37860,4490,1.044,0.01698,3010,0,6942,4.13,-0.3,1.64,4.799,9.926,-5.247,4.404,0.02735,2.254,1.009,0.5287,7.9401,19.463796,39.685578,-0.4051,1.254,0.000014,-0.000054,0.029104,0.010064,0.030795,0.02728,-0.029866,0.04045,AFP
14.0325,138.084,0.016294,7.40008,83.02,0.8994,6.855,0.54,227.5,0.431594,0.415445,-0.072746,-0.052413,82,1,10.62,4206,5030,11.19,1053,80,623.4,179.5,1.78,0.1168,783,1,6063,4.47,-0.02,1.001,5.393,10.3,-3.191,0.7021,4.565,14.67,1.031,0.3098,0.62442,19.343315,41.464709,-0.4513,0.3916,0.000109,-0.000093,0.11987,0.29528,0.31868,0.11349,0.2509,0.27537,PC
2.88908,134.213,0.00828,2.588686,83.35,0.3,8.207,0.074,78.76,0.417733,0.743285,-0.730132,0.251871,470,1,4.84,25390,34890,29.73,5915,454,27130,8092,1.278,0.04489,1730,0,6998,4.3,0.07,1.414,325.1,9.039,-8.423,3.43,0.4925,2.635,0.5354,0.9318,48.251,19.565983,42.757335,-4.519,-0.9882,0.000457,0.000097,-0.18915,-0.096843,0.2125,0.00913,0.014954,0.017521,NTP
1.17494,131.693,0.014953,1.022568,13.77,0.9932,1.836,1.125,107.1,0.290354,1.006321,-0.962506,0.334378,772,1,16.89,19390,23760,17.19,8190,629,15720,2427,2.666,0.02389,2450,0,6726,4.13,-0.2,1.634,4.216,12.14,-8.445,2.831,0.009701,4.288,1.392,0.6957,5.5409,19.362014,38.511533,-0.2282,0.2283,0.000016,-0.000024,-0.44377,-0.45812,0.63782,-0.44056,-0.35231,0.56411,AFP
1.14471,131.756,0.011375,1.78506,88.56,0.0448,4.95,0.05578,154.7,0.356584,0.677759,-0.4247,0.098163,1169,1,11.75,32600,47130,8.218,14860,1142,8909,876.4,2.315,0.02242,2440,0,6075,3.96,-0.14,1.865,5.475,13.54,-5.052,2.918,0.05235,4.639,0.8678,0.3732,23.22,19.83874,39.949406,0.2078,0.131,-0.000055,0.000157,0.008937,-0.038385,0.039412,-0.025716,0.12348,0.12613,NTP
15.229,146.102,0.031002,46.12954,89.63,0.2998,2.488,0.08196,1157,0.538119,-0.117049,0.719445,-0.372216,93,1,61.55,1753,2180,69.3,1209,92,1915,219,2.767,0.1149,643,2,5460,4.55,-0.1,0.818,16.34,57.31,-3.749,0.6576,0.03608,87.15,1.074,0.06542,7.3836,19.477524,41.02322,0.2241,-0.07096,-0.000349,0.000085,0.083157,0.11674,0.14333,0.088216,-0.011517,0.088965,PC
5.21105,131.538,0.009631,10.679068,87.35,0.4947,3.281,0.04131,104.9,0.423652,0.434748,-0.092872,-0.044091,253,1,33.85,6477,7686,40.84,3185,244,2550,505.7,1.086,0.05944,1110,2,6024,4.42,-0.06,1.033,5.565,31.54,-1.951,0.6217,2.741,50.73,1.073,0.06186,16.02,19.545352,41.617769,-0.1221,0.03323,-0.000074,0.000002,0.18238,0.42278,0.46044,0.063044,0.35891,0.36441,PC
6.79686,138.114,0.025928,4.479245,77.45,0.9733,3.762,1.308,453.1,0.410863,0.483296,-0.163736,-0.014508,196,1,30.49,4959,5945,31.04,2444,187,1437,300,2.744,0.07141,985,1,6061,4.49,-0.1,0.97,6.45,29.04,-3.489,0.7152,1.417,40.61,1.05,0.1201,6.3986,19.610885,41.451899,0.1743,0.3574,-0.000107,-0.000259,-0.092094,0.085777,0.12585,-0.15706,-0.092851,0.18245,PC
0.631502,132.127,0.016868,1.118711,36.54,0.8988,2.051,0.1659,251,0.469964,0.263809,-0.04796,-0.038466,810,1,15.49,13730,13570,14.24,8762,673,19580,1638,5.668,0.01821,4770,0,8313,3.77,-0.18,3.079,6.132,8.517,-12.09,6.569,0.02857,1.296,1.819,1.42,37.793,19.736137,39.502943,-0.3942,-0.5639,0.000018,0.000102,-1.403,-1.3147,1.9227,-1.5974,-1.3386,2.0842,AFP
0.566761,131.849,0.004935,2.131879,76.66,0.4919,1.78,0.01151,27.45,0.288816,0.772603,-0.437642,0.07802,2361,1,7.294,37420,45860,12.61,30260,2327,29740,3469,0.4088,0.01259,1980,1,5776,4.6,-0.56,0.759,6.272,11.07,-4.695,1.758,0.6366,6.294,0.6591,0.4243,7.6974,19.41861,42.538142,1.442,2.742,-0.000038,-0.000072,-1.6927,-2.7194,3.2032,-1.5718,-2.666,3.0949,NTP
31.3305,153.431,0.07083,41.601013,89.11,0.6477,4.906,0.5349,5430,0.685326,-0.555025,1.202571,-0.520492,46,1,103.3,2172,2416,151.4,585,44,1353,223.9,6.67,0.1934,496,4,5325,4.56,0.36,0.863,27.56,109.4,-4.143,0.8558,0.5733,127.8,0.9446,0.03789,183.48,19.482448,41.085864,-0.1005,-0.0583,0.002197,0.002836,-0.24746,-0.37292,0.44755,-0.080894,-0.016144,0.082489,PC
1.34854,131.942,0.005344,1.616437,56.34,0.896,2.907,0.07668,25.16,0.282255,0.983912,-0.89361,0.296284,989,1,9.695,21590,26250,9.798,12640,971,15630,1846,0.6636,0.0251,1960,0,6594,4.39,-0.26,1.138,6.83,9.518,-5.781,2.196,0.01507,4.335,1.019,0.6074,0.4063,19.757438,41.467509,-0.4183,0.06715,0.000009,-0.000002,0.11463,0.032351,0.11911,-0.028182,0.031798,0.042489,NTP
110.287,239.216,0.010868,144.00138,89.72,0.6995,4.27,0.08898,123.2,0.36567,0.571169,-0.22483,0.000946,8,1,10.56,206.4,258.3,11.97,91,6,60.19,8.019,1.306,0.4391,414,4,5931,4.32,-0.24,1.101,4.857,10.01,-3.761,0.6833,0.8404,14.65,1.055,0.3757,0.75345,18.882382,41.343203,-0.2027,0.5871,0.000001,-0.000066,0.65791,0.76307,1.0075,0.44682,0.77119,0.89128,PC
1.44257,132.635,0.00981,2.893887,75.97,0.7017,2.766,0.05243,99.62,0.2784,1.067939,-1.076719,0.379921,740,1,45.16,16540,19460,43.52,9438,725,12970,1701,2.187,0.02838,2700,1,7216,3.98,-0.36,2.043,7.939,37.62,-4.352,1.604,0.001107,23.45,1.201,0.1157,6.7969,19.663926,38.591579,-0.06488,0.03113,0.000009,0.000022,-0.079427,-0.19658,0.21202,-0.08817,-0.041989,0.097658,PC
0.521095,131.967,0.011432,2.003326,87.14,0.1,2,0.02283,152.3,0.265581,1.082847,-1.058309,0.37234,0,0,-1,-1,-1,15.25,18470,1420,28040,5058,2.385,0.01396,3500,0,6774,4,-0.28,1.912,6.844,11.97,-5.981,1.727,0,6.93,-0.08356,0.4998,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
7.4465,137.338,0.008298,10.43628,86.35,0.6649,4.132,0.06055,73.25,0.329969,0.602107,-0.192016,-0.024316,165,1,10.65,4907,6008,11.27,1950,149,1087,225.4,0.7678,0.06875,879,2,5676,4.47,-0.48,0.848,4.589,10.5,-2.53,0.7787,4.89,13.48,1.015,0.2409,0.13208,19.890234,41.820124,-0.2588,0.1935,0.000014,-0.000013,1.2266,-1.4544,1.9026,1.1777,-1.4205,1.8452,PC
6.93912,138.337,0.02259,25.270294,89.32,0.2991,2.051,0.04966,592.5,0.631062,0.771101,-0.918669,0.335204,196,1,21.1,3212,3829,23.2,2496,191,2389,344.7,0.8529,0.05073,423,4,3669,4.92,-0.5,0.346,17.52,19.52,-3.014,0.8179,5.053,23.87,1.081,0.1544,29.782,19.418999,40.729845,-0.03322,-0.7368,-0.000279,-0.000801,0.44439,0.50341,0.67149,0.51239,0.16186,0.53735,PC
1.44881,132.689,0.010053,1.942435,88.86,0.03877,5.751,0.05732,132.6,0.670699,-0.588391,1.167652,-0.398746,626,1,8.724,25270,26970,14.58,6539,502,79900,1811,0.7471,0.02195,1060,0,4329,4.6,0.12,0.681,4.068,7.767,-8.83,5.228,0.002174,1.486,1.123,1.137,24.01,19.896075,41.54614,9.697,0.6463,-0.000934,-0.000041,0.19149,0.02698,0.19338,11.147,-0.56997,11.161,NTP
3.30633,132.169,0.004894,1.152411,55.01,0.6609,16.59,0.1429,25.34,0.322089,0.903284,-0.831438,0.279825,416,1,6.119,32820,39890,44.03,5213,400,21180,13380,0.7215,0.04685,1590,0,6692,4.28,-0.14,1.351,4.963,8.492,-5.489,2.223,0.000024,3.82,0.7205,0.6463,6.682,19.74856,41.270495,-0.3431,-0.3777,0.000016,0.000022,-0.006404,-0.16933,0.16945,-0.019049,-0.086962,0.089024,NTP
2.96972,133.168,0.006453,1.724171,66,0.7012,9.5,0.1191,43.35,0.379911,0.644083,-0.421163,0.098844,365,1,8.876,24050,28640,13.35,4524,347,4844,882.6,0.7837,0.04161,1430,0,6263,4.38,-0.08,1.113,4.401,8.742,-5.581,2.704,4.141,3.233,1.015,0.6384,3.9312,19.741531,39.689536,-0.5275,0.8136,0.000023,-0.000063,-0.26541,-0.60261,0.65847,-0.36544,-0.61885,0.7187,NTP
33.0263,161.005,0.020933,41.030016,89.48,0.3691,5.853,0.1385,510.5,0.350275,0.591935,-0.228778,-0.002383,30,1,11.57,1379,1623,13.23,364,27,190.3,56.78,1.896,0.1947,533,2,5853,4.55,-0.36,0.83,5.943,11.58,-3.172,0.6426,3.476,18.02,0.9991,0.2739,12.74,19.677836,38.637548,0.884,1.683,-0.00034,-0.001075,-0.13471,-1.2129,1.2203,-0.11828,-1.2916,1.2971,PC
33.3586,137.57,0.037101,146.52622,89.96,0.1111,1.793,0.06493,1734,0.641383,-0.573844,1.300039,-0.557089,30,1,29.19,441.3,524.1,31.69,390,29,265.6,34.19,3.235,0.1853,459,1,5009,4.51,0,0.799,7.503,26.08,-3.68,0.7213,0.2756,36.16,1.119,0.1411,8.6988,19.871671,40.948995,0.86,0.01629,0.000708,0.00045,-0.39888,-0.32396,0.51386,-0.045881,-0.19477,0.2001,PC
0.778574,131.98,0.009594,3.177345,77.27,0.7002,1.361,0.02516,94.81,0.432979,0.751608,-0.806089,0.302546,1715,1,14.42,19640,25160,9.073,22050,1695,21840,2128,4.513,0.02118,4460,0,7090,3.49,0.02,4.311,6.83,12.86,-12.89,3.654,0.00682,3.519,1.121,1.002,88.031,19.41495,36.886761,0.8184,-1.291,-0.000087,0.000168,1.4838,-1.2046,1.9112,1.7499,-1.54,2.331,AFP
0.513836,131.747,0.012776,2.786347,89.72,0.0135,1.427,0.018,189.7,0.36346,0.902999,-0.925462,0.338411,2601,1,13.27,22610,26670,19.22,33330,2563,33020,4075,5.528,0.01557,4820,0,6842,3.52,-0.06,3.965,5.808,14.33,-14.01,8.846,0.000211,1.62,0.926,0.9781,-1,0,0,0,0,0,0,-0.27195,-0.012649,0.27224,-0.10594,-0.4814,0.49292,AFP
2.54778,132.18,0.00558,2.409273,78.26,0.4904,7.092,0.05172,34.97,0.250796,0.989486,-0.815773,0.252628,529,1,7.975,28100,34170,18.95,6773,520,8831,2621,0.7587,0.03599,1610,0,6211,4.23,-0.42,1.246,5.179,11.38,-9.791,6.296,0.178,1.807,0.7011,0.8607,232.86,19.363643,38.42637,-8.768,-3.707,0.000374,0.000147,-6.0352,-2.7823,6.6457,-3.9011,-2.2461,4.5015,AFP
6.30923,133.995,0.025244,29.447032,88.78,0.6281,1.326,0.0531,687,0.550986,0.083776,0.271182,-0.110224,208,1,22.8,2706,3058,22.29,2665,204,1874,397.1,1.46,0.05393,606,1,4380,4.71,-0.92,0.53,12.09,18.74,-3.426,0.7695,4.05,24.36,1.217,0.1828,1.5796,19.188421,40.696693,-0.1402,0.3344,0.000106,-0.00027,0.23928,0.39708,0.46361,0.4224,0.45017,0.61731,PC
0.566767,131.812,0.002115,2.913569,88.03,0.1,1.482,0.003159,5.296,0.40246,0.534436,-0.249889,0.023761,2305,1,0.7844,27570,33520,12.45,29480,2267,32800,3120,0.2343,0.01378,2330,0,6148,4.46,-0.08,1.015,5.534,10.52,-4.344,1.182,0,8.902,0.07457,0.4129,4.2359,19.419209,42.645724,4.047,-20.61,-0.000023,0.000111,-1.3092,-0.14361,1.317,-0.62156,0.10616,0.63056,NTP
7.93058,137.795,0.027984,12.401556,86.74,0.7048,3.656,0.1927,815.7,0.676986,-0.425216,1.01028,-0.465422,130,1,79.55,3862,4452,80.87,1677,128,1574,257.7,3.161,0.07977,900,2,5665,4.44,0.46,1.035,14.81,70.51,-3.089,0.7294,0.01039,96.67,1.128,0.04381,0.65285,18.968079,41.629664,-0.002375,0.2307,0.000014,-0.000058,0.074736,0.014295,0.076091,0.07657,0.26755,0.27829,PC
30.4765,136.973,0.457209,25.366472,87.89,0.9352,10.26,11.85,105900,0.275826,0.843669,-0.559505,0.132941,41,1,1360,205300,3447,3984,533,40,856900,3952000,39.61,0.1828,544,1,5911,4.58,-0.52,0.794,1121,2749,-3.485,0.7004,5523,3925,0.4946,0.001268,972520,19.066847,38.285564,-5.402,3.074,0.3063,-0.26,-0.38839,0.36699,0.53435,-4.3039,3.4519,5.5172,AFP
0.571038,131.654,0.013285,4.258549,88.63,0.102,1.033,0.01368,217.8,0.668201,-0.556725,1.230358,-0.530269,2339,1,53.11,28500,34240,47.86,29960,2304,50520,4845,1.254,0.01291,1880,1,5203,4.51,0.22,0.865,13.71,41.52,-3.019,1.412,0.1069,29.41,1.279,0.07273,0.56149,19.403326,39.141682,-0.09504,0.04434,0.000005,0.00002,0.098485,0.070378,0.12105,0.071626,0.1369,0.15451,PC
2.30258,132.415,0.015525,2.806687,82.99,0.3427,5.991,0.1036,283,0.437785,0.370915,0.006849,-0.086039,589,1,22.24,32500,32000,32.81,7475,574,153000,88570,2.082,0.0344,1570,1,5948,4.27,-0.02,1.229,23.22,50.45,-12.32,3.271,0.1466,15.42,0.4409,0.2443,54.813,19.147091,40.002815,-1.349,-0.6822,0.000345,0.000172,0.7136,1.3906,1.563,1.0419,1.611,1.9186,AFP
34.7489,158.708,0.016,67.848881,89.3,0.8287,2.3,0.1118,242.4,0.210104,1.06717,-0.864254,0.262364,37,1,10.28,651.4,837.6,10.33,481,36,270.3,45.49,1.601,0.1964,575,2,6033,4.44,-0.64,0.917,3.647,10.35,-3.427,0.7121,0.394,14.53,0.9935,0.3312,11.419,19.25884,39.744454,-2.002,-0.3812,0.000547,0.000154,-0.095823,-0.26768,0.28432,0.25183,-0.018496,0.25251,PC
0.826984,131.793,0.006791,3.432441,88.33,0.1,1.844,0.01256,53.6,0.333005,0.90562,-0.875402,0.303486,1617,1,10.17,23530,28710,10.68,20670,1589,30450,2673,1.723,0.02012,3330,0,7017,3.91,-0.16,2.325,6.419,9.657,-5.851,2.914,0,3.315,1.054,0.6059,0.61539,19.44434,38.286331,-0.6324,0.5086,-0.000003,-0.000012,0.10447,0.21545,0.23944,-0.33286,-0.22633,0.40252,AFP
14.0225,142.928,0.014206,23.536451,88.8,0.4931,4.034,0.07432,228,0.389084,0.549975,-0.244854,0.017796,100,1,26.6,3088,3715,34.36,1261,96,2069,289,1.614,0.1144,806,1,6061,4.41,-0.14,1.041,5.058,25.42,-3.499,0.7657,2.236,33.2,1.046,0.1377,11.807,19.399813,37.198896,0.8232,-1.165,-0.000173,0.000141,-0.15414,0.032046,0.15743,-0.19571,-0.01474,0.19627,AFP
0.566781,131.839,0.005069,2.310856,83.19,0.274,1.812,0.009876,30.41,0.498363,0.201622,0.204028,-0.161018,2360,1,12.63,36300,43830,13.38,30150,2318,35720,3376,0.6859,0.01391,2480,0,5964,4.3,0.14,1.24,5.972,11.91,-3.283,0.5913,0.3616,20.15,1.06,0.2756,7.9034,19.412519,42.64578,1.231,-0.5746,-0.000044,0.000012,-0.77505,-0.95825,1.2325,-0.88868,-1.2462,1.5306,NTP
4.27872,132.907,0.007815,1.970567,69.11,0.7026,11.98,0.1822,63.42,0.288817,0.963643,-0.867182,0.285676,320,1,8.837,27740,33930,13.22,4082,313,4358,1107,0.9731,0.05425,1330,0,6581,4.39,-0.24,1.141,5.267,7.618,-6.137,1.874,0.2702,4.066,1.16,0.8056,11.22,19.506298,38.781586,-1.757,1.641,0.000106,-0.000095,0.26703,-1.2003,1.2296,0.35366,-1.2149,1.2654,NTP
25.9619,138.97,0.018073,31.218725,89.57,0.2366,6.291,0.1182,378.4,0.227028,1.135762,-1.089985,0.379026,43,1,31.27,1984,2416,51.02,533,40,629.4,447.7,2.493,0.1791,795,1,6784,4.29,-0.46,1.264,7.367,28.38,-2.908,0.6864,0.7572,41.35,1.102,0.1024,22.201,19.677198,40.899002,-0.3618,0.5464,-0.000187,0.0004,0.38116,-0.31764,0.49616,-0.064494,0.60582,0.60924,PC
19.6728,134.271,0.026365,15.667536,86.78,0.8798,5.07,0.532,625.3,0.254192,1.04382,-0.945246,0.315793,8,1,16.5,304,377.1,22.24,104,7,110.2,25.52,4.272,0.1473,909,3,6486,4.14,-0.34,1.485,7.989,14.12,-3.85,0.7184,0.337,19.66,1.168,0.2725,3.3336,19.757285,41.574514,-0.4502,-0.05803,0.00035,0.000149,-0.38322,0.10775,0.39808,-0.26174,0.086098,0.27553,PC
2.71997,133.342,0.03129,5.085358,79.87,0.8941,2.1,0.2854,828.3,0.625789,0.371689,-0.278851,0.110992,32,1,8.262,514.2,629.4,8.401,416,31,378.8,29.43,1.799,0.03126,714,1,3939,4.74,-0.2,0.527,4.672,7.793,-2.863,0.8026,0.000755,9.71,1.06,0.3674,5.4255,19.694293,42.663278,2.197,0.7472,-0.001615,-0.000573,-0.10677,-0.61955,0.62869,-0.11889,-0.507,0.52075,PC
15.288,133.071,0.182879,9.177056,89.38,0.1,15,2.339,43700,0.723186,-0.813426,1.460424,-0.514619,89,0,-1,-1,-1,300.1,741,56,2906000,38390,14.35,0.1077,509,1,4464,4.58,0.2,0.719,221.6,1102,-457.8,1.431,0,769.7,-0.000908,0.4156,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
2.3922,132.737,0.005724,1.094362,34.65,0.9003,7.486,0.2196,28.84,0.244386,1.111959,-1.076138,0.375359,561,1,6.56,30630,38680,21.51,7072,543,16440,5166,0.8895,0.03729,1850,0,6796,4.21,-0.38,1.424,3.544,7.836,-10.01,3.507,0.09871,2.234,0.8372,1.278,21.064,19.335944,38.048666,0.9848,0.454,-0.000024,-0.000008,-0.05209,-0.78226,0.78399,0.055045,-0.76749,0.76946,NTP
5.36756,131.51,0.004662,2.786712,84.84,0.2505,14.32,0.07085,25.1,0.294884,1.032427,-1.032162,0.366918,254,1,14.12,21480,23370,21.13,3146,241,2620,1015,0.8765,0.06695,1560,0,6955,4.11,-0.2,1.723,3.306,13.2,-5.907,4.054,0.1038,3.256,1.07,0.4475,-1,0,0,0,0,0,0,-0.14257,0.51724,0.53653,-0.042335,0.61621,0.61766,AFP
13.628,135.447,0.02785,34.965777,89.53,0.286,2.94,0.08654,962,0.663487,-0.59297,1.288003,-0.541814,59,1,24.52,1275,1613,27.81,767,58,669.5,103.2,2.598,0.1039,639,1,5052,4.48,0.16,0.855,6.474,23.2,-2.947,0.649,0.5397,35.74,1.057,0.127,4.2237,18.97376,41.196596,0.5461,0.7786,0.000106,0.000483,-0.12924,-0.60128,0.61501,-0.013084,-0.029425,0.032203,PC
1.10406,132.436,0.005255,3.64682,79.2,0.6832,1.706,0.01664,28.74,0.410315,0.7911,-0.826209,0.297641,824,1,11.87,7736,9560,13.33,8190,629,77420,1920,0.9789,0.02407,2670,0,7176,4.16,0.02,1.707,7.714,11.74,-9.077,2.13,0.000016,5.513,1.011,0.773,0.97054,19.623161,38.337016,-0.1669,-0.08519,0.000013,0.000004,0.002045,0.003997,0.00449,0.058905,-0.07888,0.098447,NTP
